29/07/25 05:59:34 0000 s 02028ver01 44.753083 8.811973 uu 01
29/07/25 08:31:15 0001 1                  44.753069 8.812118 uu 01 323032323036323330303238            
29/07/25 08:31:23 0002 1                  44.753075 8.812252 uu 01 323032323036323330303238            
29/07/25 08:31:30 0003 1                  44.753074 8.812239 uu 01 323032323036323330303238            
29/07/25 08:32:47 0004 1                  44.753009 8.812152 uu 01 313931323043303037363734            
29/07/25 08:35:02 0005 1                  44.752926 8.812136 uu 01 313931323043303037363734            
29/07/25 08:37:14 0000 s 02028ver01 44.753082 8.812763 uu 01
29/07/25 08:55:42 0006 1                  44.738197 8.731824 uu 01 31383032334d303138303231            
29/07/25 08:57:32 0007 1                  44.738071 8.731316 uu 01 31383032334d303033333430            
29/07/25 08:57:40 0008 1                  44.738058 8.731323 uu 01 303acb034349bedac68907c5            
29/07/25 08:58:10 0009 1                  44.738179 8.731420 uu 01 313931323050303030363332            
29/07/25 08:58:19 0010 1                  44.738206 8.731370 uu 01 31383032334d303033333431            
29/07/25 08:59:23 0011 1                  44.738679 8.730550 uu 01 31383032334d303031333432            
29/07/25 08:59:33 0012 1                  44.738692 8.730533 uu 01 31383032334d303031333332            
29/07/25 09:02:50 0013 1                  44.736795 8.734451 uu 01 31383032334d303031333939            
29/07/25 09:03:47 0014 1                  44.736592 8.734529 uu 01 31383032334d303031353739            
29/07/25 09:04:12 0015 1                  44.736488 8.734547 uu 01 31383032334d303031353635            
29/07/25 09:04:50 0016 1                  44.736227 8.734508 uu 01 31383132304a303235303830            
29/07/25 09:04:56 0017 1                  44.736218 8.734497 uu 01 323030323545303037303232            
29/07/25 09:05:09 0018 1                  44.736226 8.734525 uu 01 31383032334d303031323734            
29/07/25 09:05:43 0019 1                  44.735657 8.734269 uu 01 31383132304a303235313036            
29/07/25 09:05:44 0020 1                  44.735659 8.734265 uu 01 3234303032334d3032323438            
29/07/25 09:06:12 0021 1                  44.735565 8.734287 uu 01 31383032334d303039313134            
29/07/25 09:06:57 0022 1                  44.735726 8.733663 uu 01 3234303032334d3031343036            
29/07/25 09:07:42 0023 1                  44.736390 8.732859 uu 01 313931323050303034333031            
29/07/25 09:08:13 0024 1                  44.736536 8.732781 uu 01 31383032334d303137303233            
29/07/25 09:08:42 0025 1                  44.736795 8.732628 uu 01 31383032334d303031353732            
29/07/25 09:08:51 0026 1                  44.736820 8.732671 uu 01 31383032334d303031353632            
29/07/25 09:09:48 0027 1                  44.737098 8.733216 uu 01 31383032334d303031333936            
29/07/25 09:10:19 0028 1                  44.737114 8.733455 uu 01 31383032334d303031323732            
29/07/25 09:10:57 0029 1                  44.737019 8.733793 uu 01 3231303032334d3032383139            
29/07/25 09:11:43 0030 1                  44.737032 8.733877 uu 01 31383032334d303031323737            
29/07/25 09:12:05 0031 1                  44.737042 8.734032 uu 01 31383032334d303031353832            
29/07/25 09:13:10 0032 1                  44.737706 8.734014 uu 01 31383032334d303137313633            
29/07/25 09:13:24 0033 1                  44.737691 8.733944 uu 01 31383032334d303031343831            
29/07/25 09:17:10 0034 1                  44.731643 8.736914 uu 01 3234303032334d3030333437            
29/07/25 09:17:39 0035 1                  44.731710 8.736473 uu 01 31383032334d303038383637            
29/07/25 09:18:13 0036 1                  44.731814 8.736449 uu 01 31383132304a303233333831            
29/07/25 09:18:46 0037 1                  44.731929 8.736088 uu 01 31383032334d303031343535            
29/07/25 09:19:18 0038 1                  44.732098 8.735946 uu 01 31383032334d303133363438            
