06/02/25 05:14:04 0000 s 02538ver01 44.752972 8.812077 vv 01
06/02/25 05:21:39 0001 1                  44.752967 8.812088 vv 01 301854aac1528378235bff4d            
06/02/25 05:21:44 0002 1                  44.752970 8.812092 vv 01 301854aac1528378235bffa8            
06/02/25 05:43:25 0003 1                  44.769802 8.727435 vv 01 31383234304a303032373939            
06/02/25 05:43:54 0004 1                  44.769807 8.727430 vv 01 31383234304a303032343333            
06/02/25 05:45:41 0005 1                  44.769805 8.727415 vv 01 3234303234304a3030313939            
06/02/25 05:51:29 0006 1                  44.769313 8.718312 vv 01 31383234304a303032353034            
06/02/25 05:55:47 0007 1                  44.769148 8.714467 vv 01 3233303234304a3030313037            
06/02/25 06:00:18 0008 1                  44.768160 8.714802 vv 01 31383234304a303032363833            
06/02/25 06:03:41 0009 1                  44.768575 8.714232 vv 01 31383234304a303030343632            
06/02/25 06:04:24 0010 1                  44.768552 8.714253 vv 01 31383234304a303032343438            
06/02/25 06:09:32 0011 1                  44.768898 8.711163 vv 01 31383234304a303033323339            
06/02/25 06:11:15 0012 1                  44.768862 8.710107 vv 01 373030313030383635303936            
06/02/25 06:11:19 0013 1                  44.768860 8.710103 vv 01 31383234304a303032343334            
06/02/25 06:15:59 0014 1                  44.769243 8.701990 vv 01 31383234304a303030343730            
06/02/25 06:33:51 0015 1                  44.766497 8.704267 vv 01 31383234304a303032343634            
06/02/25 06:38:02 0016 1                  44.768350 8.704317 vv 01 31383234304a303031323132            
06/02/25 06:38:39 0017 1                  44.768407 8.704308 vv 01 31383234304a303031323037            
06/02/25 06:42:21 0018 1                  44.768225 8.704943 vv 01 31383032334d303038393630            
06/02/25 06:42:41 0019 1                  44.768213 8.704935 vv 01 31383234304a303031323131            
06/02/25 06:45:47 0020 1                  44.768170 8.705588 vv 01 31383234304a303031383034            
06/02/25 06:51:49 0021 1                  44.767930 8.706030 vv 01 31383234304a303033323230            
06/02/25 06:59:20 0023 1                  44.768300 8.708695 vv 01 31383032334d303136353632            
06/02/25 06:59:38 0024 1                  44.768285 8.708720 vv 01 31383234304a3030323136b7            
06/02/25 06:59:40 0025 1                  44.768282 8.708725 vv 01 31383234304a303032313637            
06/02/25 07:04:48 0026 1                  44.769077 8.708635 vv 01 31383234304a303031363939            
06/02/25 07:05:14 0027 1                  44.769063 8.708633 vv 01 31383234304a303032313732            
06/02/25 07:06:19 0028 1                  44.769060 8.708625 vv 01 31383234304a303031383130            
06/02/25 07:10:14 0029 1                  44.770122 8.708867 vv 01 31383234304a303031303337            
06/02/25 07:16:09 0030 1                  44.769355 8.708012 vv 01 313932343056303030333930            
06/02/25 07:16:43 0031 1                  44.769372 8.708015 vv 01 3232303234304a3030373131            
06/02/25 07:26:33 0032 1                  44.766308 8.704957 vv 01 31383234304a303032373330            
06/02/25 07:29:50 0033 1                  44.765977 8.704465 vv 01 31383234304a303030373639            
06/02/25 07:33:25 0034 1                  44.765752 8.703765 vv 01 313931323043303030333935            
06/02/25 07:33:29 0035 1                  44.765750 8.703758 vv 01 31383234304a303032383933            
06/02/25 07:37:05 0036 1                  44.765667 8.703143 vv 01 31383234304a303033333031            
06/02/25 07:40:15 0037 1                  44.766300 8.702808 vv 01 31383234304a303031333133            
06/02/25 07:52:13 0038 1                  44.768097 8.702262 vv 01 31383132304a303135313931            
06/02/25 07:52:14 0039 1                  44.768102 8.702258 vv 01 31383132304a303034313131            
06/02/25 07:59:53 0040 1                  44.769658 8.701163 vv 01 313932343056303030343432            
06/02/25 08:00:11 0041 1                  44.769658 8.701160 vv 01 31383032334d303033343535            
06/02/25 08:00:19 0042 1                  44.769660 8.701155 vv 01 31383234304a303032393738            
06/02/25 08:39:45 0000 s 02538ver01 44.770570 8.735257 vv 01
06/02/25 08:45:27 0043 1                  44.770978 8.727227 vv 01 3234303234304a3030383633            
06/02/25 08:45:40 0044 1                  44.770980 8.727225 vv 01 31383234304a303033333033            
06/02/25 08:48:52 0045 1                  44.770055 8.726068 vv 01 31383234304a303033303236            
