19/08/25 05:00:10 0000 s 00562ver01 44.753028 8.812082 pp 01
19/08/25 05:08:29 0000 s 00562ver01 44.752832 8.812648 pp 01
19/08/25 05:31:27 0001 1                  0 0 pp 01 31383132304a303235313637            
19/08/25 05:31:27 0002 1                  0 0 pp 01 323032323036323330303034            
19/08/25 05:32:09 0000 s 00562ver01 44.737682 8.734038 pp 01
19/08/25 05:32:57 0003 1                  0 0 pp 01 31383132304a303235303339            
19/08/25 05:33:51 0004 1                  0 0 pp 01 31383132304a303235303135            
19/08/25 05:34:31 0005 1                  0 0 pp 01 31383132304a303235303135            
19/08/25 05:36:15 0006 1                  0 0 pp 01 31383032334d303031323739            
19/08/25 05:37:12 0007 1                  0 0 pp 01 31383132304a303235303830            
19/08/25 05:40:12 0008 1                  44.735676 8.733458 pp 01 3234303032334d3031343036            
19/08/25 05:40:51 0009 1                  44.735727 8.733580 pp 01 31383132304a303235303833            
19/08/25 05:41:41 0010 1                  44.736441 8.732956 pp 01 31383132304a303334393935            
19/08/25 05:42:23 0011 1                  44.736364 8.732885 pp 01 313931323050303034333031            
19/08/25 05:42:24 0012 1                  44.736372 8.732905 pp 01 31383132304a303334393935            
19/08/25 05:43:21 0013 1                  44.736404 8.732742 pp 01 31383132304a303231333136            
19/08/25 05:44:32 0014 1                  44.736873 8.732649 pp 01 31383132304a303234393530            
19/08/25 05:45:01 0015 1                  44.736839 8.732708 pp 01 31383032334d303031353632            
19/08/25 05:45:02 0016 1                  44.736831 8.732707 pp 01 31383132304a303234393530            
19/08/25 05:45:44 0017 1                  44.737127 8.733339 pp 01 31383132304a303234363234            
19/08/25 05:46:17 0018 1                  44.737072 8.733249 pp 01 31383132304a303231363930            
19/08/25 05:46:18 0019 1                  44.737072 8.733249 pp 01 31383132304a303234363234            
19/08/25 05:47:33 0020 1                  44.736972 8.733432 pp 01 31383132304a303235303739            
19/08/25 05:48:06 0021 1                  44.737024 8.733709 pp 01 31383132304a303235303136            
19/08/25 05:48:37 0022 1                  44.737028 8.733740 pp 01 31383132304a303235303136            
19/08/25 05:49:45 0000 s 00562ver01 44.737020 8.734110 pp 01
19/08/25 05:50:38 0023 1                  44.737020 8.733977 pp 01 31383132304a303234393737            
19/08/25 05:50:44 0024 1                  44.737028 8.734017 pp 01 31383132304a303235303831            
19/08/25 05:53:22 0025 1                  44.738153 8.731953 pp 01 313932343050303030313630            
19/08/25 05:56:11 0026 1                  44.737928 8.731335 pp 01 31383132304a303234303333            
19/08/25 05:57:48 0027 1                  44.738181 8.731452 pp 01 313931323050303030363332            
19/08/25 05:57:53 0028 1                  44.738160 8.731514 pp 01 31383032334d30303f343638            
19/08/25 06:01:20 0029 1                  44.739031 8.730855 pp 01 31383132304a303235343234            
19/08/25 06:01:33 0030 1                  44.738990 8.730859 pp 01 31383132304a303234303236            
19/08/25 06:03:14 0031 1                  44.738697 8.730747 pp 01 31383132304a303235343235            
19/08/25 06:03:16 0032 1                  44.738696 8.730745 pp 01 31383132304a303235343232            
19/08/25 06:03:26 0033 1                  44.738785 8.730856 pp 01 31383132304a303234383838            
19/08/25 06:04:02 0034 1                  44.738814 8.730781 pp 01 31383132304a303234383838            
19/08/25 06:05:28 0035 1                  44.738467 8.730597 pp 01 31383132304a303234383634            
19/08/25 06:05:28 0036 1                  44.738467 8.730597 pp 01 31383032334d303133393638            
19/08/25 06:07:31 0037 1                  44.737335 8.731977 pp 01 31383132304a303235333634            
19/08/25 06:08:09 0038 1                  44.737175 8.731745 pp 01 31383132304a303234363334            
19/08/25 06:08:39 0039 1                  44.737169 8.731784 pp 01 31383132304a303234363332            
19/08/25 06:08:40 0040 1                  44.737171 8.731789 pp 01 31383132304a303234363334            
19/08/25 06:10:00 0041 1                  44.736732 8.731391 pp 01 31383132304a303232363230            
19/08/25 06:10:34 0042 1                  44.736802 8.731413 pp 01 31383132304a303234393933            
19/08/25 06:10:35 0043 1                  44.736802 8.731413 pp 01 31383032334d303133363333            
19/08/25 06:10:40 0044 1                  44.736762 8.731388 pp 01 31383132304a303232363230            
19/08/25 06:11:41 0045 1                  44.736408 8.731220 pp 01 31383132304a303235313931            
19/08/25 06:12:11 0046 1                  44.736449 8.731211 pp 01 31383132304a303232363231            
19/08/25 06:12:28 0047 1                  44.736396 8.731199 pp 01 31383032334d303133363339            
19/08/25 06:12:31 0048 1                  44.736376 8.731205 pp 01 31383132304a303235313931            
19/08/25 06:14:19 0049 1                  44.735319 8.729821 pp 01 31383132304a303235303038            
19/08/25 06:15:54 0050 1                  44.735023 8.729830 pp 01 31383132304a303235333533            
19/08/25 06:21:37 0051 1                  44.734443 8.730424 pp 01 31383132304a303234393238            
19/08/25 06:23:10 0052 1                  44.734474 8.730836 pp 01 31383132304a303234393932            
19/08/25 06:24:15 0053 1                  44.734421 8.731032 pp 01 31383132304a303235313837            
19/08/25 06:24:17 0054 1                  44.734421 8.731032 pp 01 31383032334d303031343632            
19/08/25 06:25:18 0055 1                  44.734371 8.731276 pp 01 31383132304a303235343533            
19/08/25 06:25:20 0056 1                  44.734360 8.731293 pp 01 31383132304a303234393936            
19/08/25 06:26:20 0000 s 00562ver01 44.734358 8.731758 pp 01
19/08/25 06:27:27 0000 s 00562ver01 44.734358 8.731758 pp 01
19/08/25 06:28:22 0057 1                  44.734435 8.731652 pp 01 31383132304a303235343233            
19/08/25 06:29:42 0058 1                  44.734000 8.732064 pp 01 31383132304a303235313835            
19/08/25 06:30:16 0059 1                  44.734024 8.732043 pp 01 31383032334d303031353231            
19/08/25 06:30:34 0060 1                  44.733975 8.732051 pp 01 31383132304a303235313836            
19/08/25 06:32:10 0061 1                  44.733992 8.731562 pp 01 31383132304a303233343835            
19/08/25 06:35:30 0062 1                  44.733701 8.733189 pp 01 31383132304a303235303938            
