02/07/25 04:49:00 0000 s 00901ver01 44.752950 8.811948 cc 01
02/07/25 04:50:45 0001 1                  0 0 cc 01 323032323036323330303133            
02/07/25 05:08:48 0002 1                  44.701262 8.844116 cc 01 3230303033304d3035323939            
02/07/25 05:08:53 0003 1                  44.701251 8.844119 cc 01 3230303033304d3035323938            
02/07/25 05:11:02 0004 1                  44.697380 8.844595 cc 01 313931323043303036333130            
02/07/25 05:11:10 0005 1                  44.697344 8.844655 cc 01 313931323043303036333131            
02/07/25 05:12:05 0006 1                  44.697343 8.844469 cc 01 313931323043303036313739            
02/07/25 05:13:07 0007 1                  44.697211 8.844301 cc 01 313931323043303036313832            
02/07/25 05:14:23 0008 1                  44.696573 8.843361 cc 01 3230303033304d3032323139            
02/07/25 05:15:46 0009 1                  44.694949 8.839336 cc 01 313931323043303031373034            
02/07/25 05:17:48 0010 1                  44.695279 8.838761 cc 01 313931323043303031393734            
02/07/25 05:17:50 0011 1                  44.695274 8.838772 cc 01 313931323043303031333634            
02/07/25 05:18:52 0012 1                  44.695767 8.839329 cc 01 30340bfff05e6ec58abf9c04            
02/07/25 05:18:55 0013 1                  44.695795 8.839328 cc 01 313931323043303130393537            
02/07/25 05:20:41 0014 1                  44.698340 8.838138 cc 01 313931323043303133313936            
02/07/25 05:21:35 0015 1                  44.698553 8.837867 cc 01 313931323043303031333731            
02/07/25 05:21:40 0016 1                  44.698586 8.837974 cc 01 3230303033304d3031393532            
02/07/25 05:21:46 0017 1                  44.698613 8.838001 cc 01 3230303033304d3031393439            
02/07/25 05:22:53 0018 1                  44.698980 8.838114 cc 01 313931323043303031373233            
02/07/25 05:23:42 0019 1                  44.698936 8.838022 cc 01 313931323043303133303532            
02/07/25 05:24:22 0020 1                  44.699651 8.838486 cc 01 3235303132304a3030363230            
02/07/25 05:24:31 0021 1                  44.699652 8.838483 cc 01 313931323043303031333637            
02/07/25 05:27:23 0022 1                  44.700591 8.836977 cc 01 313931323043303131333136            
02/07/25 05:27:24 0023 1                  44.700591 8.836977 cc 01 303ac8e9c0693520b35c65e4            
02/07/25 05:33:39 0024 1                  44.697454 8.829963 cc 01 3230303033304d3031333739            
02/07/25 05:34:17 0025 1                  44.697234 8.829635 cc 01 313931323043303032343639            
02/07/25 05:36:58 0026 1                  44.697069 8.827827 cc 01 313931323043323032343732            
02/07/25 05:41:09 0027 1                  44.695952 8.825638 cc 01 313931323043303032343735            
02/07/25 05:45:29 0028 1                  44.693053 8.820141 cc 01 313931323043303033303434            
02/07/25 05:51:39 0029 1                  44.685923 8.845655 cc 01 313931323043303133343537            
02/07/25 05:53:21 0030 1                  44.687029 8.844728 cc 01 313931323043303031303437            
02/07/25 05:54:09 0031 1                  44.686695 8.844833 cc 01 313931323043303133343630            
02/07/25 05:56:13 0032 1                  44.686055 8.848114 cc 01 313931323043303131333230            
02/07/25 05:58:31 0033 1                  44.685674 8.851068 cc 01 313931323043303036383139            
02/07/25 06:00:52 0034 1                  44.686107 8.850512 cc 01 313931323043303031393131            
02/07/25 06:02:32 0035 1                  44.686136 8.850597 cc 01 3035ebea1009e7ef02efaaba            
02/07/25 06:03:18 0036 1                  44.686353 8.850926 cc 01 313931323043303031393133            
02/07/25 06:03:23 0037 1                  44.686261 8.850823 cc 01 313931323043303032303132            
02/07/25 06:03:25 0038 1                  44.686213 8.850762 cc 01 30343626ec543587814e3805            
02/07/25 06:03:34 0039 1                  44.686126 8.850566 cc 01 313931323043303032303130            
02/07/25 06:05:25 0040 1                  44.685620 8.849567 cc 01 313931323043303032303039            
02/07/25 06:08:08 0041 1                  44.684082 8.844833 cc 01 30396062436c36800025193a            
02/07/25 06:08:09 0042 1                  44.684072 8.844837 cc 01 313931323843303132353330            
02/07/25 06:09:35 0043 1                  44.683924 8.844782 cc 01 313932343043303030303534            
02/07/25 06:11:14 0044 1                  44.682608 8.849230 cc 01 313931323043303039393132            
02/07/25 06:17:15 0045 1                  44.680279 8.847140 cc 01 313931323043303031313134            
02/07/25 06:17:16 0046 1                  44.680279 8.847140 cc 01 313931323043303031313135            
02/07/25 06:24:07 0047 1                  44.676518 8.843652 cc 01 313931323043303032383533            
02/07/25 06:25:36 0048 1                  44.676508 8.846537 cc 01 313931323043303035343432            
02/07/25 06:26:26 0049 1                  44.676483 8.846465 cc 01 313931323043303032373033            
02/07/25 06:30:06 0050 1                  44.676412 8.855529 cc 01 313931323043303033313432            
02/07/25 06:30:17 0051 1                  44.676484 8.855454 cc 01 313931323043303034363532            
02/07/25 06:31:50 0052 1                  44.676536 8.855788 cc 01 313931323043303034363536            
02/07/25 06:32:13 0053 1                  44.676513 8.855707 cc 01 313931323043303034363534            
02/07/25 06:33:24 0054 1                  44.676462 8.855831 cc 01 313931323043303031363332            
02/07/25 06:34:26 0055 1                  44.676575 8.856052 cc 01 313931323043323034363535            
02/07/25 06:35:47 0056 1                  44.675544 8.856240 cc 01 313931323043303034363531            
02/07/25 06:35:55 0057 1                  44.675565 8.856279 cc 01 313931323043303036393036            
02/07/25 06:39:10 0058 1                  44.676060 8.855961 cc 01 313931323043303036393031            
02/07/25 06:40:49 0059 1                  44.676311 8.856719 cc 01 313931323043303035303936            
02/07/25 06:42:58 0060 1                  44.676791 8.859548 cc 01 303ac8e9c0499059d8b63c94            
02/07/25 06:42:59 0061 1                  44.676791 8.859548 cc 01 313931323043303037333432            
02/07/25 06:44:38 0062 1                  44.676438 8.859954 cc 01 313931323043303031373030            
02/07/25 06:45:20 0063 1                  44.676488 8.860639 cc 01 30343639601b9de3cc9c7804            
02/07/25 06:45:22 0064 1                  44.676467 8.860665 cc 01 313931323043303131323934            
02/07/25 06:47:10 0065 1                  44.674411 8.866657 cc 01 313931323043303130343234            
02/07/25 06:50:27 0066 1                  44.672103 8.867540 cc 01 313931323043303131333430            
02/07/25 06:51:15 0067 1                  44.672095 8.867861 cc 01 313931323043303131353937            
02/07/25 06:54:25 0068 1                  44.673161 8.871402 cc 01 313931323043303131383138            
02/07/25 06:56:58 0069 1                  44.672896 8.873553 cc 01 30340bdf1055713f56d6d006            
02/07/25 06:56:58 0070 1                  44.672896 8.873553 cc 01 3035ebea08251e080004464f            
02/07/25 06:56:59 0071 1                  44.672893 8.873549 cc 01 3035ebea0824a04800040ccf            
02/07/25 06:57:30 0072 1                  44.672877 8.873477 cc 01 313931323043303031323036            
02/07/25 07:03:27 0073 1                  44.677981 8.866368 cc 01 313931323043303031333734            
02/07/25 07:06:27 0074 1                  44.677100 8.862973 cc 01 313931323043303033313430            
02/07/25 07:07:02 0075 1                  44.677061 8.863065 cc 01 313931323043303033313431            
02/07/25 07:07:37 0076 1                  44.677274 8.862113 cc 01 313931323043303133383732            
02/07/25 07:07:42 0077 1                  44.677254 8.862126 cc 01 313931323043303033313338            
02/07/25 07:09:23 0078 1                  44.677795 8.859638 cc 01 313931323043303030313032            
02/07/25 07:10:29 0079 1                  44.677946 8.858982 cc 01 313931323043303133323633            
02/07/25 07:12:12 0080 1                  44.679111 8.858140 cc 01 313931323043303133393931            
02/07/25 07:15:17 0081 1                  44.676492 8.859949 cc 01 313932343043303030333732            
02/07/25 07:16:13 0082 1                  44.676572 8.859901 cc 01 313931323043303032373239            
02/07/25 07:16:30 0083 1                  44.676499 8.859963 cc 01 313931323043303036383233            
02/07/25 07:17:55 0084 1                  44.676361 8.859866 cc 01 313931323043303133373436            
02/07/25 07:18:47 0085 1                  44.676323 8.860043 cc 01 313931323043303031333437            
02/07/25 07:19:54 0086 1                  44.676171 8.859626 cc 01 313931323043303131303035            
02/07/25 07:25:00 0087 1                  44.676629 8.858459 cc 01 313931323043303037323337            
02/07/25 07:31:16 0088 1                  44.692396 8.852275 cc 01 313931323043303132393231            
02/07/25 08:00:53 0089 1                  44.662104 8.804406 cc 01 313931323043303033343135            
02/07/25 08:03:00 0090 1                  44.661950 8.804043 cc 01 313931323043303033343136            
02/07/25 08:04:45 0091 1                  44.662166 8.804359 cc 01 313931323043303033313936            
02/07/25 08:04:48 0092 1                  44.662181 8.804344 cc 01 313931323043303033313939            
02/07/25 08:12:50 0093 1                  44.691098 8.816509 cc 01 313931323043303030383035            
02/07/25 08:12:51 0094 1                  44.691098 8.816500 cc 01 313931323043303033303436            
02/07/25 08:17:04 0095 1                  44.690639 8.823400 cc 01 313931323043303031313339            
02/07/25 08:22:15 0096 1                  44.683530 8.829204 cc 01 3233303132304a3031383832            
02/07/25 08:23:27 0097 1                  44.684276 8.830140 cc 01 313931323043303133373738            
02/07/25 08:26:12 0098 1                  44.678304 8.835669 cc 01 313931323043303133343636            
02/07/25 08:28:11 0099 1                  44.680769 8.836303 cc 01 313931323043303031353837            
02/07/25 08:29:29 0100 1                  44.681778 8.835345 cc 01 313931323043303031353836            
02/07/25 08:30:27 0101 1                  44.682337 8.834652 cc 01 313931323043303133343634            
02/07/25 08:30:31 0102 1                  44.682322 8.834635 cc 01 30340bf63844029bf08eb0f3            
02/07/25 08:31:39 0103 1                  44.682208 8.834354 cc 01 313931323043303031353839            
02/07/25 08:33:46 0104 1                  44.682150 8.833349 cc 01 313931323043303031313230            
02/07/25 08:33:57 0105 1                  44.682214 8.833375 cc 01 313931323043303031313231            
02/07/25 08:35:10 0106 1                  44.682058 8.833206 cc 01 313931323043303131373039            
02/07/25 08:41:15 0107 1                  44.680448 8.832112 cc 01 313931323043303034343039            
02/07/25 08:44:22 0108 1                  44.680923 8.831970 cc 01 313931323043303037333333            
02/07/25 08:45:30 0109 1                  44.681245 8.832316 cc 01 313931323043303034343036            
02/07/25 08:46:33 0110 1                  44.681717 8.832669 cc 01 313931323043303034343035            
02/07/25 08:48:21 0111 1                  44.683366 8.832854 cc 01 313931323043303037353831            
02/07/25 08:50:01 0112 1                  44.684449 8.830804 cc 01 313931323043303031353031            
02/07/25 08:51:16 0113 1                  44.684570 8.830402 cc 01 313931323043303031353739            
02/07/25 08:52:45 0114 1                  44.685972 8.829085 cc 01 313931323043303133343637            
02/07/25 08:54:27 0115 1                  44.686448 8.828806 cc 01 313931323043303133393934            
02/07/25 08:56:45 0116 1                  44.689509 8.825016 cc 01 313931323043303031353938            
02/07/25 08:57:46 0117 1                  44.689496 8.825011 cc 01 313931323043303036333534            
02/07/25 08:58:41 0118 1                  44.690025 8.825087 cc 01 313931323043303035383238            
02/07/25 09:01:18 0119 1                  44.690534 8.828011 cc 01 313931323043303036313139            
02/07/25 09:01:20 0120 1                  44.690529 8.827969 cc 01 313931323043303031303937            
02/07/25 09:01:27 0121 1                  44.690513 8.827923 cc 01 313931323043303036313138            
02/07/25 09:02:56 0122 1                  44.690793 8.827794 cc 01 313931323043303031303936            
02/07/25 09:02:57 0123 1                  44.690791 8.827821 cc 01 303ac8e9c098d65c9fa79813            
02/07/25 09:03:02 0124 1                  44.690781 8.827810 cc 01 3039606203cb5e01b6aa8a8d            
02/07/25 09:03:06 0125 1                  44.690781 8.827798 cc 01 313931323043303031303935            
02/07/25 09:16:03 0126 1                  44.690641 8.833657 cc 01 313931323043303131383539            
02/07/25 09:19:10 0127 1                  44.691997 8.836065 cc 01 313931323043303034313039            
02/07/25 09:19:12 0128 1                  44.691986 8.836067 cc 01 313931323043303132333937            
02/07/25 09:22:35 0129 1                  44.690871 8.838237 cc 01 313931323043303033333338            
02/07/25 09:23:11 0130 1                  44.690885 8.838248 cc 01 313931323043303036383231            
02/07/25 09:26:03 0131 1                  44.689945 8.837422 cc 01 313931323043303032343334            
02/07/25 09:29:15 0132 1                  44.690568 8.837489 cc 01 313931323043303032343330            
02/07/25 09:30:24 0133 1                  44.690932 8.837436 cc 01 313931323043303033333337            
02/07/25 09:31:41 0134 1                  44.691058 8.836470 cc 01 313931323043303132363736            
02/07/25 09:32:37 0135 1                  44.691034 8.836202 cc 01 313931323043303034363431            
02/07/25 09:34:26 0136 1                  44.690597 8.836420 cc 01 313931323043303036393034            
02/07/25 09:38:17 0137 1                  44.691953 8.834336 cc 01 303ac8e9c035d69c96108fe2            
02/07/25 09:42:14 0138 1                  44.691534 8.838056 cc 01 313931323043303035333333            
02/07/25 10:18:32 0000 s 00901ver01 44.788243 8.746888 cc 01
02/07/25 10:18:36 0000 s 00901ver01 44.788243 8.746888 cc 01
