09/06/25 05:24:13 0000 s 02536ver01 44.753332 8.812257 xx 01
09/06/25 05:41:01 0001 1                  44.694505 8.839910 xx 01 3233303234304a3031303735            
09/06/25 05:41:04 0002 1                  44.694503 8.839905 xx 01 3231303234304a3034353430            
09/06/25 05:44:38 0003 1                  44.690608 8.823868 xx 01 3232303234304a3030383335            
09/06/25 05:44:40 0004 1                  44.690605 8.823870 xx 01 3232303234304a3030383333            
09/06/25 05:51:36 0005 1                  44.687963 8.809252 xx 01 31383132304a303138343837            
09/06/25 05:54:01 0006 1                  44.688998 8.806453 xx 01 323030323545303031363934            
09/06/25 05:54:03 0007 1                  44.689000 8.806450 xx 01 31383132304a303138333335            
09/06/25 05:54:13 0008 1                  44.689008 8.806430 xx 01 3234303234304a3030363333            
09/06/25 05:54:16 0009 1                  44.689010 8.806428 xx 01 3231303132304a3035323934            
09/06/25 05:56:54 0010 1                  44.688348 8.805565 xx 01 31383132304a303138323931            
09/06/25 05:56:56 0011 1                  44.688348 8.805565 xx 01 31383132304a303138343639            
09/06/25 05:57:00 0012 1                  44.688325 8.805565 xx 01 31383332304a303138343639            
09/06/25 05:57:12 0013 1                  44.688293 8.805573 xx 01 31383132304a303138333733            
09/06/25 06:00:51 0014 1                  44.688930 8.802135 xx 01 313831323045303138333831            
09/06/25 06:01:51 0015 1                  44.688692 8.802463 xx 01 31383132304a303138333738            
09/06/25 06:07:24 0016 1                  44.688540 8.804757 xx 01 323031323055303030323132            
09/06/25 06:07:25 0017 1                  44.688532 8.804773 xx 01 31383132304a303138343830            
09/06/25 06:07:30 0018 1                  44.688520 8.804788 xx 01 3232303032334d3030383435            
09/06/25 06:42:24 0019 1                  44.621502 8.842368 xx 01 3234303234304a3030373434            
09/06/25 06:54:21 0020 1                  44.616868 8.842537 xx 01 31383234304a303030303639            
09/06/25 06:56:16 0021 1                  44.618580 8.842397 xx 01 31383234304a303030303635            
09/06/25 06:57:41 0022 1                  44.619248 8.842365 xx 01 313831323045303138343531            
09/06/25 06:59:35 0023 1                  44.620335 8.842648 xx 01 31383032334d303033383433            
09/06/25 06:59:37 0024 1                  44.620335 8.842648 xx 01 3232303234304a3030373930            
09/06/25 06:59:38 0025 1                  44.620332 8.842652 xx 01 3233303032334d3030333030            
09/06/25 06:59:51 0026 1                  44.620328 8.842647 xx 01 31383234304a303030303235            
09/06/25 07:00:36 0027 1                  44.620353 8.842625 xx 01 31383234304a303030303638            
09/06/25 07:13:07 0000 s 02536ver01 44.658228 8.830628 xx 01
09/06/25 07:28:45 0028 1                  44.690665 8.823903 xx 01 3232303234304a3030383333            
09/06/25 07:52:15 0000 s 02536ver01 44.690712 8.823832 xx 01
09/06/25 08:24:58 0029 1                  44.668378 8.757917 xx 01 31383032334d303133303635            
09/06/25 09:16:11 0030 1                  44.730468 8.689493 xx 01 31383234304a303030303132            
09/06/25 09:20:03 0000 s 02536ver01 0 0 xx 01
09/06/25 09:23:06 0031 1                  44.713653 8.687195 xx 01 3233303234304a3031303236            
09/06/25 09:25:35 0000 s 02536ver01 0 0 xx 01
09/06/25 09:25:41 0032 1                  0 0 xx 01 31383234304a303030303637            
09/06/25 09:25:51 0033 1                  44.711447 8.691065 xx 01 31383234304a303030303637            
09/06/25 09:28:27 0035 1                  44.711507 8.694620 xx 01 31383234304a303030313234            
09/06/25 09:28:29 0036 1                  44.711505 8.694620 xx 01 31383234304a303030303033            
09/06/25 09:29:09 0037 1                  44.711467 8.694713 xx 01 31383234304a303030303233            
09/06/25 09:48:45 0038 1                  44.767062 8.706662 xx 01 3233303234304a3030383536            
09/06/25 09:51:30 0039 1                  44.768692 8.715630 xx 01 3234303234304a3030373733            
