13/08/25 04:48:36 0000 s 02029ver01 44.753042 8.812410 cc 01
13/08/25 05:05:51 0000 s 02029ver01 44.753177 8.812720 pp 01
13/08/25 05:10:11 0001 1                  0 0 pp 01 323032323036323330303236            
13/08/25 05:11:05 0000 s 02029ver01 44.753058 8.811920 pp 01
13/08/25 05:27:53 0002 1                  44.759580 8.681248 pp 01 31383132304a303139373139            
13/08/25 05:31:38 0003 1                  44.749146 8.683305 pp 01 31383132304a303235393337            
13/08/25 05:48:51 0004 1                  44.757988 8.685235 pp 01 31383132304a303138373938            
13/08/25 05:48:53 0005 1                  44.758003 8.685253 pp 01 31383132304a303138373936            
13/08/25 05:49:33 0006 1                  44.758055 8.685261 pp 01 31383132304a303138373937            
13/08/25 05:51:33 0007 1                  44.754536 8.689185 pp 01 313931323050303033373539            
13/08/25 05:51:33 0008 1                  44.754536 8.689185 pp 01 313931323050303033373539            
13/08/25 05:51:36 0009 1                  44.754536 8.689185 pp 01 313931323050303033373630            
13/08/25 05:52:29 0010 1                  44.754536 8.689185 pp 01 31383132304a303230343633            
13/08/25 05:53:54 0011 1                  44.754095 8.689255 pp 01 31383132304a303230373534            
13/08/25 05:55:22 0012 1                  44.751500 8.689395 pp 01 313932343050303030343436            
13/08/25 06:08:41 0013 1                  44.744465 8.689491 pp 01 31383132304a303230373537            
13/08/25 06:08:45 0014 1                  44.744465 8.689491 pp 01 31383132304a303230373535            
13/08/25 06:10:28 0015 1                  44.744465 8.689491 pp 01 3234303132304a3032313536            
13/08/25 06:11:33 0016 1                  44.741803 8.689290 pp 01 31383132304a303139343434            
13/08/25 06:13:11 0017 1                  44.741143 8.686990 pp 01 3231313130304a3030323239            
13/08/25 06:14:25 0018 1                  44.741241 8.685321 pp 01 31383132304a303232383037            
13/08/25 06:18:46 0019 1                  44.736820 8.677408 pp 01 313931323050303031313630            
13/08/25 06:19:42 0020 1                  44.736888 8.677471 pp 01 313931323050303033373335            
13/08/25 06:20:15 0021 1                  44.736888 8.677471 pp 01 31383132304a303138393235            
13/08/25 06:26:09 0022 1                  44.737535 8.665873 pp 01 313931323050303033313136            
13/08/25 06:29:23 0023 1                  44.733035 8.663480 pp 01 31383132304a303231333330            
13/08/25 06:29:28 0024 1                  44.733035 8.663480 pp 01 31383132304a303231333333            
13/08/25 06:31:42 0025 1                  44.735088 8.660571 pp 01 31383132304a303139333936            
13/08/25 06:42:29 0026 1                  44.724473 8.660175 pp 01 313931323050303031343839            
13/08/25 06:43:43 0027 1                  44.724533 8.660195 pp 01 31383132304a303138383939            
13/08/25 06:47:06 0028 1                  44.725398 8.664256 pp 01 313931323050303034313932            
13/08/25 06:48:20 0029 1                  44.725398 8.664250 pp 01 313931323050303033363931            
13/08/25 06:50:45 0030 1                  44.731006 8.673106 pp 01 31383132304a303139343530            
13/08/25 06:52:52 0031 1                  44.731070 8.672613 pp 01 313931323050303030373437            
13/08/25 06:56:49 0032 1                  44.734983 8.685896 pp 01 31383132304a303230383232            
13/08/25 06:58:06 0033 1                  44.735141 8.685795 pp 01 31383132304a303139313338            
13/08/25 06:58:42 0034 1                  44.732875 8.688076 pp 01 313931323050303033373635            
13/08/25 06:58:45 0035 1                  44.732875 8.688076 pp 01 31383132304a303232373636            
13/08/25 06:59:19 0036 1                  44.734450 8.686341 pp 01 31383132304a303231303835            
13/08/25 07:00:26 0037 1                  44.733276 8.687763 pp 01 313931323050303032313639            
13/08/25 07:03:02 0038 1                  44.732221 8.688505 pp 01 31383132304a303230313437            
13/08/25 07:03:49 0039 1                  44.732030 8.688638 pp 01 31383132304a303139303138            
13/08/25 07:04:59 0040 1                  44.730811 8.691458 pp 01 31383132304a303236343033            
13/08/25 07:06:04 0041 1                  44.730661 8.691806 pp 01 31383132304a303230383237            
13/08/25 07:06:11 0042 1                  44.730661 8.691806 pp 01 31383132304a303236333939            
13/08/25 07:07:16 0043 1                  44.730796 8.691973 pp 01 31383132304a303235363032            
13/08/25 07:08:14 0044 1                  44.730918 8.692148 pp 01 31383132304a303236343032            
13/08/25 07:08:56 0045 1                  44.730950 8.692460 pp 01 31383132304a303235363034            
13/08/25 07:10:02 0046 1                  44.731415 8.693690 pp 01 313931323050303033303031            
13/08/25 07:11:53 0047 1                  44.731183 8.692343 pp 01 31383132304a303139373836            
13/08/25 07:13:59 0048 1                  44.731978 8.692521 pp 01 31383132304a303230303138            
13/08/25 07:14:03 0049 1                  44.731978 8.692521 pp 01 31383132304a303230303139            
13/08/25 07:16:46 0050 1                  44.732706 8.691776 pp 01 31383132304a303230303637            
13/08/25 07:22:00 0051 1                  44.737551 8.688150 pp 01 31383132304a303230323334            
13/08/25 07:24:34 0052 1                  44.736123 8.691195 pp 01 313931323050303033383332            
13/08/25 07:27:15 0053 1                  44.733216 8.691286 pp 01 31383132304a303139303334            
13/08/25 07:29:28 0054 1                  44.734105 8.694811 pp 01 31383132304a303139383134            
13/08/25 07:29:39 0055 1                  44.734105 8.694811 pp 01 31383132304a303139303431            
13/08/25 07:29:40 0056 1                  44.734105 8.694811 pp 01 71383132304a303139303431            
13/08/25 07:32:07 0057 1                  44.738823 8.694261 pp 01 31383132304a303138353233            
13/08/25 07:34:12 0058 1                  44.739226 8.694518 pp 01 31383132304a303139373638            
13/08/25 07:36:34 0059 1                  44.733376 8.698580 pp 01 31383132304a303138373837            
13/08/25 07:38:42 0060 1                  44.733443 8.698510 pp 01 31383132304a303230353336            
13/08/25 07:39:52 0061 1                  44.733443 8.698510 pp 01 313931323050303033313137            
13/08/25 07:40:49 0062 1                  44.733443 8.698510 pp 01 31383132304a303230373536            
13/08/25 07:41:54 0063 1                  44.733443 8.698510 pp 01 31383132304a343235353939            
13/08/25 07:41:55 0064 1                  44.733443 8.698510 pp 01 31383132304a303235353939            
13/08/25 07:42:38 0065 1                  44.733443 8.698510 pp 01 31383132304a303236343030            
13/08/25 07:44:02 0066 1                  44.730830 8.694278 pp 01 31383132b24a303236393732            
13/08/25 07:46:21 0067 1                  44.730791 8.694168 pp 01 31383132304a303236393730            
13/08/25 07:47:37 0068 1                  44.730420 8.694353 pp 01 31383132304a303139383231            
13/08/25 07:49:04 0069 1                  44.729561 8.693848 pp 01 31383132304a303139313734            
13/08/25 07:51:02 0070 1                  44.729641 8.693663 pp 01 31383132304a303139383032            
13/08/25 07:52:03 0071 1                  44.729641 8.693663 pp 01 31383132304a303139363139            
13/08/25 07:52:08 0072 1                  44.729641 8.693663 pp 01 31383132304a303230313432            
13/08/25 07:53:53 0073 1                  44.729138 8.693711 pp 01 31383132304a303230343436            
13/08/25 07:54:46 0074 1                  44.729128 8.693771 pp 01 31383132304a303139333139            
13/08/25 07:55:51 0075 1                  44.728800 8.693365 pp 01 31383132304a303236343532            
13/08/25 07:56:54 0076 1                  44.728688 8.693453 pp 01 313c3132304a303236333935            
