01/02/25 05:09:02 0000 s 00903ver01 44.753020 8.812428 uu 01
01/02/25 05:40:54 0000 s 00903ver01 44.753145 8.812178 uu 01
01/02/25 05:45:44 0001 1                  0 0 uu 01 323032323036323330303038            
01/02/25 05:46:04 0002 1                  0 0 uu 01 3232303032334d3031363631            
01/02/25 05:46:53 0003 1                  0 0 uu 01 3231303032334d3030393938            
01/02/25 05:47:04 0004 1                  0 0 uu 01 3231303032334d3032383931            
01/02/25 05:48:14 0005 1                  0 0 uu 01 3231303234304a3034353737            
01/02/25 05:48:48 0006 1                  0 0 uu 01 3231303234304a3032383438            
01/02/25 05:49:46 0007 1                  0 0 uu 01 3231303032334d3033313732            
01/02/25 05:50:38 0008 1                  0 0 uu 01 3232303032334d3030333232            
01/02/25 05:51:36 0009 1                  0 0 uu 01 3231303234304a3034333731            
01/02/25 05:53:12 0010 1                  0 0 uu 01 3232303032334d3030353037            
01/02/25 05:54:00 0011 1                  0 0 uu 01 3231303132304a3035323331            
01/02/25 05:55:36 0012 1                  0 0 uu 01 3231303032334d3032373730            
01/02/25 05:55:49 0013 1                  0 0 uu 01 31383032334d303135393835            
01/02/25 05:55:54 0014 1                  0 0 uu 01 3231303032334d3030383332            
01/02/25 05:56:45 0015 1                  0 0 uu 01 3232303032334d3031353435            
01/02/25 05:57:47 0016 1                  0 0 uu 01 3231303032334d3030333935            
01/02/25 05:58:11 0017 1                  0 0 uu 01 3231303032334d3030333737            
01/02/25 05:58:52 0018 1                  0 0 uu 01 3231303132304a3037363938            
01/02/25 06:12:34 0000 s 00903ver01 44.752940 8.812288 uu 01
01/02/25 06:21:34 0019 1                  44.762169 8.791032 uu 01 3234303032334d3030333836            
01/02/25 06:24:59 0020 1                  44.761602 8.790420 uu 01 3231303032334d3032393335            
01/02/25 06:25:17 0021 1                  44.761591 8.790376 uu 01 3231303032334d3033313839            
01/02/25 06:25:18 0022 1                  44.761593 8.790376 uu 01 3233303032334d3030363139            
01/02/25 06:25:44 0023 1                  44.761687 8.790385 uu 01 3231303032334d3035383737            
01/02/25 06:25:46 0024 1                  44.761703 8.790381 uu 01 3231303032334d3032383131            
01/02/25 06:27:12 0025 1                  44.761495 8.790578 uu 01 3231303234304a3034343939            
01/02/25 06:29:35 0026 1                  44.761756 8.790374 uu 01 3231303234304a3034343938            
01/02/25 06:37:10 0027 1                  44.761944 8.790686 uu 01 3231303032334d3033353538            
01/02/25 06:52:12 0028 1                  44.763534 8.792330 uu 01 3231303032334d3030393436            
01/02/25 06:52:19 0029 1                  44.763522 8.792478 uu 01 3231303032334d3035363731            
01/02/25 06:55:17 0030 1                  44.763624 8.791938 uu 01 3231303032334d3033313737            
01/02/25 06:56:22 0031 1                  44.763526 8.791887 uu 01 3231303032334d3031373937            
01/02/25 06:57:56 0032 1                  44.763672 8.791595 uu 01 3231303132304a3037373231            
01/02/25 06:58:48 0033 1                  44.763775 8.791693 uu 01 3231303132304a3037353738            
01/02/25 07:01:43 0034 1                  44.764143 8.790524 uu 01 3231303234304a3034343830            
01/02/25 07:02:49 0035 1                  44.763963 8.790570 uu 01 3231303234304a3034343637            
