27/01/25 04:45:01 0000 s 00903ver01 44.753277 8.812253 uu 01
27/01/25 05:35:27 0001 1                  0 0 uu 01 323030323545303034313935            
27/01/25 05:35:27 0002 1                  0 0 uu 01 323032323036323330303038            
27/01/25 05:37:12 0003 1                  0 0 uu 01 323030323545303037313330            
27/01/25 05:37:36 0004 1                  0 0 uu 01 3231303032334d3035363238            
27/01/25 05:39:04 0005 1                  0 0 uu 01 323030323545303038363832            
27/01/25 05:40:15 0006 1                  0 0 uu 01 323030323545303035313339            
27/01/25 05:40:27 0007 1                  0 0 uu 01 323030323545303033393539            
27/01/25 05:41:19 0008 1                  0 0 uu 01 3232303032334d3031383537            
27/01/25 05:42:02 0009 1                  0 0 uu 01 3234303032334d3030383635            
27/01/25 05:42:06 0010 1                  0 0 uu 01 323030323545303035323436            
27/01/25 05:42:19 0011 1                  0 0 uu 01 323030323545303031363038            
27/01/25 05:42:39 0012 1                  0 0 uu 01 323030323545303035323234            
27/01/25 05:42:51 0013 1                  0 0 uu 01 323030323545303035323934            
27/01/25 05:49:19 0014 1                  0 0 uu 01 323030323545303037383137            
27/01/25 05:50:05 0015 1                  0 0 uu 01 323030323545303038363732            
27/01/25 05:50:40 0016 1                  0 0 uu 01 323030323545303038343333            
27/01/25 05:51:22 0017 1                  0 0 uu 01 323030323545303030383039            
27/01/25 05:51:55 0018 1                  0 0 uu 01 3234303032334d3030393434            
27/01/25 05:53:01 0019 1                  0 0 uu 01 323030323545303038363232            
27/01/25 05:53:05 0020 1                  0 0 uu 01 323030323545303038363731            
27/01/25 05:54:26 0021 1                  0 0 uu 01 323030323545303037313331            
27/01/25 05:55:02 0022 1                  0 0 uu 01 323030323545303038363233            
27/01/25 05:57:09 0023 1                  0 0 uu 01 323030323545303031333837            
27/01/25 05:57:32 0024 1                  0 0 uu 01 323030323545303030313735            
27/01/25 05:57:53 0025 1                  0 0 uu 01 323030323545303030313632            
27/01/25 06:00:07 0026 1                  0 0 uu 01 3234303032334d3031333538            
27/01/25 06:00:59 0027 1                  0 0 uu 01 31383032334db03135363335            
27/01/25 06:01:08 0028 1                  0 0 uu 01 323030323545303037353538            
27/01/25 06:03:08 0029 1                  0 0 uu 01 323030323545303039303832            
27/01/25 06:04:05 0030 1                  0 0 uu 01 323030323545303034303235            
27/01/25 06:04:52 0031 1                  0 0 uu 01 3232303032334d3031383734            
27/01/25 06:05:50 0032 1                  0 0 uu 01 323030323545303034363331            
