14/08/25 04:47:08 0000 s 00903ver01 44.753047 8.812177 ss 01
14/08/25 05:21:29 0001 1                  0 0 ss 01 3231303234304a3032313038            
14/08/25 05:21:29 0002 1                  0 0 ss 01 3234303234304a3030333334            
14/08/25 05:21:29 0003 1                  0 0 ss 01 3231303033304d3034383437            
14/08/25 05:21:29 0004 1                  0 0 ss 01 3233303132304a3030303039            
14/08/25 05:21:29 0005 1                  0 0 ss 01 323032323036323330303038            
14/08/25 05:21:54 0006 1                  0 0 ss 01 3231303033304d3033333832            
14/08/25 05:24:20 0007 1                  0 0 ss 01 3234303033304d3031393338            
14/08/25 05:25:14 0008 1                  0 0 ss 01 3230303033304d3034303139            
14/08/25 05:25:33 0009 1                  0 0 ss 01 3235303132304a3031333133            
14/08/25 05:25:35 0010 1                  0 0 ss 01 30340c1fa4297d974876f23c            
14/08/25 05:25:36 0011 1                  0 0 ss 01 3231303132304a3030353331            
14/08/25 05:27:57 0012 1                  0 0 ss 01 3231303132304a3031353531            
14/08/25 05:29:26 0013 1                  0 0 ss 01 3230303033304d3036353030            
14/08/25 05:30:42 0014 1                  0 0 ss 01 3231303132304a3034363234            
14/08/25 05:30:49 0015 1                  0 0 ss 01 3231303132304a3031353530            
14/08/25 05:31:24 0016 1                  0 0 ss 01 3232303132304a3030343230            
14/08/25 05:32:42 0017 1                  0 0 ss 01 3231303132304a3039303539            
14/08/25 05:34:49 0018 1                  0 0 ss 01 3231303132304a3031363230            
14/08/25 05:35:12 0019 1                  0 0 ss 01 3234303033304d3030363433            
14/08/25 05:39:35 0020 1                  0 0 ss 01 3231303132304a3030393838            
14/08/25 05:39:37 0021 1                  0 0 ss 01 3231303132304a3030373332            
14/08/25 05:40:01 0022 1                  0 0 ss 01 3233303033304d3030353332            
14/08/25 05:42:24 0023 1                  0 0 ss 01 3234303033304d3030393631            
14/08/25 05:43:21 0024 1                  0 0 ss 01 3230303033304d3033393839            
14/08/25 05:46:05 0025 1                  0 0 ss 01 3231303132304a3031373237            
14/08/25 05:47:02 0026 1                  0 0 ss 01 3231303033304d3033323134            
14/08/25 05:47:15 0027 1                  0 0 ss 01 3231303033304d3035313538            
14/08/25 05:47:48 0028 1                  0 0 ss 01 3230303033304d3036373938            
14/08/25 05:50:45 0029 1                  0 0 ss 01 313931313030533030323539            
14/08/25 05:50:50 0030 1                  0 0 ss 01 3232313130304a3030313635            
14/08/25 05:54:57 0031 1                  0 0 ss 01 3230303033304d3033363832            
14/08/25 05:55:34 0032 1                  0 0 ss 01 3230303033304d3036303839            
14/08/25 05:55:58 0033 1                  0 0 ss 01 3230303033304d3034343838            
14/08/25 05:57:00 0034 1                  0 0 ss 01 3234303132304a3032333231            
14/08/25 06:00:25 0035 1                  0 0 ss 01 3231303033304d3033333133            
14/08/25 06:01:27 0036 1                  0 0 ss 01 3234303033304d3031383631            
14/08/25 06:02:44 0037 1                  0 0 ss 01 3230303033304d3034363836            
