06/06/25 05:21:12 0000 s 02547ver01 44.753010 8.812403 ss 01
06/06/25 05:33:57 0001 1                  44.726770 8.769730 ss 01 30340c139c4ec79eba9c1404            
06/06/25 05:34:16 0002 1                  44.726682 8.769682 ss 01 313831323045303030323633            
06/06/25 05:34:26 0003 1                  44.726653 8.769665 ss 01 3231303132304a3038313433            
06/06/25 05:35:36 0004 1                  44.726508 8.769605 ss 01 3034f8242852bf0200000198            
06/06/25 05:35:39 0005 1                  44.726507 8.769603 ss 01 3034f8242c534b8300001339            
06/06/25 05:35:41 0006 1                  44.726505 8.769603 ss 01 3231303132304a3038363831            
06/06/25 05:35:45 0007 1                  44.726503 8.769603 ss 01 3231303132304b3038363831            
06/06/25 05:35:47 0008 1                  44.726502 8.769602 ss 01 3231303032334d3030313632            
06/06/25 05:35:49 0009 1                  44.726502 8.769602 ss 01 3231303132304a3138363831            
06/06/25 05:37:02 0010 1                  44.726363 8.769625 ss 01 3232303132304a3030333339            
06/06/25 05:37:03 0011 1                  44.726355 8.769647 ss 01 3233303132304a3030313936            
06/06/25 05:37:13 0012 1                  44.726333 8.769703 ss 01 31383032334d303132373932            
06/06/25 05:37:22 0013 1                  44.726333 8.769708 ss 01 31383032334d303030343435            
06/06/25 05:38:25 0014 1                  44.726083 8.769633 ss 01 313831323045303032363437            
06/06/25 05:39:42 0015 1                  44.725747 8.769192 ss 01 313831323045303032343733            
06/06/25 05:39:54 0016 1                  44.725707 8.769158 ss 01 353831323045303032343733            
06/06/25 05:40:51 0017 1                  44.725783 8.769227 ss 01 323030323545303034333935            
06/06/25 05:40:57 0018 1                  44.725797 8.769210 ss 01 3233303132304a3031323339            
06/06/25 05:41:02 0019 1                  44.725803 8.769198 ss 01 313831323045303034373337            
06/06/25 05:41:46 0020 1                  44.725852 8.769115 ss 01 313831323045303032383738            
06/06/25 05:41:48 0021 1                  44.725852 8.769115 ss 01 313932343045303030313832            
06/06/25 05:43:51 0022 1                  44.726692 8.769792 ss 01 313831323045303131393031            
06/06/25 05:43:55 0023 1                  44.726710 8.769805 ss 01 313831323045303231333933            
06/06/25 05:44:05 0024 1                  44.726740 8.769832 ss 01 3234303132304a3032333234            
06/06/25 05:44:22 0025 1                  44.726778 8.769898 ss 01 3035ebb6fc05fc404190ab0a            
