17/07/25 04:53:15 0000 s 00478ver01 44.753163 8.812373 vv 01
17/07/25 05:09:30 0000 s 00478ver01 44.753043 8.811972 vv 01
17/07/25 05:12:59 0001 1                  0 0 vv 01 323032323036323330303037            
17/07/25 05:25:07 0007 1                  0 0 vv 01 3234303234304a3030393935            
17/07/25 05:31:12 0008 1                  0 0 vv 01 3233303234304a3030323635            
17/07/25 05:34:56 0000 s 00478ver01 44.729928 8.774400 vv 01
17/07/25 05:35:25 0009 1                  0 0 vv 01 3233303234304a3030323636            
17/07/25 05:37:32 0011 1                  0 0 vv 01 313832343045303031303037            
17/07/25 05:42:02 0012 1                  0 0 vv 01 3233303234304a3030303837            
17/07/25 05:44:42 0014 1                  0 0 vv 01 313832343045303030393531            
17/07/25 05:46:23 0015 1                  0 0 vv 01 313832343045303030393535            
17/07/25 05:50:48 0016 1                  0 0 vv 01 3233303234304a3030303632            
17/07/25 06:31:36 0022 1                  44.748902 8.768068 vv 01 31383234304a303030383731            
17/07/25 06:37:06 0023 1                  44.748902 8.768068 vv 01 31383234304a303033333431            
17/07/25 06:37:29 0024 1                  44.748902 8.768068 vv 01 31383234304a303032393937            
17/07/25 06:39:43 0026 1                  44.750089 8.759346 vv 01 31383234304a303031363239            
17/07/25 06:39:52 0027 1                  44.750089 8.759346 vv 01 31383234304a303032363033            
17/07/25 06:41:41 0028 1                  44.750089 8.759346 vv 01 31383234304a303032323330            
17/07/25 06:43:47 0031 1                  44.746067 8.753388 vv 01 3233303234304a3030333635            
17/07/25 06:44:49 0032 1                  44.745394 8.753078 vv 01 31383234304a303032343435            
17/07/25 06:46:26 0033 1                  44.757914 8.731108 vv 01 31383234304a303032333735            
17/07/25 06:46:44 0034 1                  44.757914 8.731108 vv 01 31383234304a303032343834            
17/07/25 06:49:05 0035 1                  44.746751 8.753249 vv 01 31383234304a303032333735            
17/07/25 07:35:36 0042 1                  44.758608 8.660229 vv 01 31383234304a303031363231            
17/07/25 07:40:01 0044 1                  44.751379 8.657551 vv 01 3231303234304a3031343530            
17/07/25 07:47:29 0047 1                  44.747664 8.657999 vv 01 31383234304a303030383235            
17/07/25 07:51:30 0048 1                  44.753517 8.658650 vv 01 31383234304a303032333331            
17/07/25 07:55:07 0050 1                  44.753521 8.649666 vv 01 31383234304a303031333233            
17/07/25 07:59:20 0051 1                  44.758160 8.621747 vv 01 3138323c304a303032343932            
17/07/25 08:00:38 0052 1                  44.758254 8.620481 vv 01 31383234304a303033333933            
17/07/25 08:03:45 0054 1                  44.759840 8.620091 vv 01 31383234304a303033323239            
17/07/25 08:06:36 0055 1                  44.763661 8.622362 vv 01 31383234304a303033333530            
17/07/25 08:20:45 0057 1                  44.758270 8.619453 vv 01 3233303234304a3030323733            
17/07/25 08:22:39 0058 1                  44.758462 8.619381 vv 01 31383234304a303033303839            
17/07/25 08:24:43 0059 1                  44.756965 8.618959 vv 01 31383234304a303033323736            
17/07/25 08:26:17 0060 1                  44.756464 8.618619 vv 01 31383234304a303031343034            
17/07/25 08:30:11 0062 1                  44.756002 8.619337 vv 01 31383234304a303032393439            
17/07/25 08:31:00 0063 1                  44.757149 8.619708 vv 01 31383234304a303031343535            
17/07/25 08:34:09 0065 1                  44.754343 8.619436 vv 01 31383234304a303033303230            
17/07/25 08:37:15 0066 1                  44.754186 8.621314 vv 01 31383234304a303033333836            
17/07/25 08:38:58 0068 1                  44.754060 8.619560 vv 01 31383234304a303071373239            
17/07/25 08:42:24 0069 1                  44.751253 8.620927 vv 01 31383234304a303032363235            
17/07/25 08:47:26 0071 1                  44.738290 8.620971 vv 01 3230303234304a3030373935            
17/07/25 08:49:35 0072 1                  44.734862 8.622448 vv 01 31383234304a303031303733            
17/07/25 08:52:50 0073 1                  44.729213 8.625057 vv 01 323032343056303030353738            
17/07/25 08:54:14 0074 1                  44.729812 8.624230 vv 01 31383234304a303033333837            
17/07/25 08:54:21 0075 1                  44.729816 8.624186 vv 01 3235303234304a3031303837            
17/07/25 08:56:26 0076 1                  44.729784 8.624171 vv 01 31383234304a303033303234            
17/07/25 09:03:44 0078 1                  44.732316 8.619882 vv 01 31383234304a303030363639            
17/07/25 09:45:07 0000 s 00478ver01 44.732020 8.623710 vv 01
17/07/25 10:04:58 0000 s 00478ver01 44.752105 8.658603 vv 01
17/07/25 10:25:04 0083 1                  44.753912 8.787213 vv 01 3230303234304a3030343438            
17/07/25 10:25:20 0084 1                  44.754139 8.786937 vv 01 323032343056303030303236            
17/07/25 10:32:06 0085 1                  44.738101 8.788811 vv 01 3231303234304a3033343031            
