30/01/25 05:01:32 0000 s 00903ver01 44.752872 8.812237 uu 01
30/01/25 05:02:07 0001 1                  0 0 uu 01 323032323036323330303038            
30/01/25 05:37:12 0002 1                  44.701193 8.844042 uu 01 3232303032334d3030393834            
30/01/25 05:38:37 0003 1                  44.702677 8.844416 uu 01 323030323545303031393930            
30/01/25 05:41:46 0004 1                  44.697368 8.844504 uu 01 3232303032334d3030373039            
30/01/25 05:42:13 0005 1                  44.697263 8.844278 uu 01 323030323545303034303336            
30/01/25 05:45:59 0006 1                  44.692733 8.834525 uu 01 323030323545303038363838            
30/01/25 05:47:17 0007 1                  44.692802 8.833371 uu 01 323030323545303035313339            
30/01/25 05:47:19 0008 1                  44.692792 8.833393 uu 01 323030323545303035323031            
30/01/25 05:47:38 0009 1                  44.692864 8.833386 uu 01 323030323545303035313336            
30/01/25 05:49:00 0010 1                  44.692417 8.832311 uu 01 323030323545303031363038            
30/01/25 05:49:07 0011 1                  44.692428 8.832332 uu 01 323030323545303035333031            
30/01/25 05:49:31 0012 1                  44.692483 8.832453 uu 01 323030323545303035333030            
30/01/25 05:49:41 0013 1                  44.692482 8.832449 uu 01 323030323545303035323934            
30/01/25 05:49:59 0014 1                  44.692471 8.832422 uu 01 323030323545303035323234            
30/01/25 05:50:02 0015 1                  44.692438 8.832430 uu 01 323030323545303035323437            
30/01/25 05:54:32 0016 1                  44.690460 8.819133 uu 01 323030323545303037383137            
30/01/25 05:55:34 0017 1                  44.690573 8.820063 uu 01 323030323545303038363732            
30/01/25 05:56:25 0018 1                  44.690634 8.820455 uu 01 323030323545303038343333            
30/01/25 05:57:25 0019 1                  44.690852 8.822085 uu 01 323030323545303030383039            
30/01/25 05:58:05 0020 1                  44.690914 8.822419 uu 01 3234303032334d3030393434            
30/01/25 05:59:02 0021 1                  44.690522 8.822911 uu 01 323030323545303038363233            
30/01/25 06:00:22 0022 1                  44.690781 8.823020 uu 01 323030323545303038363232            
30/01/25 06:01:18 0023 1                  44.690670 8.823354 uu 01 323030323545303038363731            
30/01/25 06:03:38 0024 1                  44.690678 8.823960 uu 01 32303132305530303031323a            
30/01/25 06:08:30 0000 s 00903ver01 44.690673 8.823898 uu 01
30/01/25 06:16:11 0025 1                  44.689948 8.824213 uu 01 3231303234304a3034323631            
30/01/25 06:16:46 0026 1                  44.690056 8.824074 uu 01 3231303234304a3034323632            
30/01/25 06:19:28 0027 1                  44.691516 8.826776 uu 01 323030323545303037383935            
30/01/25 06:20:25 0028 1                  44.690681 8.827877 uu 01 323030323545303032303239            
30/01/25 06:21:11 0029 1                  44.690475 8.828019 uu 01 323030323545303030313735            
30/01/25 06:21:28 0030 1                  44.690501 8.827942 uu 01 323030323545303030313632            
30/01/25 06:23:55 0031 1                  44.692776 8.835826 uu 01 3233303032334d3030393333            
30/01/25 06:25:35 0032 1                  44.695279 8.838959 uu 01 323030323545303034363331            
30/01/25 06:26:21 0033 1                  44.695689 8.839148 uu 01 323030323545303037363635            
30/01/25 06:27:04 0034 1                  44.696122 8.838782 uu 01 323030323545303037313332            
30/01/25 06:28:26 0035 1                  44.698898 8.838146 uu 01 323030323545303037323039            
30/01/25 06:30:20 0036 1                  44.700965 8.836474 uu 01 323030323545303038373239            
30/01/25 06:30:32 0037 1                  44.700950 8.836477 uu 01 323030323545303038373330            
30/01/25 06:33:35 0038 1                  44.696661 8.837479 uu 01 3232303032334d3031383039            
30/01/25 06:36:23 0039 1                  44.697233 8.829500 uu 01 323030323545303038393936            
30/01/25 06:38:44 0040 1                  44.696146 8.825796 uu 01 323030323545303039303037            
30/01/25 06:41:38 0041 1                  44.695341 8.838458 uu 01 323030323545303038323838            
30/01/25 06:41:54 0042 1                  44.695321 8.838443 uu 01 323030323545303038313236            
30/01/25 06:42:06 0043 1                  44.695354 8.838449 uu 01 323030323545303037363839            
30/01/25 06:42:51 0044 1                  44.695064 8.838412 uu 01 323030323545303034343132            
30/01/25 06:43:44 0045 1                  44.694197 8.838368 uu 01 323030323545303034343632            
30/01/25 06:44:00 0046 1                  44.694179 8.838422 uu 01 323030323545303036383237            
30/01/25 06:44:07 0047 1                  44.694221 8.838436 uu 01 323030323545303039323436            
30/01/25 06:45:33 0048 1                  44.693083 8.838291 uu 01 3233303032334d3030313237            
30/01/25 06:49:26 0049 1                  44.686502 8.845892 uu 01 3234303032334d3032313737            
30/01/25 06:51:38 0050 1                  44.686855 8.844868 uu 01 323030323545303037363933            
30/01/25 06:54:25 0051 1                  44.686046 8.850260 uu 01 323030323545303034363137            
30/01/25 06:56:38 0052 1                  44.685686 8.851014 uu 01 323030323545303039313038            
30/01/25 07:10:02 0053 1                  44.676598 8.855924 uu 01 3234303032334d3031333133            
30/01/25 07:11:10 0054 1                  44.676582 8.855609 uu 01 323030323545303032353832            
30/01/25 07:11:50 0055 1                  44.676630 8.856027 uu 01 323030323545303039303131            
30/01/25 07:15:31 0056 1                  44.676540 8.859752 uu 01 3231303032334d3030343632            
30/01/25 07:15:35 0057 1                  44.676499 8.859841 uu 01 3233303032334d3030323133            
30/01/25 07:16:23 0058 1                  44.676681 8.858512 uu 01 3234303032334d3031313231            
30/01/25 07:26:32 0059 1                  44.678454 8.868083 uu 01 323030323545303034303639            
30/01/25 07:37:27 0060 1                  44.694285 8.844623 uu 01 3231303132304a3035323932            
30/01/25 07:53:49 0061 1                  44.694285 8.844623 uu 01 323030323545303039303532            
30/01/25 07:56:27 0062 1                  44.694285 8.844623 uu 01 323030323545303038393931            
30/01/25 08:01:56 0063 1                  44.694285 8.844623 uu 01 323030323545303037303133            
30/01/25 08:02:57 0064 1                  44.694285 8.844623 uu 01 3233303032334d3031303830            
30/01/25 08:03:32 0065 1                  44.694285 8.844623 uu 01 3234303032334d3030323631            
30/01/25 08:07:47 0066 1                  44.694285 8.844623 uu 01 3231303032334d3033373036            
30/01/25 08:09:03 0067 1                  44.694285 8.844623 uu 01 323030323545303034303335            
30/01/25 08:17:12 0068 1                  44.694285 8.844623 uu 01 323030323545303035323138            
30/01/25 08:28:02 0000 s 00903ver01 44.690865 8.824255 uu 01
30/01/25 08:30:18 0069 1                  44.685248 8.829551 uu 01 323030323545303037373330            
30/01/25 08:33:12 0070 1                  44.682738 8.828853 uu 01 323030323545303038353633            
30/01/25 08:34:59 0071 1                  44.683278 8.832894 uu 01 3234303032334d3032333131            
30/01/25 08:39:07 0072 1                  44.680326 8.831916 uu 01 323030323545303037373532            
30/01/25 08:40:03 0073 1                  44.679890 8.831608 uu 01 323030323545303031313135            
30/01/25 08:46:32 0074 1                  44.680763 8.836218 uu 01 3234303032334d3030383634            
30/01/25 08:49:48 0075 1                  44.688252 8.826600 uu 01 3232303032334d3031363739            
30/01/25 08:59:27 0076 1                  44.680748 8.804624 uu 01 3234303032334d3030353236            
30/01/25 09:01:19 0077 1                  44.676921 8.807544 uu 01 323030323545303038333337            
30/01/25 09:01:45 0078 1                  44.676550 8.807174 uu 01 323030323545303037363630            
30/01/25 09:02:47 0079 1                  44.676932 8.807515 uu 01 323030323545303038313530            
30/01/25 09:05:28 0080 1                  44.678104 8.809353 uu 01 3232303032334d3030313133            
30/01/25 09:12:15 0081 1                  44.674401 8.807554 uu 01 3231303032334d3031323832            
30/01/25 09:17:28 0082 1                  44.667490 8.805708 uu 01 323030323545303038363037            
30/01/25 09:19:10 0083 1                  44.663199 8.804431 uu 01 323030323545303038363235            
30/01/25 09:20:14 0084 1                  44.660043 8.803903 uu 01 323030323545303031393039            
30/01/25 09:20:18 0085 1                  44.660023 8.803899 uu 01 323030323545303037363336            
30/01/25 09:22:51 0086 1                  44.661129 8.804185 uu 01 323030323545303038363237            
30/01/25 09:23:36 0087 1                  44.661574 8.804057 uu 01 323030323545303038363238            
30/01/25 09:24:51 0088 1                  44.661755 8.802951 uu 01 3232303032334d3030333132            
30/01/25 09:25:02 0089 1                  44.661777 8.803002 uu 01 323030323545303038353738            
30/01/25 09:25:36 0090 1                  44.661585 8.802897 uu 01 323030323545303038353231            
30/01/25 09:25:47 0091 1                  44.661559 8.802869 uu 01 323030323545303038353737            
30/01/25 09:26:23 0092 1                  44.661320 8.802652 uu 01 323030323545303031323332            
30/01/25 09:27:33 0093 1                  44.659983 8.802243 uu 01 323030323545303033383432            
30/01/25 09:30:38 0094 1                  44.661851 8.803493 uu 01 323030323545303038353835            
30/01/25 09:31:25 0095 1                  44.661725 8.803709 uu 01 323030323545303038363435            
30/01/25 09:31:34 0096 1                  44.661784 8.803720 uu 01 323030323545303038363436            
30/01/25 09:32:03 0097 1                  44.661644 8.803853 uu 01 323030323545303038353838            
30/01/25 09:32:46 0098 1                  44.661725 8.804437 uu 01 3232303032334d3031373837            
30/01/25 09:34:40 0099 1                  44.662289 8.804909 uu 01 323030323545303038323431            
30/01/25 09:34:45 0100 1                  44.662318 8.804886 uu 01 323030323545303038323431            
30/01/25 09:34:52 0101 1                  44.662352 8.804913 uu 01 323030323545303038353733            
30/01/25 09:41:34 0102 1                  44.666853 8.791145 uu 01 3234303032334d3030333730            
30/01/25 09:45:27 0103 1                  44.678663 8.786104 uu 01 323030323545303032373337            
30/01/25 09:47:28 0104 1                  44.680123 8.786634 uu 01 323030323545303030363731            
30/01/25 09:54:34 0105 1                  44.681129 8.782176 uu 01 323030323545303038333530            
30/01/25 09:55:42 0106 1                  44.681347 8.780387 uu 01 323030323545303038343636            
30/01/25 09:59:01 0107 1                  44.675419 8.788214 uu 01 323030323545303031363437            
30/01/25 10:04:47 0108 1                  44.685612 8.803815 uu 01 323030323545303038313534            
30/01/25 10:29:24 0109 1                  44.768161 8.705541 uu 01 313932343056303030333633            
30/01/25 10:29:25 0110 1                  44.768157 8.705539 uu 01 31383234304a303031383034            
30/01/25 10:29:28 0111 1                  44.768166 8.705533 uu 01 3234303234304a3030383931            
30/01/25 10:29:29 0112 1                  44.768171 8.705530 uu 01 31383234304a303031383035            
30/01/25 11:10:01 0000 s 00903ver01 44.767022 8.780217 uu 01
30/01/25 11:35:52 0000 s 00903ver01 44.753165 8.811913 uu 01
