01/01/25 04:33:48 0000 s 00897ver01 44.753397 8.812142 pp 01
01/01/25 04:33:51 0000 s 00897ver01 44.753397 8.812142 pp 01
01/01/25 04:33:55 0000 s 00897ver01 44.753397 8.812142 pp 01
01/01/25 04:44:15 0001 1                  0 0 pp 01 323032323036323330303135            
01/01/25 05:06:39 0002 1                  0 0 pp 01 31383132304a303139373139            
01/01/25 05:09:49 0003 1                  0 0 pp 01 31383132304a303139373230            
01/01/25 05:14:41 0004 1                  44.738298 8.684711 pp 01 31383132304a303230373938            
01/01/25 05:17:42 0005 1                  44.730181 8.685859 pp 01 31383132304a303139333937            
01/01/25 05:19:26 0006 1                  44.728869 8.684462 pp 01 31383132304a303139333738            
01/01/25 05:21:04 0007 1                  44.729946 8.685424 pp 01 31383132304a303230313431            
01/01/25 05:22:43 0008 1                  44.732578 8.686057 pp 01 313932343050303030323633            
01/01/25 05:24:50 0009 1                  44.732885 8.686271 pp 01 31383132304a303139333733            
01/01/25 05:26:00 0010 1                  44.733147 8.685886 pp 01 313932343045303030373031            
01/01/25 05:29:21 0011 1                  44.726441 8.683841 pp 01 31383132304a3032313c3236            
01/01/25 05:29:22 0012 1                  44.726440 8.683846 pp 01 31383132304a303231343236            
01/01/25 05:33:36 0013 1                  44.710620 8.683571 pp 01 31383132304a303138363638            
01/01/25 05:37:16 0014 1                  44.708870 8.684294 pp 01 31383132304a303139393232            
01/01/25 05:38:51 0015 1                  44.708504 8.684457 pp 01 31383132304a303139393234            
01/01/25 05:40:45 0016 1                  44.707932 8.685072 pp 01 31383132304a303231303233            
01/01/25 05:43:15 0017 1                  44.707481 8.685321 pp 01 313831323045303235333135            
01/01/25 05:44:38 0018 1                  44.707310 8.685397 pp 01 31383132304a303139303232            
01/01/25 05:46:01 0019 1                  44.707081 8.685590 pp 01 313931323050303035323832            
01/01/25 05:47:08 0020 1                  44.707061 8.685591 pp 01 31383132304a303139333033            
01/01/25 05:47:23 0021 1                  44.707102 8.685592 pp 01 31383132304a303139323230            
01/01/25 05:51:45 0022 1                  44.706118 8.685249 pp 01 31383132304a303230353335            
01/01/25 05:56:17 0023 1                  44.706662 8.682959 pp 01 31383132304a303230313339            
01/01/25 05:57:59 0024 1                  44.706962 8.682841 pp 01 31383132304a303231313837            
01/01/25 05:59:53 0025 1                  44.707190 8.682199 pp 01 313931323050303030373936            
01/01/25 06:03:14 0026 1                  44.707682 8.682391 pp 01 31383132304a303139353435            
01/01/25 06:03:32 0027 1                  44.707724 8.682378 pp 01 313931323050303035333438            
01/01/25 06:04:37 0028 1                  44.707659 8.682336 pp 01 31383132304a303139353437            
01/01/25 06:05:04 0029 1                  44.707724 8.682462 pp 01 31383132304a303139353436            
01/01/25 06:08:12 0030 1                  44.707894 8.681671 pp 01 31383132304a303230343536            
01/01/25 06:10:02 0031 1                  44.708839 8.682904 pp 01 31383132304a303230313337            
01/01/25 06:11:20 0032 1                  44.708502 8.683209 pp 01 31383132304a303139373833            
01/01/25 06:12:49 0033 1                  44.708314 8.683183 pp 01 31383132304a303231373234            
01/01/25 06:13:02 0034 1                  44.708291 8.683272 pp 01 31383132304a303138353935            
01/01/25 06:15:42 0035 1                  44.707964 8.683819 pp 01 31383132304a303139333036            
01/01/25 06:18:07 0036 1                  44.708116 8.684422 pp 01 31383132304a303139313138            
01/01/25 06:24:34 0037 1                  44.708390 8.685492 pp 01 31383132304a303139323234            
01/01/25 06:24:46 0038 1                  44.708363 8.685446 pp 01 313931323050303031323235            
01/01/25 06:26:55 0039 1                  44.707687 8.683188 pp 01 31383132304a303139333034            
01/01/25 06:29:23 0040 1                  44.709159 8.682591 pp 01 3233303132304a3030353735            
01/01/25 06:31:14 0041 1                  44.709958 8.682555 pp 01 31383132304a303230313430            
01/01/25 06:37:19 0042 1                  44.727500 8.689031 pp 01 31383132304a303230343039            
01/01/25 06:41:13 0043 1                  44.727549 8.688611 pp 01 31383132304a303139313938            
01/01/25 06:44:38 0044 1                  44.727005 8.689056 pp 01 31383132304a303231343939            
01/01/25 06:46:22 0045 1                  44.726789 8.688586 pp 01 31383132304a303236383035            
01/01/25 06:48:00 0000 s 00897ver01 44.726862 8.688747 pp 01
01/01/25 06:50:21 0046 1                  44.726723 8.689082 pp 01 31383132304a303138383933            
01/01/25 06:51:44 0047 1                  44.726778 8.689172 pp 01 31383132304a303235353331            
01/01/25 06:54:52 0048 1                  44.726955 8.690181 pp 01 31383132304a303230373837            
01/01/25 06:55:15 0049 1                  44.726949 8.690207 pp 01 31383132304a303139333138            
01/01/25 06:55:17 0050 1                  44.726949 8.690207 pp 01 31383132304a303139383335            
01/01/25 07:01:39 0051 1                  44.727594 8.689914 pp 01 31383132304a303235393732            
01/01/25 07:02:42 0052 1                  44.727650 8.689866 pp 01 31383132304a303231373233            
