07/08/25 04:51:50 0000 s 01130ver01 44.753117 8.812242 vv 01
07/08/25 05:18:16 0001 1                  0 0 vv 01 323032323036323330303231            
07/08/25 05:18:41 0002 1                  0 0 vv 01 3230303234304a3030313136            
07/08/25 05:22:11 0003 1                  0 0 vv 01 31383032334d303035343536            
07/08/25 05:23:05 0004 1                  0 0 vv 01 313832343045303032333530            
07/08/25 05:24:05 0005 1                  0 0 vv 01 31383032334d303132353438            
07/08/25 05:28:45 0006 1                  0 0 vv 01 3231303234304a3033363834            
07/08/25 05:30:22 0007 1                  0 0 vv 01 313832343045303032353339            
07/08/25 05:33:02 0008 1                  0 0 vv 01 31383032334d303035323539            
07/08/25 05:33:08 0009 1                  0 0 vv 01 323032343056303030353138            
07/08/25 05:33:20 0010 1                  0 0 vv 01 e2000016661701812840037c            
07/08/25 05:35:39 0011 1                  0 0 vv 01 323032343056303030343136            
07/08/25 05:36:12 0012 1                  0 0 vv 01 313832343045303030373538            
07/08/25 05:45:35 0013 1                  44.809545 8.824034 vv 01 3234303234304a3031323534            
07/08/25 05:46:44 0014 1                  44.808043 8.820732 vv 01 313832343045303032333335            
07/08/25 05:47:18 0015 1                  44.808043 8.820732 vv 01 31383032334d303039373437            
07/08/25 05:47:41 0000 s 01130ver01 44.807827 8.820485 vv 01
07/08/25 05:47:47 0000 s 01130ver01 44.807827 8.820485 vv 01
07/08/25 05:47:52 0000 s 01130ver01 44.807827 8.820485 vv 01
07/08/25 05:48:57 0016 1                  44.808078 8.820373 vv 01 313832343045303032353530            
07/08/25 05:51:58 0017 1                  44.808613 8.820929 vv 01 313832343045303032353337            
07/08/25 06:10:12 0018 1                  44.808759 8.810282 vv 01 313832343045303032303831            
07/08/25 06:24:55 0019 1                  44.794371 8.785541 vv 01 3233303234304a3031323137            
07/08/25 06:26:12 0020 1                  44.796663 8.787197 vv 01 3234303234304a3030313231            
07/08/25 06:27:57 0021 1                  44.797019 8.787459 vv 01 313832343045303032343034            
07/08/25 06:30:23 0022 1                  44.793514 8.784799 vv 01 313832343045303031313631            
07/08/25 06:31:43 0023 1                  44.792273 8.782693 vv 01 3234303234304a3030323937            
07/08/25 06:34:37 0024 1                  44.790140 8.785036 vv 01 3233303234304a3030323036            
07/08/25 06:35:25 0025 1                  44.789671 8.784648 vv 01 313832343045303031363033            
07/08/25 06:40:12 0026 1                  44.791217 8.783035 vv 01 3234303234304a3030313633            
07/08/25 06:40:51 0027 1                  44.791160 8.782300 vv 01 31383032334d303136353430            
07/08/25 06:45:24 0028 1                  44.792429 8.784889 vv 01 313932343056303030353036            
07/08/25 06:47:01 0029 1                  44.792020 8.784325 vv 01 3234303234304a3030383334            
07/08/25 06:48:35 0030 1                  44.792245 8.783486 vv 01 3233303234304a3030303037            
07/08/25 06:49:31 0031 1                  44.792283 8.783506 vv 01 313832343045303032303230            
07/08/25 06:53:09 0032 1                  44.792463 8.781738 vv 01 31383032334d303031383539            
07/08/25 06:53:56 0033 1                  44.792285 8.781564 vv 01 313832343045303030353935            
07/08/25 07:03:38 0034 1                  44.790852 8.783527 vv 01 313832343045303030373532            
07/08/25 07:07:07 0035 1                  44.792848 8.776558 vv 01 3234303234304a3030393734            
07/08/25 08:34:00 0036 1                  44.796014 8.779592 vv 01 323032343056303031323838            
07/08/25 08:36:05 0037 1                  44.796577 8.778950 vv 01 313832343045303033333639            
07/08/25 10:43:49 0000 s 01130ver01 44.753150 8.811935 vv 01
07/08/25 10:50:28 0038 1                  44.753027 8.812186 vv 01 313931323050303035323738            
