05/06/25 05:18:00 0000 s 02547ver01 44.753095 8.812187 vv 01
05/06/25 05:36:14 0001 1                  44.737358 8.732017 vv 01 31383234304a303032373934            
05/06/25 05:37:38 0002 1                  44.736575 8.731348 vv 01 31383234304a303031343437            
05/06/25 05:38:48 0003 1                  44.736230 8.731078 vv 01 31383234304a303031343439            
05/06/25 05:40:22 0004 1                  44.735830 8.731162 vv 01 31383234304a303032353635            
05/06/25 05:40:31 0005 1                  44.735827 8.731172 vv 01 3235303234304a3030383138            
05/06/25 05:42:25 0006 1                  44.734352 8.731303 vv 01 31433234304a303032343936            
05/06/25 05:43:50 0007 1                  44.734442 8.731127 vv 01 323032343056303031363131            
05/06/25 05:49:23 0008 1                  44.733967 8.732005 vv 01 31383234304a303032343939            
05/06/25 05:52:13 0009 1                  44.737142 8.730073 vv 01 31383234304a303033313236            
05/06/25 05:54:22 0010 1                  44.736728 8.730410 vv 01 31383234304a303031343130            
05/06/25 05:56:52 0011 1                  44.732712 8.733390 vv 01 31383032334d303031323537            
05/06/25 05:56:57 0012 1                  44.732693 8.733358 vv 01 3233303234304a3030323332            
05/06/25 05:58:51 0013 1                  44.732622 8.732878 vv 01 31383234304a303033323737            
05/06/25 05:58:57 0014 1                  44.732640 8.732875 vv 01 31383032334d303033353236            
05/06/25 06:00:50 0015 1                  44.733095 8.732652 vv 01 3232303234304a3030303837            
05/06/25 06:04:52 0016 1                  44.731377 8.735153 vv 01 31383234304a3030313637b4            
05/06/25 06:04:53 0017 1                  44.731368 8.735152 vv 01 31383234304a303031363734            
05/06/25 06:11:07 0018 1                  44.723130 8.731600 vv 01 31383234304a303032373033            
05/06/25 06:16:05 0019 1                  44.732617 8.734257 vv 01 31383234304a303032353434            
05/06/25 06:19:43 0020 1                  44.732060 8.737107 vv 01 31383234304a303032353032            
05/06/25 06:22:03 0021 1                  44.732180 8.736018 vv 01 31383234304a303032363237            
05/06/25 06:24:57 0022 1                  44.734672 8.732432 vv 01 240178791001830251070100            
05/06/25 06:24:58 0023 1                  44.734667 8.732427 vv 01 31383234304a303032353530            
05/06/25 06:26:37 0024 1                  44.734893 8.732215 vv 01 31383234304a303032353439            
05/06/25 06:28:39 0025 1                  44.735933 8.731202 vv 01 31383234304a303032313734            
05/06/25 06:30:03 0026 1                  44.736105 8.731093 vv 01 3235303234304a3030383138            
05/06/25 06:30:08 0027 1                  44.736097 8.731093 vv 01 111150000000001186933995            
05/06/25 06:30:17 0028 1                  44.736087 8.731093 vv 01 31383234304a303032313734            
05/06/25 06:31:56 0029 1                  44.737010 8.731632 vv 01 31383234304a303031343530            
05/06/25 06:35:56 0030 1                  44.735787 8.733722 vv 01 3235303234304a3030383736            
05/06/25 06:37:50 0031 1                  44.736400 8.732852 vv 01 31383234304a303032373637            
05/06/25 06:39:30 0032 1                  44.736730 8.732767 vv 01 31383234304a303033303534            
05/06/25 06:42:09 0033 1                  44.737052 8.733858 vv 01 31383234304a303032373438            
05/06/25 06:42:31 0034 1                  44.737050 8.733872 vv 01 000000000000000019287325            
05/06/25 06:46:09 0035 1                  44.738247 8.731855 vv 01 3233303234304a3030343731            
05/06/25 06:46:28 0036 1                  44.738268 8.731835 vv 01 31383234304a303032323732            
05/06/25 06:50:31 0037 1                  44.738628 8.730630 vv 01 31383234304a303032353636            
05/06/25 06:50:46 0038 1                  44.738623 8.730620 vv 01 31383234304a303032353637            
