05/02/25 05:02:34 0000 s 02543ver01 44.752892 8.812118 cc 01
05/02/25 05:15:54 0000 s 02543ver01 44.762127 8.785373 cc 01
05/02/25 05:18:43 0001 1                  44.763582 8.787102 cc 01 3231303234304a3034383938            
05/02/25 05:20:05 0002 1                  44.763845 8.787270 cc 01 313931323043303039363430            
05/02/25 05:20:25 0003 1                  44.763855 8.787297 cc 01 313931323043303033333037            
05/02/25 05:20:33 0004 1                  44.763873 8.787275 cc 01 313931323043303039363233            
05/02/25 05:22:00 0005 1                  44.764003 8.787258 cc 01 313931323043303130333138            
05/02/25 05:23:23 0006 1                  44.764142 8.787432 cc 01 313931323043303130323738            
05/02/25 05:24:36 0007 1                  44.764077 8.787537 cc 01 3231313130304a3031393431            
05/02/25 05:26:26 0008 1                  44.765798 8.788697 cc 01 3034f822285c480ab41dc171            
05/02/25 05:26:41 0009 1                  44.765838 8.788717 cc 01 0000000000000e00000b5f88            
05/02/25 05:27:02 0010 1                  44.765875 8.788742 cc 01 3231313130304a3032323737            
05/02/25 05:27:08 0011 1                  44.765878 8.788748 cc 01 3231313130304a3032313134            
05/02/25 05:27:26 0012 1                  44.765888 8.788780 cc 01 3234303132304a3032373036            
05/02/25 05:28:02 0013 1                  44.765942 8.788803 cc 01 3231313130304a3032333038            
05/02/25 05:28:48 0014 1                  44.765932 8.788802 cc 01 3231313130304a3032333037            
05/02/25 05:30:36 0015 1                  44.766353 8.789255 cc 01 313931323043303130373533            
05/02/25 05:30:38 0016 1                  44.766355 8.789253 cc 01 303acb034341475ac688e6f7            
05/02/25 05:31:52 0017 1                  44.766823 8.789593 cc 01 3232313130304a3030323237            
05/02/25 05:32:34 0018 1                  44.766900 8.789593 cc 01 00b07a14f8359d6ff68f0cb7            
05/02/25 05:32:36 0019 1                  44.766900 8.789592 cc 01 3231313130304a3032313036            
05/02/25 05:34:22 0020 1                  44.766757 8.789333 cc 01 313931323043303130343336            
05/02/25 05:35:46 0021 1                  44.766080 8.788778 cc 01 3231303234304a3034393530            
05/02/25 05:35:54 0022 1                  44.766052 8.788782 cc 01 3231303234304a3033393138            
05/02/25 05:37:03 0023 1                  44.765482 8.788333 cc 01 313931323043303037373436            
05/02/25 05:38:25 0024 1                  44.764517 8.787783 cc 01 3231303234304a3030323233            
05/02/25 05:38:26 0025 1                  44.764512 8.787777 cc 01 3231303234304a3030323139            
