12/06/25 09:08:17 0000 s 02026ver01 44.752997 8.812225 uu 01
12/06/25 09:10:40 0000 s 02026ver01 44.753028 8.811898 uu 01
12/06/25 09:41:11 0001 1                  0 0 uu 01 31383032334d303130303433            
12/06/25 09:41:11 0002 1                  0 0 uu 01 31383032334d303139333330            
12/06/25 09:41:11 0003 1                  0 0 uu 01 31383032334d303139303335            
12/06/25 09:41:11 0004 1                  0 0 uu 01 323032323036323330303235            
12/06/25 09:41:52 0005 1                  0 0 uu 01 31383032334d303138353538            
12/06/25 09:42:10 0006 1                  0 0 uu 01 31383032334d303139303338            
12/06/25 09:45:28 0007 1                  0 0 uu 01 3234303234304a3030373435            
12/06/25 09:45:35 0008 1                  0 0 uu 01 3234303234304a3030373432            
12/06/25 09:47:02 0009 1                  0 0 uu 01 31383032334d303033383633            
12/06/25 09:47:38 0010 1                  0 0 uu 01 31383032334d303033363337            
12/06/25 09:47:39 0011 1                  0 0 uu 01 31383032334d303033363037            
12/06/25 09:47:47 0012 1                  0 0 uu 01 31383032334d303139313134            
12/06/25 09:48:46 0013 1                  0 0 uu 01 31383032334d303033373038            
12/06/25 09:48:49 0014 1                  0 0 uu 01 31383032334d303036373538            
12/06/25 09:49:36 0015 1                  0 0 uu 01 3231303132304a3037353132            
12/06/25 09:50:11 0016 1                  0 0 uu 01 3231303032334d3030383137            
12/06/25 09:50:13 0017 1                  0 0 uu 01 3234303032334d3030333734            
12/06/25 09:50:20 0018 1                  0 0 uu 01 3231303032334d3031353833            
12/06/25 09:50:36 0019 1                  0 0 uu 01 3231303032334d3031383431            
12/06/25 09:51:28 0020 1                  0 0 uu 01 31383032334d303139313933            
12/06/25 09:51:42 0021 1                  0 0 uu 01 31383032334d303033363336            
12/06/25 09:51:44 0022 1                  0 0 uu 01 323030323545303038323938            
12/06/25 09:52:29 0023 1                  0 0 uu 01 31383032334d303139303238            
12/06/25 09:53:10 0024 1                  0 0 uu 01 31383132304a303039303234            
12/06/25 09:54:07 0025 1                  0 0 uu 01 31383032334d303139373030            
12/06/25 09:54:14 0026 1                  0 0 uu 01 31383032334d303139323034            
12/06/25 09:54:39 0027 1                  0 0 uu 01 323031323055303030303634            
12/06/25 09:56:36 0028 1                  0 0 uu 01 31383032334d303033383738            
12/06/25 09:57:34 0029 1                  0 0 uu 01 31383032334d303139333334            
12/06/25 09:57:40 0030 1                  0 0 uu 01 31383032334d303131353332            
12/06/25 09:58:13 0031 1                  0 0 uu 01 31383032334d303133303637            
12/06/25 09:58:25 0032 1                  0 0 uu 01 31383032334d303139333838            
12/06/25 10:03:22 0033 1                  0 0 uu 01 31383032334d303033363032            
12/06/25 10:04:18 0034 1                  0 0 uu 01 31383032334d303139303430            
12/06/25 10:05:07 0035 1                  0 0 uu 01 3232303032334d3031393536            
12/06/25 10:08:14 0036 1                  0 0 uu 01 3234303234304a3030373433            
12/06/25 10:08:18 0037 1                  0 0 uu 01 3234303234304a3030373434            
12/06/25 10:09:36 0038 1                  0 0 uu 01 31383032334d303139303232            
12/06/25 10:10:24 0039 1                  0 0 uu 01 3231303032334d3031353834            
