14/08/25 05:03:52 0000 s 02540ver01 44.752987 8.812177 vv 01
14/08/25 05:08:54 0001 1                  44.753027 8.812357 vv 01 303ac8e9c0e0419ca17fcd9d            
14/08/25 05:08:57 0002 1                  44.753033 8.812353 vv 01 303602c1f85d25400000001c            
14/08/25 05:09:07 0003 1                  44.753038 8.812348 vv 01 303acb034356b15ac688d691            
14/08/25 05:09:08 0004 1                  44.753038 8.812348 vv 01 303acb0343c2ca1c9f6b95a3            
14/08/25 05:09:11 0005 1                  44.753028 8.812348 vv 01 3034f836e818874ab41fd209            
14/08/25 05:09:13 0006 1                  44.753025 8.812350 vv 01 30360299883e11400009c618            
14/08/25 05:09:16 0007 1                  44.753028 8.812350 vv 01 303ac8e9c0c83b60b57c4504            
14/08/25 05:09:17 0008 1                  44.753028 8.812353 vv 01 303acb0343b06799d8b62dd5            
14/08/25 05:10:40 0009 1                  44.753002 8.812445 vv 01 30396061c0e41940000052cc            
14/08/25 05:10:44 0010 1                  44.752993 8.812457 vv 01 30340591043cebe0035c4c05            
14/08/25 05:10:49 0011 1                  44.752990 8.812453 vv 01 30361443fc52fedffa0a236a            
14/08/25 05:10:52 0012 1                  44.752987 8.812448 vv 01 303ac8e9c0c1495ca241ea8f            
14/08/25 05:10:56 0013 1                  44.752983 8.812452 vv 01 303ac8e9c090da5ca044db77            
14/08/25 05:11:27 0014 1                  44.752960 8.812457 vv 01 3039ecbc0391a7012a060acf            
14/08/25 05:12:09 0015 1                  44.752962 8.812470 vv 01 30361443fc54a21ffa0a310b            
14/08/25 05:12:27 0016 1                  44.752957 8.812468 vv 01 30361437a4162c5f3305c7e2            
14/08/25 05:12:48 0017 1                  44.752958 8.812470 vv 01 30361437a4162c5f3305c7ff            
14/08/25 05:12:51 0018 1                  44.752960 8.812468 vv 01 31595f4e82eb54454b000000            
14/08/25 05:13:21 0019 1                  44.752962 8.812442 vv 01 30340bf8e45dfd1fc75f8006            
14/08/25 05:16:05 0020 1                  44.752990 8.812398 vv 01 30361437a45fd89f3305e21b            
14/08/25 05:16:24 0021 1                  44.752975 8.812385 vv 01 30360394a8577a44040002a9            
14/08/25 05:16:32 0022 1                  44.752972 8.812377 vv 01 3036143dd415a81748d9b658            
14/08/25 05:16:37 0024 1                  44.752968 8.812372 vv 01 303ac8e9c0e05f99d8b6440b            
14/08/25 05:16:56 0025 1                  44.752960 8.812380 vv 01 30360396a8182e04020008d2            
14/08/25 05:17:02 0026 1                  44.752962 8.812375 vv 01 3036143dd415a89748d930b1            
14/08/25 05:18:56 0027 1                  44.752968 8.812325 vv 01 3035ebea10054a0000002771            
14/08/25 05:19:14 0028 1                  44.752962 8.812328 vv 01 303ac8e9c0e8cbdac689e2a4            
14/08/25 05:19:38 0029 1                  44.752948 8.812317 vv 01 30360396a813f14404000187            
14/08/25 05:20:57 0030 1                  44.752973 8.812313 vv 01 30360390e84d2e8404000565            
14/08/25 05:42:02 0031 1                  44.769885 8.729140 vv 01 31383234304a303031323633            
14/08/25 05:43:32 0032 1                  44.769898 8.728277 vv 01 323032343056303030323739            
14/08/25 05:43:53 0033 1                  44.769893 8.728257 vv 01 3233303234304a3031323133            
14/08/25 05:45:54 0034 1                  44.769837 8.727278 vv 01 31383234304a303032373939            
14/08/25 05:47:49 0035 1                  44.769682 8.724817 vv 01 31383234304a303030373334            
14/08/25 05:53:10 0036 1                  44.769312 8.718353 vv 01 31383234304a303032353034            
14/08/25 05:56:26 0037 1                  44.769198 8.716430 vv 01 150413470400450000000000            
14/08/25 05:57:16 0038 1                  44.769167 8.715777 vv 01 31383234304a303031363930            
14/08/25 05:59:39 0039 1                  44.769322 8.715992 vv 01 31383234304a303032333837            
14/08/25 06:02:08 0040 1                  44.769122 8.713437 vv 01 31383234304a303072343531            
14/08/25 06:05:03 0041 1                  44.768998 8.711238 vv 01 31383234304a303033323339            
14/08/25 06:06:25 0042 1                  44.768930 8.710637 vv 01 31383234304a303033303536            
14/08/25 06:08:28 0043 1                  44.768872 8.709988 vv 01 31383234304a303030373539            
14/08/25 06:08:40 0044 1                  44.768868 8.709980 vv 01 31383234304a303031323634            
14/08/25 06:30:16 0045 1                  44.770515 8.699265 vv 01 31383234304a303032393837            
14/08/25 06:37:02 0046 1                  44.769195 8.702855 vv 01 31383234304a303032383734            
14/08/25 06:45:52 0047 1                  44.771347 8.703025 vv 01 31383234304a303032363835            
14/08/25 06:47:07 0048 1                  44.771080 8.703602 vv 01 31383234304a303033333637            
14/08/25 06:47:15 0049 1                  44.771072 8.703598 vv 01 31383234304a303033323738            
14/08/25 06:48:42 0050 1                  44.770857 8.704105 vv 01 31383234304a303032343638            
14/08/25 06:50:46 0051 1                  44.770352 8.705667 vv 01 31383234304a303032343337            
14/08/25 06:54:13 0052 1                  44.770085 8.707103 vv 01 31383234304a303031303138            
14/08/25 06:54:59 0053 1                  44.770068 8.707172 vv 01 31383234304a303031303230            
14/08/25 06:56:45 0054 1                  44.770208 8.707060 vv 01 3232303234304a3030323739            
14/08/25 06:56:53 0055 1                  44.770215 8.707042 vv 01 31383234304a303033323831            
14/08/25 07:08:33 0000 s 02540ver01 44.769335 8.708058 vv 01
14/08/25 07:14:53 0000 s 02540ver01 44.767165 8.704848 vv 01
14/08/25 07:20:05 0056 1                  44.768303 8.704233 vv 01 4e20198b64b7c00000000000            
14/08/25 07:20:39 0057 1                  44.768353 8.704255 vv 01 31383234304a303031323132            
14/08/25 07:21:18 0058 1                  44.768368 8.704270 vv 01 31383234304a303031323037            
14/08/25 07:24:46 0059 1                  44.768445 8.704612 vv 01 31383234304a303031383036            
14/08/25 07:24:56 0060 1                  44.768435 8.704625 vv 01 3235303234304a3030373234            
14/08/25 07:25:05 0061 1                  44.768425 8.704630 vv 01 111080000000000450472195            
14/08/25 07:27:12 0062 1                  44.768497 8.705862 vv 01 31383234304a303031383037            
14/08/25 07:29:49 0063 1                  44.769660 8.709600 vv 01 31383234304a303032393833            
14/08/25 09:37:35 0064 1                  44.767453 8.702497 vv 01 31383234304e303030373533            
14/08/25 09:47:45 0065 1                  44.768918 8.727667 vv 01 3233303234304a3030343539            
14/08/25 09:49:16 0066 1                  44.768993 8.727180 vv 01 3230303234304a3030363832            
14/08/25 09:51:35 0067 1                  44.769077 8.726663 vv 01 31383234304a303030343635            
14/08/25 10:35:01 0000 s 02540ver01 44.770608 8.735125 vv 01
14/08/25 10:40:37 0000 s 02540ver01 44.775635 8.737558 vv 01
