09/06/25 05:05:08 0000 s 00951ver01 44.753050 8.812392 uu 01
09/06/25 05:05:14 0000 s 00951ver01 44.753050 8.812392 uu 01
09/06/25 05:09:32 0000 s 00951ver01 44.752960 8.811933 uu 01
09/06/25 05:16:33 0001 1                  0 0 uu 01 31383032334d303036313233            
09/06/25 05:16:33 0002 1                  0 0 uu 01 323032323036323330303132            
09/06/25 05:17:02 0003 1                  0 0 uu 01 3231303132304a3035333239            
09/06/25 05:19:47 0004 1                  0 0 uu 01 31383032334d303131353239            
09/06/25 05:20:52 0005 1                  0 0 uu 01 3231303032334d3032353638            
09/06/25 05:22:05 0006 1                  0 0 uu 01 323031323055303030303334            
09/06/25 05:25:11 0007 1                  44.752827 8.809942 uu 01 3233303032334d3030333634            
09/06/25 05:26:06 0008 1                  44.753466 8.809852 uu 01 31383032334d303135353931            
09/06/25 05:27:31 0009 1                  44.754663 8.809529 uu 01 3231303032334d3035363233            
09/06/25 05:30:53 0010 1                  44.755443 8.808351 uu 01 31383032334d303135353932            
09/06/25 05:32:31 0011 1                  44.756809 8.808445 uu 01 3233303032334d3030373638            
09/06/25 05:41:57 0012 1                  44.745980 8.810856 uu 01 323032343055303030303032            
09/06/25 05:43:08 0013 1                  44.746887 8.813273 uu 01 31383232334d303037313937            
09/06/25 05:45:17 0014 1                  44.742652 8.820597 uu 01 3233303032334d3030373434            
09/06/25 05:48:43 0015 1                  44.739138 8.825127 uu 01 31383032334d303135323639            
09/06/25 05:49:12 0016 1                  44.738877 8.824749 uu 01 31383032334d303034343536            
09/06/25 05:50:20 0017 1                  44.739374 8.825299 uu 01 31383032334d303135323732            
09/06/25 05:52:24 0018 1                  44.736657 8.829991 uu 01 3231303234304a3032393732            
09/06/25 05:55:59 0019 1                  44.736848 8.830457 uu 01 3234303032334d3031383438            
09/06/25 05:57:09 0020 1                  44.738945 8.829587 uu 01 31383032334d303036393038            
09/06/25 05:57:10 0021 1                  44.738951 8.829582 uu 01 313931323043303035323633            
09/06/25 05:59:56 0022 1                  44.739152 8.827862 uu 01 31383032334d303135323634            
09/06/25 06:00:09 0023 1                  44.739145 8.827848 uu 01 31383032334d303135353939            
09/06/25 06:01:03 0024 1                  44.738929 8.828198 uu 01 31383032334d303135323636            
09/06/25 06:01:59 0025 1                  44.738800 8.828572 uu 01 31383032334d303135333530            
09/06/25 06:02:01 0026 1                  44.738794 8.828576 uu 01 3234303032334d3030383437            
09/06/25 06:03:02 0027 1                  44.738553 8.828508 uu 01 3231303032334d3035383934            
09/06/25 06:04:26 0028 1                  44.738273 8.827973 uu 01 31383032334d303136333534            
09/06/25 06:07:10 0029 1                  44.740545 8.824185 uu 01 31383032334d303135333232            
09/06/25 06:07:11 0030 1                  44.740548 8.824171 uu 01 31383032334d303135333231            
09/06/25 06:08:40 0031 1                  44.739784 8.824224 uu 01 31383032334d303131323232            
09/06/25 06:11:33 0032 1                  44.731933 8.826180 uu 01 3232303032334d3031303739            
09/06/25 06:13:04 0000 s 00951ver01 44.731973 8.826247 uu 01
09/06/25 06:15:13 0033 1                  44.731531 8.820195 uu 01 31383032334d303131343034            
09/06/25 06:17:48 0034 1                  44.728984 8.809189 uu 01 323030323545303033313933            
09/06/25 06:19:28 0035 1                  44.726233 8.811438 uu 01 3234303032334d3031353030            
09/06/25 06:22:26 0036 1                  44.726836 8.819887 uu 01 31383032334d303131353133            
09/06/25 06:22:30 0037 1                  44.726834 8.819858 uu 01 31383032334d303131333339            
09/06/25 06:30:14 0038 1                  44.741920 8.805814 uu 01 3234303032334d3031353735            
09/06/25 06:33:29 0039 1                  44.743389 8.811241 uu 01 323031323055303030303230            
09/06/25 06:33:31 0040 1                  44.743395 8.811251 uu 01 323031323055303030303137            
09/06/25 06:33:33 0041 1                  44.743403 8.811266 uu 01 323031323055303030303231            
09/06/25 06:36:42 0042 1                  44.743503 8.811233 uu 01 3231303234304a3031323434            
09/06/25 06:39:12 0043 1                  44.742111 8.811171 uu 01 3231303032334d3030333434            
09/06/25 06:39:12 0044 1                  44.742111 8.811171 uu 01 31383032334d303135353138            
09/06/25 06:47:42 0045 1                  44.746842 8.796796 uu 01 31383032334d303131343933            
09/06/25 06:49:05 0046 1                  44.747982 8.796733 uu 01 31383032334d303135333335            
09/06/25 06:50:57 0047 1                  44.749537 8.790757 uu 01 323030323545303033363437            
09/06/25 06:51:27 0048 1                  44.749794 8.790810 uu 01 3233303032334d3030363233            
09/06/25 06:52:14 0049 1                  44.749796 8.790373 uu 01 31383032334d303131353237            
09/06/25 06:52:46 0050 1                  44.749816 8.790220 uu 01 31383032334d303036323236            
09/06/25 06:57:26 0051 1                  44.754150 8.787628 uu 01 3231303032334d3030323638            
09/06/25 06:59:03 0052 1                  44.754236 8.787424 uu 01 3234303032334d3032323635            
09/06/25 06:59:04 0053 1                  44.754196 8.787401 uu 01 31383032334d303133313038            
09/06/25 06:59:05 0054 1                  44.754167 8.787402 uu 01 3232303032334d3031323033            
09/06/25 06:59:20 0055 1                  44.754007 8.787316 uu 01 31383032334d303135333339            
09/06/25 06:59:36 0056 1                  44.754213 8.787453 uu 01 31383032334d303135323838            
09/06/25 07:00:07 0057 1                  44.754303 8.787345 uu 01 3235303132304a3030333637            
09/06/25 07:00:50 0058 1                  44.754394 8.787338 uu 01 3233303032334d3030363538            
09/06/25 07:01:18 0059 1                  44.754404 8.787268 uu 01 31383032334d303135353134            
09/06/25 07:10:40 0060 1                  44.756531 8.787489 uu 01 31383132304a303039313133            
09/06/25 07:12:58 0061 1                  44.756165 8.786897 uu 01 323030323545303031373831            
09/06/25 07:14:17 0062 1                  44.756252 8.786739 uu 01 31383032334d303032333036            
09/06/25 07:15:15 0063 1                  44.755954 8.787026 uu 01 31383032334d303131343337            
09/06/25 07:16:21 0064 1                  44.755714 8.787192 uu 01 3234303032334d3031313437            
09/06/25 07:17:40 0065 1                  44.755657 8.787923 uu 01 323032343055303030313131            
09/06/25 07:19:21 0066 1                  44.755650 8.787068 uu 01 31383032334d303131343738            
09/06/25 07:20:15 0067 1                  44.755618 8.787070 uu 01 313931323053303034303334            
09/06/25 07:20:16 0068 1                  44.755624 8.787090 uu 01 31383032334d303131343737            
09/06/25 07:21:02 0069 1                  44.755771 8.786888 uu 01 31383032334d303039343737            
09/06/25 07:21:25 0070 1                  44.755700 8.786765 uu 01 31383032334d303131343939            
09/06/25 07:21:49 0071 1                  44.755692 8.786709 uu 01 31383032334d303131323838            
09/06/25 07:22:07 0072 1                  44.755576 8.786735 uu 01 31383032334d303032313236            
09/06/25 07:22:54 0073 1                  44.755739 8.786626 uu 01 31383032334d303032323230            
09/06/25 07:23:09 0074 1                  44.755814 8.786683 uu 01 31383032334d303032333132            
09/06/25 07:23:10 0075 1                  44.755825 8.786692 uu 01 31383032334d323032333132            
09/06/25 07:23:51 0076 1                  44.755939 8.786606 uu 01 31383032334d303037313733            
09/06/25 07:24:21 0077 1                  44.756044 8.786613 uu 01 31383032334d303031373632            
09/06/25 07:24:42 0078 1                  44.756115 8.786657 uu 01 31383032334d303033383639            
09/06/25 07:25:29 0079 1                  44.756116 8.786457 uu 01 31383032334d303131323836            
09/06/25 07:26:06 0080 1                  44.756292 8.786348 uu 01 31383032334d303131323833            
09/06/25 07:27:00 0081 1                  44.756359 8.786528 uu 01 31383032334d303131323834            
09/06/25 07:27:11 0082 1                  44.756445 8.786644 uu 01 31383032334d303131323835            
09/06/25 07:27:55 0083 1                  44.756514 8.786516 uu 01 31383032334d303037313938            
09/06/25 07:31:22 0084 1                  44.756359 8.787253 uu 01 323030323545303032383635            
09/06/25 07:32:22 0085 1                  44.756121 8.787429 uu 01 31383032334d303131333638            
09/06/25 07:33:14 0086 1                  44.756127 8.787527 uu 01 31383032334d303131343332            
09/06/25 07:34:18 0087 1                  44.755757 8.787926 uu 01 3234303032334d3031333735            
09/06/25 07:35:30 0088 1                  44.755073 8.787910 uu 01 31383032334d303032313632            
09/06/25 07:35:45 0089 1                  44.755264 8.787787 uu 01 31383032334d303032323433            
09/06/25 07:36:10 0090 1                  44.755362 8.787810 uu 01 31383032334d303032303632            
09/06/25 07:37:02 0091 1                  44.755015 8.788019 uu 01 31383032334d303131353633            
09/06/25 07:40:00 0092 1                  44.754730 8.788809 uu 01 31383032334d303032333136            
09/06/25 07:40:01 0093 1                  44.754726 8.788819 uu 01 31383033304d303035303036            
09/06/25 07:40:09 0094 1                  44.754769 8.788934 uu 01 31383033304d303035393339            
09/06/25 07:40:11 0095 1                  44.754769 8.788942 uu 01 31383032334d303032333230            
09/06/25 07:40:13 0096 1                  44.754786 8.788957 uu 01 31383032334d303032303038            
09/06/25 07:40:15 0097 1                  44.754792 8.788960 uu 01 31383032334f303032333230            
09/06/25 07:40:40 0098 1                  44.754801 8.789004 uu 01 31383032334d303032303037            
09/06/25 07:40:57 0099 1                  44.754909 8.788888 uu 01 3234303032334d3032303138            
09/06/25 07:41:29 0100 1                  44.754870 8.788878 uu 01 31383032334d303032333137            
09/06/25 07:44:09 0101 1                  44.754778 8.788204 uu 01 3231303033304d3034323836            
09/06/25 07:44:10 0102 1                  44.754803 8.788218 uu 01 31383032334d303131343630            
09/06/25 07:44:11 0103 1                  44.754799 8.788215 uu 01 31383032334d303131343537            
09/06/25 07:45:01 0104 1                  44.754837 8.788186 uu 01 31383032334d303131353631            
09/06/25 07:46:37 0105 1                  44.754516 8.788429 uu 01 31383032334d303131333138            
09/06/25 07:49:16 0106 1                  44.753881 8.790535 uu 01 31383032334d303131333834            
09/06/25 07:49:41 0107 1                  44.753850 8.790407 uu 01 31383032334d303131343330            
09/06/25 07:49:58 0108 1                  44.753925 8.790295 uu 01 3234303032334d3030323038            
09/06/25 07:50:42 0109 1                  44.754019 8.790098 uu 01 31383032334d303131343238            
09/06/25 07:51:34 0110 1                  44.754206 8.789538 uu 01 31383032334d303131353932            
09/06/25 07:51:53 0111 1                  44.754191 8.789536 uu 01 31383032334d303131343231            
09/06/25 07:52:34 0112 1                  44.754383 8.789351 uu 01 31383032334d303131333838            
09/06/25 07:53:27 0113 1                  44.754481 8.788775 uu 01 31383032334d303032333134            
09/06/25 07:54:23 0114 1                  44.754358 8.788761 uu 01 3231303032334d3031363035            
09/06/25 07:55:23 0115 1                  44.753674 8.789686 uu 01 31383032334d303032323034            
09/06/25 07:58:03 0116 1                  44.753518 8.787314 uu 01 31383033304d303035323936            
09/06/25 07:58:04 0117 1                  44.753523 8.787303 uu 01 31383032334d303037313931            
09/06/25 08:03:30 0118 1                  44.757527 8.784286 uu 01 31383032334d303131343132            
09/06/25 08:03:35 0119 1                  44.757531 8.784309 uu 01 31383032334d303132383737            
09/06/25 08:04:40 0120 1                  44.757345 8.783877 uu 01 31383032334d303131333935            
09/06/25 08:05:54 0121 1                  44.757359 8.783904 uu 01 31383132304a303039303732            
09/06/25 08:07:17 0122 1                  44.756248 8.782253 uu 01 31383032334d303131333631            
09/06/25 08:08:11 0123 1                  44.755780 8.783076 uu 01 3231303032334d3033353733            
09/06/25 08:08:28 0124 1                  44.755830 8.782989 uu 01 313931323053303033313439            
09/06/25 08:10:45 0125 1                  44.754035 8.786694 uu 01 31383032334d303032333032            
09/06/25 08:15:33 0126 1                  44.749522 8.792990 uu 01 31383032334d303037313936            
09/06/25 08:15:43 0127 1                  44.749537 8.792959 uu 01 31383032334d303036323836            
09/06/25 08:20:50 0128 1                  44.733186 8.807975 uu 01 3232303032334d3031323730            
09/06/25 08:37:40 0129 1                  44.737243 8.782057 uu 01 3231303132304a3035333330            
09/06/25 08:47:02 0130 1                  44.741575 8.778902 uu 01 31383032334d303131343437            
09/06/25 08:48:29 0131 1                  44.742640 8.780458 uu 01 31383032334d303037313934            
09/06/25 08:50:39 0132 1                  44.743631 8.775186 uu 01 31383032334d303131333539            
09/06/25 08:55:32 0133 1                  44.749503 8.769250 uu 01 3232303032334d3031303232            
09/06/25 09:10:13 0134 1                  44.754551 8.777557 uu 01 323030323545303033323033            
09/06/25 09:12:18 0135 1                  44.756719 8.774480 uu 01 31383032334d303131353430            
09/06/25 09:13:17 0136 1                  44.757323 8.773309 uu 01 323030323545303036393231            
09/06/25 09:13:27 0137 1                  44.757339 8.773344 uu 01 323030323545303035383738            
09/06/25 09:20:55 0138 1                  44.755028 8.769691 uu 01 323030323545303032383337            
09/06/25 09:24:31 0139 1                  44.758532 8.774918 uu 01 323030323545303030343335            
09/06/25 09:56:20 0140 1                  44.745853 8.814497 uu 01 323031323055303030303633            
09/06/25 09:59:35 0141 1                  44.761479 8.808818 uu 01 31383032334d303131333535            
09/06/25 10:01:38 0142 1                  44.759532 8.811595 uu 01 31383032334d303032303334            
09/06/25 10:05:29 0143 1                  44.776057 8.800986 uu 01 31383032334d303135333236            
09/06/25 10:05:44 0144 1                  44.776094 8.800977 uu 01 3234303032334d3032333530            
09/06/25 10:05:53 0145 1                  44.776080 8.801025 uu 01 3232303032334d3031353133            
09/06/25 10:10:59 0146 1                  44.781611 8.817906 uu 01 31383032334d303135343032            
09/06/25 10:12:27 0147 1                  44.780999 8.825970 uu 01 31383032334d303135353633            
09/06/25 10:17:03 0148 1                  44.790050 8.827174 uu 01 31383032334d303135313033            
09/06/25 10:18:12 0149 1                  44.790093 8.827519 uu 01 31383032334d303135333135            
09/06/25 10:18:55 0150 1                  44.790134 8.827887 uu 01 31383032334d303135353132            
09/06/25 10:20:30 0151 1                  44.791422 8.828945 uu 01 31383132304a303039313933            
09/06/25 10:22:17 0152 1                  44.791457 8.829079 uu 01 31383032334d303032303634            
09/06/25 10:23:05 0153 1                  44.791199 8.829057 uu 01 31383032334d303135343236            
