14/02/25 05:21:25 0000 s 02536ver01 44.752902 8.812090 ss 01
14/02/25 05:32:05 0000 s 02536ver01 44.755887 8.799153 ss 01
14/02/25 05:46:19 0001 1                  44.736367 8.768288 ss 01 3234303132304a3032313238            
14/02/25 05:46:23 0002 1                  44.736377 8.768288 ss 01 3139313130304a3030303736            
14/02/25 05:53:29 0003 1                  44.732955 8.764170 ss 01 3234303132304a3031353633            
14/02/25 05:59:53 0004 1                  44.731073 8.772952 ss 01 300ed89f3350004001c3cbd9            
14/02/25 05:59:55 0005 1                  44.731075 8.772957 ss 01 313831323045303032353638            
14/02/25 06:00:00 0006 1                  44.731077 8.772965 ss 01 313831323045303032353636            
14/02/25 06:00:05 0007 1                  44.731077 8.772977 ss 01 300ed89f335000b3341fab37            
14/02/25 06:02:56 0008 1                  44.731220 8.770768 ss 01 313831323045303032333130            
14/02/25 06:05:09 0009 1                  44.730602 8.772233 ss 01 313831323045303032333037            
14/02/25 06:06:18 0010 1                  44.730428 8.772790 ss 01 3231303132304a3030393530            
14/02/25 06:08:00 0011 1                  44.729770 8.775820 ss 01 313831323045303033303433            
14/02/25 06:10:53 0012 1                  44.729098 8.777972 ss 01 31383032334d303032383536            
14/02/25 06:11:01 0013 1                  44.729105 8.777975 ss 01 313831323045303032363535            
14/02/25 06:12:26 0014 1                  44.728740 8.775080 ss 01 313835323045303032373136            
14/02/25 06:14:42 0015 1                  44.729400 8.769860 ss 01 3234303234304a3030332008            
14/02/25 06:16:26 0016 1                  44.728187 8.769535 ss 01 313831323045303032313739            
14/02/25 06:16:28 0017 1                  44.728185 8.769537 ss 01 31383032334d303030373632            
14/02/25 06:16:48 0018 1                  44.728173 8.769557 ss 01 313831323045303032363637            
14/02/25 06:16:53 0019 1                  44.728170 8.769563 ss 01 313831323045303032313632            
14/02/25 06:17:09 0020 1                  44.728155 8.769558 ss 01 3039606303c87ac24175a10a            
14/02/25 06:17:50 0021 1                  44.728157 8.769557 ss 01 3034f84a282577c2e90f48c1            
14/02/25 06:21:48 0022 1                  44.726675 8.769625 ss 01 313831323045303030323633            
14/02/25 06:21:50 0023 1                  44.726662 8.769622 ss 01 3231303032334d3030313632            
14/02/25 06:21:57 0024 1                  44.726637 8.769623 ss 01 3231303132304a3038313433            
14/02/25 06:22:10 0025 1                  44.726615 8.769627 ss 01 30361444104ff28ba8544c13            
14/02/25 06:23:16 0026 1                  44.726372 8.769655 ss 01 3233303132304a3030313936            
14/02/25 06:23:18 0027 1                  44.726368 8.769652 ss 01 3232303132304a3030333339            
14/02/25 06:23:33 0028 1                  44.726360 8.769633 ss 01 31383032334d303030343435            
14/02/25 06:24:39 0029 1                  44.726058 8.769513 ss 01 313831323045303032363437            
14/02/25 06:25:42 0030 1                  44.725890 8.769213 ss 01 31383032334d303032393930            
14/02/25 06:25:51 0031 1                  44.725868 8.769195 ss 01 313831323045303032343734            
14/02/25 06:26:44 0032 1                  44.725868 8.769063 ss 01 31383032334d303032393631            
14/02/25 06:27:13 0033 1                  44.725723 8.768923 ss 01 31383033304d303030343438            
14/02/25 06:27:22 0034 1                  44.725722 8.768912 ss 01 353831323045303032343733            
14/02/25 06:27:23 0035 1                  44.725720 8.768913 ss 01 313831323045303032343733            
14/02/25 06:28:48 0036 1                  44.725820 8.769105 ss 01 303ac8e9c03ac11ac6890b04            
14/02/25 06:28:50 0037 1                  44.725825 8.769103 ss 01 303acb034390625ac688fd43            
14/02/25 06:29:01 0038 1                  44.725825 8.769073 ss 01 31383032334d303030343439            
14/02/25 06:29:03 0039 1                  44.725828 8.769067 ss 01 303ac8e9c0884a5c9b7689d8            
14/02/25 06:29:07 0040 1                  44.725828 8.769065 ss 01 303acb03424fb31ac68ac27c            
14/02/25 06:29:08 0041 1                  44.725830 8.769062 ss 01 313932343045303030313832            
14/02/25 06:29:10 0042 1                  44.725830 8.769060 ss 01 3034f848c03bb482ee00027f            
14/02/25 06:29:37 0043 1                  44.725858 8.769073 ss 01 313831323045303033393930            
14/02/25 06:29:50 0044 1                  44.725870 8.769082 ss 01 3035ebc080608fc80004356d            
14/02/25 06:29:52 0045 1                  44.725870 8.769085 ss 01 313831323045303033393830            
14/02/25 06:29:54 0046 1                  44.725870 8.769083 ss 01 313831723045303033393830            
14/02/25 06:30:19 0047 1                  44.725873 8.769105 ss 01 313831723045303033393930            
14/02/25 06:30:26 0048 1                  44.725887 8.769108 ss 01 3be500000197981f00000e4c            
14/02/25 06:44:32 0049 1                  44.714937 8.768308 ss 01 313931323053303033303039            
14/02/25 06:50:57 0050 1                  44.726765 8.768343 ss 01 313831323045303033313931            
14/02/25 06:53:37 0051 1                  44.726893 8.770348 ss 01 3233303132304a3030393238            
14/02/25 06:53:47 0052 1                  44.726882 8.770350 ss 01 313831323045303032333131            
14/02/25 06:53:55 0053 1                  44.726873 8.770352 ss 01 31383032334d303034323433            
14/02/25 06:55:28 0054 1                  44.726243 8.770462 ss 01 31383032334d303033313230            
14/02/25 06:55:46 0055 1                  44.726215 8.770482 ss 01 313831323045303032383631            
