21/06/25 04:59:23 0000 s 00562ver01 44.752998 8.812208 pp 01
21/06/25 05:28:59 0001 1                  0 0 pp 01 323032323036323330303034            
21/06/25 05:29:51 0002 1                  0 0 pp 01 313931323050303036363536            
21/06/25 05:31:01 0003 1                  0 0 pp 01 313931323050303036313639            
21/06/25 05:35:48 0004 1                  0 0 pp 01 313931323050303035333533            
21/06/25 05:37:15 0005 1                  0 0 pp 01 3231303033304d3033333133            
21/06/25 05:40:23 0006 1                  0 0 pp 01 3233303033304d3030343536            
21/06/25 05:40:25 0007 1                  0 0 pp 01 313932343050303030313732            
21/06/25 05:44:09 0008 1                  0 0 pp 01 3233303033304d3030343832            
21/06/25 05:49:41 0009 1                  0 0 pp 01 313931323050303036393139            
21/06/25 05:51:22 0010 1                  0 0 pp 01 3234303033304d3030343932            
21/06/25 05:54:23 0011 1                  0 0 pp 01 313931323050303035383536            
21/06/25 06:01:21 0012 1                  0 0 pp 01 3234303032334d3030343834            
21/06/25 06:03:22 0013 1                  0 0 pp 01 3233303234304a3030353936            
21/06/25 06:05:50 0014 1                  0 0 pp 01 313931323050303032393032            
21/06/25 06:06:47 0015 1                  0 0 pp 01 313931323050303032393030            
21/06/25 06:09:25 0016 1                  0 0 pp 01 313931323050303131393031            
21/06/25 06:13:28 0017 1                  0 0 pp 01 323030323545303038373833            
21/06/25 06:14:18 0018 1                  0 0 pp 01 3234303132304a3031303737            
21/06/25 06:19:01 0019 1                  0 0 pp 01 3234303132304a3031313235            
21/06/25 06:20:52 0020 1                  0 0 pp 01 313931323050303131353331            
21/06/25 06:26:13 0021 1                  0 0 pp 01 3231303033304d3032353130            
21/06/25 06:29:20 0022 1                  0 0 pp 01 313932343050303030353536            
21/06/25 06:29:32 0023 1                  0 0 pp 01 313932343050303030323134            
21/06/25 06:35:51 0024 1                  0 0 pp 01 3234303033304d3030343934            
21/06/25 06:36:16 0025 1                  0 0 pp 01 3231303033304d3032353834            
21/06/25 06:40:48 0026 1                  0 0 pp 01 313931323050303038303832            
21/06/25 06:43:51 0027 1                  0 0 pp 01 31383033304d303033353737            
21/06/25 06:48:10 0028 1                  0 0 pp 01 313931323050303037343433            
21/06/25 06:49:54 0029 1                  0 0 pp 01 3231303033304d3033303830            
21/06/25 06:50:23 0030 1                  0 0 pp 01 3233303234304a3030353232            
21/06/25 06:53:05 0031 1                  0 0 pp 01 3231303234304a3031333136            
21/06/25 06:56:20 0032 1                  0 0 pp 01 31383132304a303234333834            
21/06/25 07:01:08 0033 1                  44.760661 8.788501 pp 01 3233303132304a3030353739            
21/06/25 07:03:59 0034 1                  44.760661 8.788501 pp 01 3231303234304a3032313832            
21/06/25 07:06:00 0035 1                  44.760661 8.788501 pp 01 3234303033304d3031343439            
21/06/25 07:09:38 0036 1                  45.564861 11.892257 pp 01 313931323050303035343335            
21/06/25 07:15:03 0037 1                  44.760257 8.789301 pp 01 313931323050303032363734            
21/06/25 07:15:42 0038 1                  44.760257 8.789301 pp 01 3231303033304d3032393939            
21/06/25 07:16:55 0039 1                  44.760257 8.789301 pp 01 3231303234304a3030303636            
21/06/25 07:18:00 0040 1                  44.760257 8.789301 pp 01 3233303033304d3030333636            
