06/08/25 05:04:50 0000 s 02535ver01 44.752935 8.812135 ss 01
06/08/25 06:19:29 0001 1                  44.598255 8.890917 ss 01 3234303132304A3030353435            
06/08/25 06:44:52 0002 1                  44.586757 8.908705 ss 01 3035EBEA0826640800042EEF            
06/08/25 06:44:52 0003 1                  44.586757 8.908705 ss 01 31383132304A303032343830            
06/08/25 07:04:44 0004 1                  44.579760 8.901648 ss 01 3233303132304A3031333639            
06/08/25 07:13:08 0005 1                  44.592323 8.878507 ss 01 313931313030533030313437            
06/08/25 07:19:45 0000 s 02535ver01 0 0 ss 01
06/08/25 07:25:18 0000 s 02535ver01 0 0 ss 01
06/08/25 07:29:03 0006 1                  44.595057 8.882925 ss 01 30340C124C34EA974877081E            
06/08/25 07:38:11 0007 1                  44.600977 8.884963 ss 01 3231313130304A3030383834            
06/08/25 07:38:13 0008 1                  44.600978 8.884965 ss 01 30340C13905B36745292F004            
06/08/25 07:38:13 0009 1                  44.600978 8.884965 ss 01 303549A9145CAC4CCE4167EB            
06/08/25 07:40:43 0010 1                  44.601968 8.883800 ss 01 313931313030533030323534            
06/08/25 07:41:24 0011 1                  44.601997 8.883723 ss 01 313931313030533030323036            
06/08/25 07:42:15 0012 1                  44.601963 8.883723 ss 01 313931313030533030323131            
06/08/25 07:47:38 0013 1                  44.601283 8.882673 ss 01 3232303234304A3030393038            
06/08/25 08:00:00 0000 s 02535ver01 0 0 ss 01
06/08/25 08:03:13 0014 1                  44.603668 8.855960 ss 01 313831313030533032303632            
06/08/25 08:03:50 0015 1                  44.603717 8.855940 ss 01 313831313030533032303635            
06/08/25 08:05:33 0000 s 02535ver01 0 0 ss 01
06/08/25 08:09:43 0016 1                  44.589213 8.860887 ss 01 303AC8E9C07611D9D8B66037            
06/08/25 08:11:22 0017 1                  44.588658 8.863015 ss 01 30395DFA82D75EC000166B2E            
06/08/25 08:26:48 0018 1                  44.570495 8.884325 ss 01 004400460004000400072816            
06/08/25 08:26:50 0019 1                  44.570493 8.884320 ss 01 3234303132304A3030363835            
06/08/25 08:58:25 0020 1                  44.655505 8.835885 ss 01 313931313030533030313336            
06/08/25 09:01:53 0021 1                  44.657237 8.834893 ss 01 300ED89F335001551DF5CDB5            
