16/06/25 05:23:19 0000 s 02536ver01 44.753360 8.812295 ss 01
16/06/25 05:37:49 0001 1                  44.761495 8.780718 ss 01 3230303033304d3030333532            
16/06/25 05:37:50 0002 1                  44.761495 8.780718 ss 01 3230303033304d3030353738            
16/06/25 05:38:13 0003 1                  44.761550 8.780685 ss 01 3234303132304a3031343338            
16/06/25 05:38:23 0004 1                  44.761573 8.780673 ss 01 313931323053303130303538            
16/06/25 05:40:07 0005 1                  44.761887 8.780373 ss 01 313932343053303030373930            
16/06/25 05:40:09 0006 1                  44.761890 8.780375 ss 01 313932343053303030313736            
16/06/25 05:40:30 0007 1                  44.761883 8.780388 ss 01 3230303033304d3030353838            
16/06/25 05:41:34 0008 1                  44.761902 8.780383 ss 01 313931323053303038323932            
16/06/25 05:45:07 0009 1                  44.762062 8.780052 ss 01 3230303033304d3030353334            
16/06/25 05:45:28 0010 1                  44.762058 8.780027 ss 01 3231303132304a3032363035            
16/06/25 05:47:40 0011 1                  44.762228 8.779823 ss 01 3231303132304a3031313632            
16/06/25 05:47:41 0012 1                  44.762232 8.779823 ss 01 313931323053303033353937            
16/06/25 05:47:48 0013 1                  44.762240 8.779822 ss 01 3034f83730173e82ee000265            
16/06/25 05:48:49 0014 1                  44.762245 8.779853 ss 01 313932343053303030323539            
16/06/25 05:48:51 0015 1                  44.762245 8.779852 ss 01 313932343053303030303330            
16/06/25 05:49:58 0016 1                  44.762303 8.779792 ss 01 313932343053303030373837            
16/06/25 05:50:20 0017 1                  44.762343 8.779785 ss 01 3034f849000ff9a0022d0f35            
16/06/25 05:50:22 0018 1                  44.762347 8.779785 ss 01 313931323053303033393535            
16/06/25 05:52:53 0019 1                  44.762550 8.779265 ss 01 313931323053303033383933            
16/06/25 05:54:53 0020 1                  44.762842 8.778677 ss 01 3035ebb3200c510800040982            
16/06/25 05:54:55 0021 1                  44.762842 8.778677 ss 01 3035ebb3203a7e080004237a            
16/06/25 05:54:56 0022 1                  44.762843 8.778677 ss 01 3233303132304a3030383839            
16/06/25 05:54:57 0023 1                  44.762845 8.778677 ss 01 313931323053303033353232            
16/06/25 05:55:00 0025 1                  44.762847 8.778675 ss 01 3035ebb3203a0a48000403e1            
16/06/25 05:57:38 0026 1                  44.762828 8.778050 ss 01 313931323053303037313635            
16/06/25 05:59:56 0027 1                  44.762847 8.778467 ss 01 3231303132304a3034393933            
16/06/25 06:00:08 0028 1                  44.762853 8.778470 ss 01 313931323053303037313337            
16/06/25 06:02:44 0029 1                  44.763393 8.778505 ss 01 313931323053303030343834            
16/06/25 06:03:00 0030 1                  44.763402 8.778485 ss 01 313931323053303037383434            
16/06/25 06:05:02 0031 1                  44.763622 8.778242 ss 01 313931323053303033393033            
16/06/25 06:09:23 0032 1                  44.765770 8.771108 ss 01 3233303132304a3031303931            
16/06/25 06:09:58 0033 1                  44.765813 8.771127 ss 01 3234303132304a3031353630            
16/06/25 06:12:37 0034 1                  44.765528 8.771903 ss 01 313931323053303033363137            
16/06/25 06:12:42 0035 1                  44.765528 8.771907 ss 01 30396061c0e81b000000dc50            
16/06/25 06:13:08 0036 1                  44.765523 8.771885 ss 01 313931323053303030333235            
16/06/25 06:13:12 0037 1                  44.765528 8.771883 ss 01 313931323053303039373835            
16/06/25 06:14:13 0038 1                  44.765532 8.771878 ss 01 111150000000002014224495            
16/06/25 06:16:30 0040 1                  44.765502 8.771908 ss 01 000000001097703700000000            
16/06/25 06:17:42 0041 1                  44.765137 8.773387 ss 01 313931323053303130363139            
16/06/25 06:18:47 0042 1                  44.765105 8.773382 ss 01 373030313030383536383635            
16/06/25 06:20:06 0043 1                  44.764620 8.775543 ss 01 313931323053303033343731            
16/06/25 06:22:31 0044 1                  44.764472 8.776483 ss 01 313932343053303030373830            
16/06/25 06:24:27 0045 1                  44.764278 8.776882 ss 01 313932343053303030373739            
16/06/25 06:26:13 0046 1                  44.764132 8.777175 ss 01 3231303033304d3033393338            
16/06/25 06:26:21 0047 1                  44.764135 8.777178 ss 01 3231303032334d3035343138            
16/06/25 06:27:11 0048 1                  44.763950 8.777530 ss 01 3231303132304a3038363438            
16/06/25 06:28:09 0049 1                  44.763967 8.777577 ss 01 373030313030383536383731            
16/06/25 06:28:11 0050 1                  44.763968 8.777578 ss 01 373030313030383536383638            
16/06/25 06:28:12 0051 1                  44.763968 8.777578 ss 01 373030313030383536363338            
16/06/25 06:29:01 0052 1                  44.763178 8.777660 ss 01 313931323053303030363631            
16/06/25 06:29:02 0053 1                  44.763177 8.777658 ss 01 373030313030383538333234            
16/06/25 06:30:29 0054 1                  44.762962 8.777620 ss 01 313932343053303030323132            
16/06/25 06:31:26 0055 1                  44.762917 8.777635 ss 01 3231303132304a3033303836            
16/06/25 06:37:40 0056 1                  44.761173 8.780050 ss 01 313931323053303039353237            
16/06/25 06:38:18 0057 1                  44.761185 8.780062 ss 01 313931323053303033313936            
16/06/25 06:38:45 0058 1                  44.761163 8.780088 ss 01 313931323053303037323738            
16/06/25 06:39:39 0059 1                  44.761157 8.780063 ss 01 323030323545303030393732            
16/06/25 06:39:54 0060 1                  44.761132 8.780062 ss 01 323030323545303037313934            
16/06/25 06:40:07 0061 1                  44.761120 8.780073 ss 01 313931323053303038303632            
16/06/25 06:41:31 0062 1                  44.761095 8.780002 ss 01 000000000000000018859464            
16/06/25 06:42:43 0063 1                  44.760498 8.779783 ss 01 3231303032334d3030353731            
16/06/25 06:43:05 0064 1                  44.760502 8.779768 ss 01 3233303132304a3030393734            
16/06/25 06:43:30 0065 1                  44.760495 8.779792 ss 01 313931323053303132373032            
16/06/25 06:43:41 0066 1                  44.760495 8.779800 ss 01 3231303132304a3039333638            
16/06/25 06:49:41 0067 1                  44.759488 8.780852 ss 01 313931323053303031373437            
16/06/25 06:51:03 0068 1                  44.758847 8.781680 ss 01 3234303033304d3031373930            
16/06/25 06:52:25 0069 1                  44.758278 8.783440 ss 01 3230303033304d3030323633            
16/06/25 06:52:32 0070 1                  44.758287 8.783433 ss 01 3230303033304d3030323638            
16/06/25 06:53:21 0071 1                  44.758280 8.783442 ss 01 3230303033304d3030313930            
16/06/25 06:53:43 0072 1                  44.758247 8.783470 ss 01 3231303033304d3032363233            
16/06/25 06:54:33 0073 1                  44.758140 8.783835 ss 01 111450000000000143301495            
16/06/25 06:54:47 0075 1                  44.758145 8.783840 ss 01 3035ebea080c63c800041819            
16/06/25 06:55:29 0076 1                  44.758147 8.783828 ss 01 3230303033304d3030343530            
16/06/25 06:55:30 0077 1                  44.758145 8.783827 ss 01 3230303033304d3030343136            
16/06/25 06:56:12 0078 1                  44.758148 8.783800 ss 01 3230303033304d3030333930            
16/06/25 06:56:14 0079 1                  44.758150 8.783800 ss 01 3230303033304d3030333934            
16/06/25 06:58:11 0080 1                  44.758188 8.783817 ss 01 3231303132304a3034383631            
16/06/25 06:58:12 0081 1                  44.758188 8.783817 ss 01 3233303132304a3030393732            
16/06/25 06:58:18 0082 1                  44.758203 8.783793 ss 01 313931323053303038313437            
16/06/25 07:05:10 0083 1                  44.762692 8.781778 ss 01 303ac8e9c0769019d8b64352            
16/06/25 07:05:25 0084 1                  44.762673 8.781752 ss 01 3230313130304a3031333630            
16/06/25 07:05:27 0085 1                  44.762672 8.781748 ss 01 3035ebb3203a1c08000406fe            
16/06/25 07:06:04 0086 1                  44.762672 8.781725 ss 01 3035ebb5143cd382540a5d61            
16/06/25 07:12:19 0087 1                  44.762743 8.781642 ss 01 3233303234304a3030383937            
16/06/25 07:16:15 0088 1                  44.764120 8.781782 ss 01 3231303132304a3039373133            
16/06/25 07:18:43 0089 1                  44.764820 8.780643 ss 01 303aca498372ba99d8b63ffe            
16/06/25 07:18:45 0090 1                  44.764820 8.780642 ss 01 3234303132304a3032343236            
16/06/25 07:20:48 0092 1                  44.764735 8.780812 ss 01 303ac8e9c096d2a0b475c901            
16/06/25 07:20:49 0093 1                  44.764733 8.780825 ss 01 323032343055303030323833            
16/06/25 07:20:51 0094 1                  44.764733 8.780833 ss 01 303acb034373d499d8b6378a            
16/06/25 07:20:54 0095 1                  44.764733 8.780840 ss 01 30395dfa82efce4000148bd3            
16/06/25 07:20:56 0096 1                  44.764732 8.780843 ss 01 3230313130304a3031323734            
16/06/25 07:21:05 0097 1                  44.764732 8.780837 ss 01 3230303033304d3030353537            
16/06/25 07:21:08 0098 1                  44.764730 8.780835 ss 01 3231303033304d3034393132            
16/06/25 07:21:37 0099 1                  44.764707 8.780820 ss 01 313931323053303037333639            
16/06/25 07:24:32 0100 1                  44.765122 8.780220 ss 01 313931323053303034363339            
16/06/25 07:26:04 0101 1                  44.765368 8.779768 ss 01 313931323053303037323535            
16/06/25 07:58:19 0102 1                  44.762550 8.781238 ss 01 3232303132304a3030353930            
16/06/25 07:58:21 0103 1                  44.762552 8.781240 ss 01 3231303132304a3032343633            
16/06/25 07:58:33 0104 1                  44.762552 8.781235 ss 01 3230303033304d3034393634            
16/06/25 07:58:49 0105 1                  44.762543 8.781233 ss 01 3231303033304d3030383138            
16/06/25 07:59:02 0106 1                  44.762527 8.781257 ss 01 313931323043303038303532            
16/06/25 07:59:11 0107 1                  44.762518 8.781270 ss 01 3035ebb320274c8800040e30            
16/06/25 07:59:17 0108 1                  44.762502 8.781290 ss 01 313931323053303030313636            
16/06/25 08:06:04 0109 1                  44.762562 8.775940 ss 01 3231303033304d3033323431            
16/06/25 08:07:06 0110 1                  44.762577 8.775888 ss 01 111902000000000683633295            
16/06/25 08:11:51 0111 1                  44.762725 8.774622 ss 01 3232303132304a3030343137            
16/06/25 08:13:54 0112 1                  44.763355 8.775035 ss 01 313931323053303039383931            
16/06/25 08:14:32 0113 1                  44.763407 8.775010 ss 01 3231303132304a3130333430            
16/06/25 08:18:21 0114 1                  44.762588 8.774135 ss 01 313931323053303130353937            
16/06/25 08:20:05 0115 1                  44.762792 8.773648 ss 01 313931323053303033393437            
16/06/25 08:20:24 0116 1                  44.762788 8.773658 ss 01 31383132304a303033353432            
16/06/25 08:20:46 0117 1                  44.762767 8.773600 ss 01 313931323053303133393839            
16/06/25 08:26:53 0118 1                  44.764488 8.765463 ss 01 31383132304a303032353832            
16/06/25 08:27:05 0119 1                  44.764483 8.765463 ss 01 313931323053303037363934            
16/06/25 09:15:06 0120 1                  44.773837 8.773933 ss 01 30361437a45e8d1f3305c9ef            
16/06/25 09:15:08 0121 1                  44.773837 8.773930 ss 01 30361437a416ea9f3305c559            
16/06/25 09:15:11 0122 1                  44.773838 8.773927 ss 01 3231313130304a3030333330            
16/06/25 10:11:30 0000 s 02536ver01 44.770690 8.753685 ss 01
