04/06/25 05:09:17 0000 s 00951ver01 44.752997 8.812440 vv 01
04/06/25 05:09:19 0000 s 00951ver01 44.752997 8.812440 vv 01
04/06/25 05:24:41 0001 1                  0 0 vv 01 323032323036323330303132            
04/06/25 05:26:36 0002 1                  0 0 vv 01 3231303234304a3030393239            
04/06/25 05:26:45 0003 1                  0 0 vv 01 3231303234304a3030393238            
04/06/25 05:31:53 0004 1                  0 0 vv 01 3230303234304a3030343535            
04/06/25 05:35:06 0005 1                  0 0 vv 01 3234303234304a3030303039            
04/06/25 05:37:39 0006 1                  0 0 vv 01 3231303234304a3030373639            
04/06/25 05:45:00 0007 1                  0 0 vv 01 3231303234304a3033373534            
04/06/25 05:46:33 0008 1                  44.761411 8.789943 vv 01 3231303234304a3033313630            
04/06/25 05:46:40 0009 1                  44.761426 8.789835 vv 01 3231303234304a3033363732            
04/06/25 05:54:46 0010 1                  44.763587 8.794689 vv 01 3231303234304a3034313536            
04/06/25 05:57:10 0011 1                  44.763466 8.792014 vv 01 3231303234304a3033343434            
04/06/25 05:59:21 0012 1                  44.763972 8.790225 vv 01 3231303234304a3033323332            
04/06/25 06:01:52 0013 1                  44.765567 8.790033 vv 01 3231303234304a3033373139            
04/06/25 06:03:18 0014 1                  44.766077 8.790260 vv 01 3231303234304a3033383734            
04/06/25 06:03:32 0015 1                  44.766085 8.790132 vv 01 3231303234304a3033343539            
04/06/25 06:04:42 0016 1                  44.766100 8.790104 vv 01 3231303234304a3033343538            
04/06/25 06:04:58 0017 1                  44.766059 8.790100 vv 01 3231303234304a3033373236            
04/06/25 06:07:29 0018 1                  44.766550 8.790356 vv 01 3231303234304a3033373038            
04/06/25 06:08:36 0019 1                  44.766559 8.790486 vv 01 3231303234304a3033373237            
04/06/25 06:10:54 0020 1                  44.765976 8.792173 vv 01 3231303234304a3033393639            
04/06/25 06:12:33 0021 1                  44.765816 8.792074 vv 01 3231303234304a3033323136            
04/06/25 06:15:39 0022 1                  44.762821 8.790942 vv 01 3231303234304a3034313537            
04/06/25 06:18:44 0023 1                  44.762277 8.791053 vv 01 3231303234304a3033313538            
04/06/25 06:21:49 0024 1                  44.764236 8.789159 vv 01 3231303234304a3033323132            
04/06/25 06:31:14 0025 1                  44.766487 8.788811 vv 01 3232303234304a3030373036            
04/06/25 06:35:46 0026 1                  44.763530 8.786400 vv 01 3231303234304a3033363736            
04/06/25 06:42:49 0027 1                  44.764592 8.795226 vv 01 3232303234304a3030343437            
04/06/25 06:46:25 0028 1                  44.765344 8.795485 vv 01 3231303234304a3033313831            
