13/01/25 05:03:51 0000 s 02536ver01 44.753082 8.812238 xx 01
13/01/25 05:49:11 0000 s 02536ver01 44.752758 8.812512 xx 01
13/01/25 06:14:23 0000 s 02536ver01 44.753033 8.811875 xx 01
13/01/25 06:16:15 0000 s 02536ver01 44.753057 8.811808 xx 01
13/01/25 06:21:38 0000 s 02536ver01 44.755755 8.799118 xx 01
13/01/25 06:24:51 0000 s 02536ver01 44.755743 8.799115 xx 01
13/01/25 06:30:15 0001 1                  44.736650 8.830043 xx 01 323032343055303030313634            
13/01/25 06:30:47 0002 1                  44.736637 8.830053 xx 01 31383234304a303030303332            
13/01/25 06:46:33 0003 1                  44.694375 8.839957 xx 01 323030323545303034323336            
13/01/25 06:46:35 0004 1                  44.694370 8.839955 xx 01 313931323050303034333539            
13/01/25 06:46:41 0005 1                  44.694358 8.839947 xx 01 3234303132304a3030333534            
13/01/25 06:46:45 0006 1                  44.694355 8.839945 xx 01 3233303234304a3031303735            
13/01/25 06:46:48 0007 1                  44.694355 8.839943 xx 01 3231303234304a3034353339            
13/01/25 06:50:29 0008 1                  44.690663 8.823828 xx 01 3232303234304a3030383335            
13/01/25 07:02:34 0000 s 02536ver01 44.690767 8.823755 xx 01
13/01/25 07:10:21 0009 1                  44.688707 8.802457 xx 01 31383132304a303138333738            
13/01/25 07:10:28 0011 1                  44.688707 8.802455 xx 01 111150000000001499101095            
13/01/25 07:10:29 0012 1                  44.688705 8.802455 xx 01 300833b2ddd9014000000000            
13/01/25 07:12:31 0016 1                  44.687907 8.803638 xx 01 3231303234304a3031333432            
13/01/25 07:13:32 0017 1                  44.687898 8.803573 xx 01 3231303234304a3031333432            
13/01/25 07:14:37 0018 1                  44.687648 8.803265 xx 01 323030323545303032313130            
13/01/25 07:14:39 0019 1                  44.687648 8.803270 xx 01 323030323545303039353033            
13/01/25 07:14:45 0020 1                  44.687653 8.803290 xx 01 31383234344a303030313538            
13/01/25 07:14:46 0021 1                  44.687655 8.803298 xx 01 31383234304a303030313538            
13/01/25 07:14:56 0022 1                  44.687655 8.803310 xx 01 323030323545303039353035            
13/01/25 07:17:47 0023 1                  44.687920 8.803672 xx 01 3231303234304a3031333432            
13/01/25 07:19:01 0024 1                  44.687645 8.803262 xx 01 323030323545303039353033            
13/01/25 07:19:02 0025 1                  44.687642 8.803268 xx 01 323030323545303032313130            
13/01/25 07:19:04 0026 1                  44.687640 8.803275 xx 01 31383234344a303030313538            
13/01/25 07:19:05 0027 1                  44.687640 8.803278 xx 01 31383234304a303030313538            
13/01/25 07:19:08 0028 1                  44.687638 8.803283 xx 01 323030323545303039353035            
13/01/25 07:19:24 0029 1                  44.687632 8.803295 xx 01 323030323545303030393535            
13/01/25 07:26:32 0030 1                  44.689047 8.806445 xx 01 323030323545303033383839            
13/01/25 07:26:34 0031 1                  44.689050 8.806443 xx 01 31383234304a303030303135            
13/01/25 07:40:33 0000 s 02536ver01 44.689112 8.806220 xx 01
13/01/25 07:42:21 0032 1                  44.688378 8.805537 xx 01 e2806f120000000228afd1fb            
13/01/25 07:42:38 0033 1                  44.688377 8.805530 xx 01 31383332304a303138343639            
13/01/25 07:46:51 0034 1                  44.688583 8.804768 xx 01 323031323055303030323132            
13/01/25 07:46:52 0035 1                  44.688588 8.804778 xx 01 31383132304a303138343830            
