11/06/25 04:48:58 0000 s 02547ver01 44.752995 8.811907 ss 01
11/06/25 05:20:09 0001 1                  44.679907 8.812862 ss 01 3231303132304a3031303230            
11/06/25 05:21:12 0002 1                  44.679753 8.813453 ss 01 3231303132304a3031303136            
11/06/25 05:21:13 0003 1                  44.679752 8.813463 ss 01 3231303132304a3031383137            
11/06/25 05:21:35 0004 1                  44.679742 8.813505 ss 01 3231303132304a3031303137            
11/06/25 05:21:37 0005 1                  44.679742 8.813505 ss 01 3231303132304a3031303135            
11/06/25 05:24:10 0006 1                  44.674882 8.817622 ss 01 3231303132304a3030383830            
11/06/25 05:28:26 0007 1                  44.652583 8.830312 ss 01 31383132304a303030373438            
11/06/25 05:28:30 0008 1                  44.652575 8.830308 ss 01 31383032374d303038303634            
11/06/25 05:28:40 0009 1                  44.652550 8.830298 ss 01 31383032334d303038303634            
11/06/25 05:35:41 0010 1                  44.622958 8.846557 ss 01 31383132304a303030373533            
11/06/25 05:38:34 0011 1                  44.615227 8.843513 ss 01 3231303132304a3038313134            
11/06/25 05:39:54 0012 1                  44.615463 8.843395 ss 01 31383132304a303030343836            
11/06/25 05:39:56 0013 1                  44.615463 8.843395 ss 01 31383032334d303138353538            
11/06/25 05:43:17 0014 1                  44.617455 8.842408 ss 01 3231303132304a3036303336            
11/06/25 05:47:25 0015 1                  44.618435 8.842247 ss 01 004400460004000400070425            
11/06/25 05:47:27 0016 1                  44.618440 8.842253 ss 01 31383132304a303030373334            
11/06/25 05:48:55 0017 1                  44.618573 8.842357 ss 01 31383234304a303030303635            
11/06/25 05:49:02 0018 1                  44.618608 8.842412 ss 01 004400450006000400065174            
11/06/25 05:49:39 0019 1                  44.619265 8.842365 ss 01 004400460004000400070433            
11/06/25 05:49:42 0020 1                  44.619263 8.842380 ss 01 31383132304a303032323736            
11/06/25 05:49:51 0021 1                  44.619287 8.842363 ss 01 313931323053303132383834            
11/06/25 05:49:52 0022 1                  44.619297 8.842362 ss 01 30340c139813f9ea775c8c06            
11/06/25 05:50:21 0023 1                  44.619413 8.842498 ss 01 000000001072141400000000            
11/06/25 05:51:24 0024 1                  44.619487 8.842483 ss 01 31383132304a303030323932            
11/06/25 05:52:56 0025 1                  44.620097 8.842428 ss 01 313931323053303030313333            
11/06/25 05:54:01 0026 1                  44.620222 8.842527 ss 01 31383132304a303033393638            
11/06/25 05:55:15 0000 s 02547ver01 0 0 ss 01
11/06/25 05:56:11 0027 1                  44.620438 8.843582 ss 01 3be1034a0a226cd30000000d            
11/06/25 05:57:49 0028 1                  44.620313 8.842690 ss 01 004400450006000400057973            
11/06/25 05:57:56 0029 1                  44.620320 8.842698 ss 01 004400450006000400057718            
11/06/25 05:58:04 0030 1                  44.620312 8.842732 ss 01 004400450006000400057720            
11/06/25 05:58:05 0031 1                  44.620312 8.842732 ss 01 004400450006000400057717            
11/06/25 05:58:08 0032 1                  44.620318 8.842742 ss 01 004400450006000400057719            
11/06/25 06:00:48 0000 s 02547ver01 0 0 ss 01
11/06/25 06:01:24 0033 1                  44.621967 8.842120 ss 01 004400450006000400057895            
11/06/25 06:05:47 0034 1                  44.621442 8.842372 ss 01 004400450006000400057895            
11/06/25 06:06:14 0035 1                  44.621432 8.842367 ss 01 004400450006000400057895            
11/06/25 06:06:35 0036 1                  44.621428 8.842372 ss 01 004400450006000400057895            
11/06/25 06:06:41 0037 1                  44.621440 8.842378 ss 01 3234303234304a3030373434            
11/06/25 06:06:43 0038 1                  44.621440 8.842378 ss 01 3234303234304a3030373433            
11/06/25 06:07:13 0039 1                  44.621475 8.842375 ss 01 30395dfa82c84c40001f3e20            
11/06/25 06:09:57 0040 1                  44.621487 8.842337 ss 01 3234303234304a3030363030            
11/06/25 06:11:16 0041 1                  44.622008 8.843550 ss 01 004400450006000400058962            
11/06/25 06:11:16 0042 1                  44.622008 8.843550 ss 01 31383132304a303030353539            
11/06/25 06:11:26 0043 1                  44.622030 8.843557 ss 01 004400460004000400079022            
11/06/25 06:15:02 0044 1                  44.626712 8.841935 ss 01 31383132304a303030323632            
11/06/25 06:17:18 0045 1                  44.625477 8.841613 ss 01 31383132304a303036383434            
11/06/25 06:18:51 0046 1                  44.624692 8.841573 ss 01 31383132304a303036363638            
11/06/25 06:20:19 0047 1                  44.624233 8.841632 ss 01 31383132304a303032323235            
11/06/25 06:23:41 0048 1                  44.622383 8.844528 ss 01 3233313130304a3030303432            
11/06/25 06:24:04 0049 1                  44.622358 8.844515 ss 01 3232313130304a3030313132            
11/06/25 06:26:25 0050 1                  44.623045 8.845162 ss 01 3139313130304a3030303836            
11/06/25 06:31:30 0000 s 02547ver01 0 0 ss 01
11/06/25 06:32:25 0051 1                  44.619832 8.844500 ss 01 31383132304a303030393239            
11/06/25 06:32:36 0052 1                  44.619845 8.844565 ss 01 31383132304a303030393238            
11/06/25 06:32:37 0053 1                  44.619845 8.844573 ss 01 31383132304a303030393239            
11/06/25 06:33:39 0054 1                  44.619967 8.844498 ss 01 31383132304a303030353132            
11/06/25 06:33:49 0055 1                  44.619982 8.844485 ss 01 3231303132304a3038343339            
11/06/25 06:37:03 0000 s 02547ver01 0 0 ss 01
11/06/25 06:38:12 0056 1                  44.619498 8.845873 ss 01 31383132304a303037363533            
11/06/25 06:38:21 0057 1                  44.619458 8.845895 ss 01 31383132304a303037363533            
11/06/25 06:38:40 0058 1                  44.619432 8.845958 ss 01 303ac8e9c1255cd9d8b64e9d            
11/06/25 06:38:53 0001 8                  44.619418 8.845980 ss 01 303ac8e9c1255cd9d8b64e9d            
11/06/25 06:38:54 0002 8                  44.619418 8.845980 ss 01 303ac8e9c1255cd9d8b64e9d            
11/06/25 06:43:47 0059 1                  44.617680 8.845623 ss 01 31383132304a303030373831            
11/06/25 06:49:47 0060 1                  44.616733 8.842802 ss 01 313931313030533030313434            
11/06/25 06:50:32 0061 1                  44.616677 8.842843 ss 01 30340c05bc5b50a810806406            
11/06/25 06:50:36 0062 1                  44.616677 8.842837 ss 01 313931313030533030313435            
11/06/25 06:53:03 0063 1                  44.616703 8.842623 ss 01 3234303234304a3030373432            
11/06/25 07:16:10 0064 1                  44.653153 8.829833 ss 01 31383132304a303038383834            
11/06/25 07:18:55 0065 1                  44.653775 8.829702 ss 01 0000001000000182505988c0            
11/06/25 07:19:16 0066 1                  44.653755 8.829680 ss 01 0000001000000174275623d3            
11/06/25 07:19:18 0067 1                  44.653755 8.829677 ss 01 3233303132304a3030323435            
11/06/25 07:19:19 0068 1                  44.653755 8.829677 ss 01 3035ebe7d020f80000000011            
