01/02/25 04:54:00 0000 s 01428ver01 44.753025 8.811890 cc 01
01/02/25 05:46:18 0001 1                  44.762642 8.779460 cc 01 000000004100000000001FFF            
01/02/25 06:02:08 0002 1                  44.728482 8.712778 cc 01 31383132304A303130383636            
01/02/25 06:02:09 0003 1                  44.728480 8.712778 cc 01 313931323043303036343930            
01/02/25 06:07:08 0004 1                  44.724172 8.718382 cc 01 31383132304A303136343135            
01/02/25 06:10:52 0005 1                  44.720875 8.721638 cc 01 31383132304A303131303733            
01/02/25 06:15:16 0006 1                  44.709302 8.729967 cc 01 313931323043303033353635            
01/02/25 06:17:58 0007 1                  44.709285 8.736048 cc 01 31383132304A303131303737            
01/02/25 06:18:00 0008 1                  44.709283 8.736053 cc 01 303ACB0342A66919D8B6D3C8            
01/02/25 06:18:00 0009 1                  44.709283 8.736053 cc 01 303ACB034375D81AC688CBFF            
01/02/25 06:18:02 0010 1                  44.709283 8.736053 cc 01 303549A84427BB4CCE418AD7            
01/02/25 06:18:02 0011 1                  44.709283 8.736053 cc 01 00B07A14F8159BEF17B27EDC            
01/02/25 06:19:58 0012 1                  44.710198 8.734838 cc 01 313931323043303033343732            
01/02/25 06:20:01 0013 1                  44.710197 8.734838 cc 01 31383132304A303137383039            
01/02/25 06:21:16 0014 1                  44.710312 8.734972 cc 01 31383132304A303137383330            
01/02/25 06:22:20 0015 1                  44.710548 8.735235 cc 01 31383132304A303137383237            
01/02/25 06:24:58 0016 1                  44.710412 8.735757 cc 01 31383132304A303130383730            
01/02/25 06:37:23 0017 1                  44.723645 8.701637 cc 01 303ACA47814A7F999C82FBAF            
01/02/25 06:37:39 0018 1                  44.723643 8.701638 cc 01 313931323043303033343733            
01/02/25 06:37:41 0019 1                  44.723643 8.701640 cc 01 31383132304A303138303031            
01/02/25 06:47:50 0020 1                  44.739567 8.714850 cc 01 323031313030433030303536            
01/02/25 06:50:25 0021 1                  44.744042 8.710538 cc 01 313931323043303036393533            
01/02/25 06:56:02 0022 1                  44.749280 8.712288 cc 01 31383132304A303133313033            
01/02/25 06:56:39 0023 1                  44.749263 8.712255 cc 01 3034F7EDC055700AB41DE818            
01/02/25 06:56:39 0024 1                  44.749263 8.712255 cc 01 31383132304A303133313031            
01/02/25 07:04:07 0025 1                  44.745745 8.704418 cc 01 313931323043303039313030            
01/02/25 07:04:07 0026 1                  44.745745 8.704418 cc 01 31383132304A303136383432            
01/02/25 07:06:38 0027 1                  44.746285 8.702988 cc 01 31383132304A303136353238            
01/02/25 07:10:31 0028 1                  44.748787 8.702027 cc 01 31383132304A303136303739            
01/02/25 07:16:04 0029 1                  44.749010 8.697655 cc 01 313931323043303032313538            
01/02/25 07:46:14 0030 1                  44.759207 8.683015 cc 01 313931313030433030343533            
01/02/25 07:46:21 0031 1                  44.759205 8.683023 cc 01 3034F7EDC055700AB41DE818            
01/02/25 07:51:39 0032 1                  44.733048 8.685858 cc 01 313932343045303030353930            
01/02/25 07:53:37 0033 1                  44.733125 8.686037 cc 01 31383132304A303039373731            
01/02/25 07:55:07 0034 1                  44.732840 8.686008 cc 01 3139313230433031303F3934            
01/02/25 07:55:09 0035 1                  44.732840 8.686010 cc 01 313931323043303133323534            
01/02/25 07:55:10 0036 1                  44.732840 8.686010 cc 01 303ACB0342FFA9DAC688F147            
01/02/25 07:59:11 0037 1                  44.732902 8.685973 cc 01 303ACB03421EF35AC688C150            
01/02/25 07:59:32 0038 1                  44.732900 8.685957 cc 01 3039613540A1AE49502F9300            
01/02/25 07:59:34 0039 1                  44.732898 8.685957 cc 01 30360372D82CA4400CD0A77D            
01/02/25 08:00:02 0040 1                  44.732903 8.685975 cc 01 303ACB03432CA25AC688D2AE            
01/02/25 08:00:11 0041 1                  44.732902 8.685980 cc 01 300833BB1919110012510606            
01/02/25 08:00:15 0042 1                  44.732903 8.685983 cc 01 3039606283C90C023C3E9D2E            
01/02/25 08:01:18 0043 1                  44.732910 8.685977 cc 01 30396061C01B72C000101640            
01/02/25 08:01:46 0044 1                  44.732912 8.685992 cc 01 30361443FC56B95FEE1EC849            
01/02/25 08:01:51 0045 1                  44.732910 8.685993 cc 01 30361443F8041ADFF414F888            
01/02/25 08:02:05 0046 1                  44.732910 8.685980 cc 01 303ACB0343A1631AC688CB6A            
01/02/25 08:02:17 0047 1                  44.732907 8.685978 cc 01 30361443FC539FDFFA0A2BF2            
01/02/25 08:07:28 0048 1                  44.732883 8.685997 cc 01 30396061C05E774000002165            
01/02/25 08:07:37 0049 1                  44.732885 8.686000 cc 01 3035EBA28017754047868C0B            
01/02/25 08:07:45 0050 1                  44.732883 8.686003 cc 01 30396061C06269400000D1F7            
01/02/25 08:08:10 0051 1                  44.732873 8.686003 cc 01 303ACB03429538A0AE0B1E5F            
01/02/25 08:08:10 0052 1                  44.732873 8.686003 cc 01 30340C05B85215BF08C5F004            
01/02/25 08:08:13 0053 1                  44.732875 8.686003 cc 01 3039612D42DD1AC9502F9155            
01/02/25 08:09:54 0054 1                  44.732880 8.685990 cc 01 30340C05B8553E9BAC30E804            
01/02/25 08:09:55 0055 1                  44.732880 8.685990 cc 01 083102906D0B3F801F22A7F1            
01/02/25 08:09:55 0056 1                  44.732880 8.685990 cc 01 3035EBB32001EACF224D64AA            
01/02/25 08:10:04 0057 1                  44.732880 8.685995 cc 01 3035EBA780075697489FE8D6            
01/02/25 08:10:13 0058 1                  44.732878 8.685993 cc 01 30340BDF1055733B3999E806            
01/02/25 08:10:20 0059 1                  44.732880 8.685995 cc 01 30340BDF0C2BAD469CEAFC06            
01/02/25 08:10:49 0060 1                  44.732890 8.686022 cc 01 30396062C38C0E00002DDCE3            
01/02/25 08:10:54 0061 1                  44.732892 8.686013 cc 01 30340BEAD0292397487722A2            
01/02/25 08:10:58 0062 1                  44.732890 8.686005 cc 01 303ACB03424E455C90125682            
01/02/25 08:11:01 0063 1                  44.732890 8.686002 cc 01 303ACB034334B0DC8B0C408F            
01/02/25 08:11:02 0064 1                  44.732888 8.686000 cc 01 303ACB034334B0DC8B0C990F            
01/02/25 08:11:04 0065 1                  44.732888 8.686000 cc 01 303ACB03422FEB5C8E22EAA8            
01/02/25 08:11:04 0066 1                  44.732888 8.686000 cc 01 303ACB0342EC60DC8AB970CA            
01/02/25 08:11:11 0067 1                  44.732888 8.686007 cc 01 303ACB0342EC60DC8AB970B2            
01/02/25 08:11:11 0068 1                  44.732888 8.686007 cc 01 303ACB0343B9A91C9432C8FF            
01/02/25 08:11:15 0069 1                  44.732888 8.686010 cc 01 303ACB03433A305AC688BFBE            
01/02/25 08:11:15 0070 1                  44.732888 8.686010 cc 01 303ACB034334FAD9D8B6347C            
01/02/25 08:11:31 0071 1                  44.732880 8.686010 cc 01 30396062C38C8AC0001F3082            
01/02/25 08:11:34 0072 1                  44.732880 8.686008 cc 01 303ACB0342C91F99D8B79519            
01/02/25 08:11:44 0073 1                  44.732877 8.685992 cc 01 30340BDF0C0627D5D74C5006            
01/02/25 08:12:01 0074 1                  44.732877 8.685990 cc 01 30361443F806065FFA0A31F5            
01/02/25 08:12:09 0075 1                  44.732877 8.685988 cc 01 303ACB0342E42259D8B642D6            
01/02/25 08:12:19 0076 1                  44.732875 8.685990 cc 01 303AAF8143043200B2D05E39            
01/02/25 08:12:35 0077 1                  44.732867 8.685987 cc 01 303ACB034334FA99D8B634EA            
01/02/25 08:13:02 0078 1                  44.732847 8.685950 cc 01 0000001000000161643302D3            
01/02/25 08:13:36 0079 1                  44.732845 8.685950 cc 01 30361443F805B49FFA0A266E            
01/02/25 08:25:28 0000 s 01428ver01 44.733037 8.685958 cc 01
01/02/25 08:25:30 0000 s 01428ver01 44.733037 8.685958 cc 01
01/02/25 08:27:51 0080 1                  44.732120 8.685397 cc 01 31383132304A303039343239            
01/02/25 08:27:54 0081 1                  44.732122 8.685397 cc 01 3035EBA5684361804190AB03            
01/02/25 08:27:54 0082 1                  44.732122 8.685397 cc 01 31383132304A303039343239            
