03/07/25 04:55:13 0000 s 02029ver01 44.753065 8.812018 vv 01
03/07/25 06:03:57 0001 1                  0 0 vv 01 31383234304a303031383839            
03/07/25 06:03:57 0002 1                  0 0 vv 01 313932343056303030343935            
03/07/25 06:03:57 0003 1                  0 0 vv 01 31383234304a303032313034            
03/07/25 06:03:57 0004 1                  0 0 vv 01 323032323036323330303236            
03/07/25 06:05:23 0005 1                  44.725283 8.697644 vv 01 313932343056303030343537            
03/07/25 06:06:49 0006 1                  44.726104 8.697133 vv 01 3233303234304a3030303033            
03/07/25 06:09:57 0007 1                  44.727285 8.696128 vv 01 31383234304a343030353730            
03/07/25 06:12:26 0008 1                  44.727578 8.695687 vv 01 313932343056303030343539            
03/07/25 06:15:07 0009 1                  44.727642 8.694257 vv 01 3233303234304a3031313637            
03/07/25 06:16:14 0010 1                  44.727796 8.694340 vv 01 3234303234304a3031303030            
03/07/25 06:17:36 0011 1                  44.727785 8.694296 vv 01 313932343056303030313736            
03/07/25 06:17:42 0012 1                  44.727792 8.694319 vv 01 313931323050303031333930            
03/07/25 06:19:39 0013 1                  44.726855 8.692609 vv 01 31383234304a303031373230            
03/07/25 06:23:38 0014 1                  44.728160 8.691053 vv 01 323032343056303030373833            
03/07/25 06:26:59 0015 1                  44.728670 8.691849 vv 01 313932343056303030303631            
03/07/25 06:29:04 0016 1                  44.728546 8.689998 vv 01 313932343056303030333134            
03/07/25 06:33:22 0017 1                  44.727677 8.689543 vv 01 31383234304a303030373435            
03/07/25 06:37:13 0018 1                  44.727198 8.689434 vv 01 3232303234304a3030303630            
03/07/25 06:38:03 0019 1                  44.727248 8.689304 vv 01 3232303234304a3030303630            
03/07/25 06:39:08 0020 1                  44.726743 8.689236 vv 01 31383a34304a303030373431            
03/07/25 06:41:04 0021 1                  44.726712 8.688662 vv 01 313932343056303030313335            
03/07/25 06:43:14 0022 1                  44.726940 8.690179 vv 01 31383234304a303032333635            
03/07/25 06:53:06 0023 1                  44.731750 8.686159 vv 01 31383234304a303031333732            
03/07/25 07:04:45 0024 1                  44.728692 8.687873 vv 01 31383234304a303030373838            
03/07/25 07:09:26 0025 1                  44.728976 8.687507 vv 01 31383234304a303030373830            
03/07/25 07:09:37 0026 1                  44.728959 8.687528 vv 01 31383234304a303030373739            
03/07/25 07:10:42 0027 1                  44.728979 8.687487 vv 01 31383234304a303030373830            
03/07/25 07:38:52 0028 1                  44.729226 8.694959 vv 01 31383234304a303032313538            
03/07/25 07:47:00 0029 1                  44.728543 8.693333 vv 01 31383234304a303030343334            
03/07/25 07:47:19 0030 1                  44.728521 8.693321 vv 01 313932343056303030363336            
03/07/25 08:38:47 0031 1                  44.758696 8.680564 vv 01 313932343056303030343635            
03/07/25 08:43:28 0000 s 02029ver01 44.759562 8.682428 vv 01
03/07/25 09:09:33 0032 1                  44.708696 8.682649 vv 01 313932343056303030333834            
03/07/25 09:14:04 0000 s 02029ver01 44.707770 8.682220 vv 01
03/07/25 09:14:50 0033 1                  44.707756 8.682273 vv 01 3234303234304a3030323735            
03/07/25 09:18:17 0034 1                  44.706071 8.684560 vv 01 313932343056303030353130            
03/07/25 09:21:48 0035 1                  44.707326 8.685392 vv 01 3139323430563030b0353637            
03/07/25 09:23:39 0036 1                  44.707554 8.685283 vv 01 313932343056303030353639            
03/07/25 09:28:48 0037 1                  44.707267 8.684845 vv 01 31383234304a303032303632            
03/07/25 09:34:23 0038 1                  44.708120 8.684377 vv 01 313932343056303030313233            
03/07/25 09:37:00 0039 1                  44.707969 8.684000 vv 01 31383234304a303030383132            
03/07/25 09:39:38 0040 1                  44.708230 8.683346 vv 01 3230303234304a3030343538            
03/07/25 09:41:33 0041 1                  44.708986 8.682802 vv 01 313932343056303030333833            
03/07/25 09:44:05 0042 1                  44.707741 8.683371 vv 01 3233303234304a3030323035            
03/07/25 09:46:48 0043 1                  44.708650 8.684476 vv 01 313932343056303030353731            
03/07/25 09:46:57 0044 1                  44.708653 8.684486 vv 01 313932343056303030353732            
03/07/25 09:53:12 0045 1                  44.710732 8.683548 vv 01 313932343056303030353138            
03/07/25 10:09:21 0046 1                  44.730024 8.686981 vv 01 31383234304a303032313537            
03/07/25 10:44:58 0047 1                  44.732225 8.692377 vv 01 3234303234304a3031323730            
03/07/25 11:58:53 0048 1                  44.753130 8.812183 vv 01 30396062c3973840538b5aa5            
03/07/25 12:04:23 0000 s 02029ver01 44.753093 8.812163 vv 01
