14/08/25 04:48:14 0000 s 02546ver01 44.752920 8.812122 vv 01
14/08/25 05:11:59 0000 s 02546ver01 44.755733 8.799237 vv 01
14/08/25 05:16:13 0001 1                  44.759305 8.791690 vv 01 31383132304a303039313839            
14/08/25 05:16:16 0002 1                  44.759308 8.791687 vv 01 323032343056303030393131            
14/08/25 05:17:31 0003 1                  44.759347 8.791713 vv 01 313932343050303030353332            
14/08/25 05:17:32 0004 1                  44.759347 8.791712 vv 01 31383132304a303039313039            
14/08/25 05:17:50 0005 1                  44.759353 8.791698 vv 01 313932343053303030343734            
14/08/25 05:25:03 0006 1                  44.750090 8.754578 vv 01 3230303234304a3030333032            
14/08/25 05:30:30 0007 1                  44.750590 8.748668 vv 01 31383234304a303032307433            
14/08/25 05:30:36 0008 1                  44.750588 8.748662 vv 01 31383234304a303032363032            
14/08/25 05:30:38 0009 1                  44.750588 8.748662 vv 01 31383234304a303032323432            
14/08/25 05:30:39 0010 1                  44.750588 8.748658 vv 01 31383234304a303031383431            
14/08/25 05:31:03 0011 1                  44.750597 8.748668 vv 01 31383234304a303032323434            
14/08/25 05:31:38 0012 1                  44.750617 8.748670 vv 01 31383234304a303032363031            
14/08/25 05:34:23 0013 1                  44.750497 8.749977 vv 01 3232303234304a3030303132            
14/08/25 05:34:35 0014 1                  44.750507 8.749968 vv 01 3231303234304a3031353232            
14/08/25 05:35:50 0015 1                  44.750528 8.749950 vv 01 3234303234304a3031303434            
14/08/25 05:38:45 0016 1                  44.752008 8.749203 vv 01 3230303234304a3030313033            
14/08/25 05:38:58 0017 1                  44.752025 8.749198 vv 01 31383234304a303031373834            
14/08/25 05:40:51 0018 1                  44.752075 8.748737 vv 01 31383234304a303032323438            
14/08/25 05:41:05 0019 1                  44.752092 8.748753 vv 01 31383234304a303033323932            
14/08/25 05:41:10 0020 1                  44.752093 8.748752 vv 01 31383234304a303032323437            
14/08/25 05:44:45 0021 1                  44.752213 8.747595 vv 01 31383234304a303031393132            
14/08/25 05:46:27 0022 1                  44.752325 8.746120 vv 01 31383234304a303032333031            
14/08/25 05:46:43 0023 1                  44.752328 8.746130 vv 01 31383234304a303033313430            
14/08/25 05:49:13 0024 1                  44.752853 8.743502 vv 01 31383234304a303032373936            
14/08/25 05:50:48 0025 1                  44.752940 8.743098 vv 01 31383234304a303032373837            
14/08/25 06:03:06 0000 s 02546ver01 44.754725 8.748068 vv 01
14/08/25 06:04:51 0026 1                  44.754008 8.750990 vv 01 31383234304a303030383736            
14/08/25 06:07:08 0027 1                  44.752577 8.750563 vv 01 31383234304a303032363033            
14/08/25 06:07:19 0028 1                  44.752577 8.750583 vv 01 3234303234304a3030303134            
14/08/25 06:09:31 0029 1                  44.751982 8.750423 vv 01 31383234304a303032323330            
14/08/25 06:11:29 0030 1                  44.750448 8.751360 vv 01 31383234304a303030373236            
14/08/25 06:16:11 0031 1                  44.751748 8.753342 vv 01 31383234304a323032353132            
14/08/25 06:16:35 0032 1                  44.751745 8.753335 vv 01 3232303234304a3030343436            
14/08/25 06:20:12 0033 1                  44.751780 8.753923 vv 01 31383234304a303031353132            
14/08/25 06:20:30 0034 1                  44.751772 8.753930 vv 01 31383234304a303032363938            
14/08/25 06:24:15 0035 1                  44.751698 8.756083 vv 01 31383234304a303032373739            
14/08/25 06:25:38 0036 1                  44.751850 8.756695 vv 01 3231303234304a3033383634            
14/08/25 06:27:20 0037 1                  44.751853 8.757568 vv 01 31383234304a303032323633            
