04/06/25 04:54:42 0000 s 02029ver01 44.753118 8.812465 pp 01
04/06/25 04:58:30 0000 s 02029ver01 44.753027 8.812798 pp 01
04/06/25 05:12:50 0000 s 02029ver01 44.752828 8.812552 pp 01
04/06/25 05:14:37 0001 1                  0 0 pp 01 323032323036323330303236            
04/06/25 05:33:38 0002 1                  44.761480 8.788378 pp 01 313931323050303131313232            
04/06/25 05:36:21 0003 1                  44.761145 8.789053 pp 01 313931323050303130373133            
04/06/25 05:40:32 0004 1                  44.759068 8.790655 pp 01 313931323050303033393639            
04/06/25 05:44:26 0005 1                  44.760068 8.790246 pp 01 3230303033304d3038383431            
04/06/25 05:45:23 0006 1                  44.759848 8.790166 pp 01 313931323050303033343237            
04/06/25 05:47:35 0007 1                  44.759936 8.789883 pp 01 313932343050303030323134            
04/06/25 05:47:54 0008 1                  44.759928 8.789886 pp 01 313932343050303030353536            
04/06/25 05:51:11 0009 1                  44.760146 8.789768 pp 01 313931323050303132303030            
04/06/25 05:53:54 0010 1                  44.759951 8.789445 pp 01 3230303033304d3032383138            
04/06/25 05:59:40 0011 1                  44.759951 8.789445 pp 01 3234303033304d3030343934            
04/06/25 06:00:30 0012 1                  44.759951 8.789445 pp 01 313931323050303130353332            
04/06/25 06:09:59 0013 1                  44.761065 8.788101 pp 01 313931323050303038303832            
04/06/25 06:32:37 0014 1                  44.761243 8.787290 pp 01 313932343050303030343937            
04/06/25 06:34:43 0015 1                  44.761243 8.787290 pp 01 3231303234304a3030303137            
04/06/25 06:34:52 0016 1                  44.761243 8.787290 pp 01 3231303234304a3030303732            
04/06/25 06:34:54 0017 1                  44.761243 8.787290 pp 01 3034f848c440e1c2ee00006a            
04/06/25 06:41:28 0018 1                  44.761243 8.787290 pp 01 3231303234304a3031333136            
04/06/25 06:44:35 0019 1                  44.760225 8.789240 pp 01 3234303033304d3030343134            
04/06/25 06:45:04 0020 1                  44.760291 8.789130 pp 01 313931323050303035333533            
04/06/25 06:48:59 0021 1                  44.760291 8.789130 pp 01 313931323050303037353736            
04/06/25 06:49:02 0022 1                  44.760291 8.789130 pp 01 313931323050303131373134            
04/06/25 06:51:24 0023 1                  44.760291 8.789130 pp 01 313931323050303131353434            
04/06/25 06:52:29 0024 1                  44.760291 8.789130 pp 01 313931323050303131373135            
04/06/25 06:52:39 0025 1                  44.760291 8.789130 pp 01 3231303234304a3031333739            
04/06/25 06:55:44 0026 1                  44.760291 8.789130 pp 01 3234303033304d3030343639            
04/06/25 06:55:46 0027 1                  44.760291 8.789130 pp 01 313931323050303131373033            
04/06/25 07:02:03 0028 1                  44.760291 8.789130 pp 01 313931323050303036393139            
04/06/25 07:02:52 0029 1                  44.760291 8.789130 pp 01 3231303234304a3031333438            
04/06/25 07:02:52 0030 1                  44.760291 8.789130 pp 01 3231303234304a3031333438            
04/06/25 07:03:35 0031 1                  44.760291 8.789130 pp 01 3231303234304a3031333437            
04/06/25 07:05:46 0032 1                  44.760291 8.789130 pp 01 313931323050303035383536            
04/06/25 07:07:06 0033 1                  44.760291 8.789130 pp 01 3234303033304d3031343839            
04/06/25 07:07:59 0034 1                  44.760291 8.789130 pp 01 3231303234304a3030303638            
04/06/25 07:09:45 0035 1                  44.760291 8.789130 pp 01 3231303033304d3032373834            
04/06/25 07:11:01 0036 1                  44.760291 8.789130 pp 01 323030323545303030383031            
04/06/25 07:11:03 0037 1                  44.760291 8.789130 pp 01 323030323545303031343832            
04/06/25 07:12:18 0038 1                  44.760291 8.789130 pp 01 3234303032334d3030343834            
04/06/25 07:13:27 0039 1                  44.760291 8.789130 pp 01 3234303033304d3031343037            
04/06/25 07:14:22 0040 1                  44.760291 8.789130 pp 01 313931323050303036393138            
04/06/25 07:15:55 0041 1                  44.760291 8.789130 pp 01 3233303234304a3030353936            
04/06/25 08:35:02 0000 s 02029ver01 44.755887 8.799262 pp 01
