05/08/25 04:51:43 0000 s 00903ver01 44.753008 8.812088 pp 01
05/08/25 04:59:40 0000 s 00903ver01 44.753008 8.812088 pp 01
05/08/25 05:16:12 0001 1                  0 0 pp 01 3234303132304a3031313439            
05/08/25 05:16:12 0002 1                  0 0 pp 01 323032323036323330303038            
05/08/25 05:16:28 0003 1                  0 0 pp 01 313831323045303233343939            
05/08/25 05:20:11 0004 1                  0 0 pp 01 313931323050303032373234            
05/08/25 05:21:36 0005 1                  0 0 pp 01 3234303132304a3031303130            
05/08/25 05:21:50 0006 1                  0 0 pp 01 313831323045303230303733            
05/08/25 05:26:16 0007 1                  44.825967 8.806114 pp 01 313931323050303034323537            
05/08/25 05:27:15 0008 1                  44.825596 8.806860 pp 01 313931323050303132303435            
05/08/25 05:29:51 0009 1                  44.825640 8.808755 pp 01 313831323045303233343333            
05/08/25 05:32:38 0010 1                  44.826099 8.805530 pp 01 31383132304a303230393838            
05/08/25 05:33:43 0011 1                  44.826256 8.805093 pp 01 313931323050303036303935            
05/08/25 05:38:06 0012 1                  44.829128 8.804250 pp 01 313831323045303139393433            
05/08/25 05:39:18 0013 1                  44.829213 8.804313 pp 01 3234303132304a3031313333            
05/08/25 05:42:27 0014 1                  44.832351 8.806177 pp 01 313931323050303037343537            
05/08/25 05:47:51 0015 1                  44.832839 8.822096 pp 01 313931323050303031363634            
05/08/25 05:51:55 0016 1                  44.831373 8.809438 pp 01 30340c0f64222c7b70671804            
05/08/25 05:51:58 0017 1                  44.831385 8.809445 pp 01 313931323050303035343731            
05/08/25 06:03:29 0018 1                  0 0 pp 01 313831323045703234303537            
05/08/25 06:03:29 0019 1                  0 0 pp 01 313831323045303234303537            
05/08/25 06:03:29 0020 1                  0 0 pp 01 313931323050303132393337            
05/08/25 06:16:55 0021 1                  44.809452 8.805632 pp 01 313931323050303039353436            
05/08/25 06:19:02 0022 1                  44.809303 8.806898 pp 01 313931323050303034373839            
05/08/25 06:24:46 0023 1                  44.814510 8.806656 pp 01 31383032334d303037393435            
05/08/25 06:25:02 0024 1                  44.814530 8.806617 pp 01 313931323050303131303935            
05/08/25 06:25:12 0025 1                  44.814552 8.806348 pp 01 313831323045303235303331            
05/08/25 06:26:34 0026 1                  44.814416 8.806678 pp 01 313931323050303032363036            
05/08/25 06:27:52 0027 1                  44.814575 8.805730 pp 01 313831323045303138373236            
05/08/25 06:28:48 0028 1                  44.814517 8.806186 pp 01 313931323050303039353632            
05/08/25 06:33:48 0029 1                  44.819009 8.815682 pp 01 313931323050303037373234            
05/08/25 06:35:27 0030 1                  44.818840 8.816689 pp 01 313831323045303234363234            
05/08/25 06:39:42 0031 1                  44.822116 8.817841 pp 01 313931323050303039343339            
05/08/25 06:54:23 0032 1                  44.814122 8.817264 pp 01 313931323050303030373736            
05/08/25 06:56:52 0033 1                  44.813550 8.817957 pp 01 313831323045303234303136            
05/08/25 07:00:49 0034 1                  44.810920 8.817640 pp 01 313831323045303233353534            
05/08/25 07:03:09 0035 1                  44.810872 8.817773 pp 01 313831323045303230353839            
05/08/25 07:05:49 0036 1                  44.808055 8.818853 pp 01 313831323045303233343631            
05/08/25 07:09:23 0037 1                  44.804824 8.811986 pp 01 313831323045303233373934            
05/08/25 07:14:59 0038 1                  44.802484 8.819240 pp 01 313931323050303030333139            
05/08/25 07:15:57 0039 1                  44.802373 8.819222 pp 01 313931323050303032333635            
05/08/25 07:23:25 0040 1                  44.806928 8.821306 pp 01 313931323050303133373536            
05/08/25 07:29:14 0041 1                  44.807919 8.820804 pp 01 313831323045303233323832            
05/08/25 07:30:05 0042 1                  44.807962 8.820649 pp 01 3233303132304a3030353536            
05/08/25 07:30:52 0000 s 00903ver01 44.807933 8.820648 pp 01
