10/07/25 05:06:03 0000 s 02027ver01 44.752993 8.812318 uu 01
10/07/25 05:20:38 0000 s 02027ver01 44.752995 8.812428 uu 01
10/07/25 05:23:43 0001 1                  44.753291 8.812209 uu 01 323032323036323330303237            
10/07/25 05:42:00 0000 s 02027ver01 44.752895 8.812148 uu 01
10/07/25 05:47:52 0002 1                  0 0 uu 01 3234303032334d3031393932            
10/07/25 05:47:54 0003 1                  0 0 uu 01 323030323545303032323035            
10/07/25 05:51:57 0004 1                  0 0 uu 01 31383032334d303131353230            
10/07/25 05:51:57 0005 1                  0 0 uu 01 31383032334d303131353138            
10/07/25 05:52:37 0006 1                  0 0 uu 01 3234303032334d3032313633            
10/07/25 05:52:40 0007 1                  0 0 uu 01 31383032334d303037313731            
10/07/25 05:52:55 0008 1                  0 0 uu 01 31383132304a303039313035            
10/07/25 05:53:03 0009 1                  0 0 uu 01 323031323055303030303830            
10/07/25 05:55:01 0010 1                  0 0 uu 01 31383032334d303131343132            
10/07/25 05:55:03 0011 1                  0 0 uu 01 31383032334d303132383737            
10/07/25 05:57:10 0012 1                  0 0 uu 01 31383032334d303035303978            
10/07/25 05:58:16 0013 1                  0 0 uu 01 31383132304a303039313133            
10/07/25 06:00:03 0014 1                  0 0 uu 01 31383032334d303131343332            
10/07/25 06:00:15 0015 1                  0 0 uu 01 31383032334d303131333638            
10/07/25 06:00:56 0016 1                  0 0 uu 01 3234303032334d3031333735            
10/07/25 06:01:56 0017 1                  0 0 uu 01 31383032334d303131343738            
10/07/25 06:02:10 0018 1                  0 0 uu 01 31383032334d303131343939            
10/07/25 06:02:48 0019 1                  0 0 uu 01 31383032334d303131343737            
10/07/25 06:03:22 0020 1                  0 0 uu 01 31383032334d303032313236            
10/07/25 06:03:29 0021 1                  0 0 uu 01 31383032334d303039343737            
10/07/25 06:04:02 0022 1                  0 0 uu 01 31383032334d303037313733            
10/07/25 06:04:18 0023 1                  0 0 uu 01 31383032334d323032333132            
10/07/25 06:04:50 0024 1                  0 0 uu 01 31383032334d303033383639            
10/07/25 06:05:01 0025 1                  0 0 uu 01 31383032334d303031373632            
10/07/25 06:05:29 0026 1                  0 0 uu 01 31383032334d303032313635            
10/07/25 06:06:05 0027 1                  0 0 uu 01 31383032334d303037313938            
10/07/25 06:06:24 0028 1                  0 0 uu 01 31383032334d303131323834            
10/07/25 06:07:21 0029 1                  0 0 uu 01 323030323545303031373831            
10/07/25 06:08:27 0030 1                  0 0 uu 01 31383032334d303032333036            
10/07/25 06:09:18 0031 1                  0 0 uu 01 31383032334d303131343337            
10/07/25 06:10:06 0032 1                  0 0 uu 01 3234303032334d3031313437            
10/07/25 06:11:05 0033 1                  0 0 uu 01 323032343055303030313131            
10/07/25 06:12:25 0034 1                  0 0 uu 01 3235303032334d3030393439            
10/07/25 06:12:26 0035 1                  0 0 uu 01 31383032334d303032323433            
10/07/25 06:12:28 0036 1                  0 0 uu 01 31383032334d303032313632            
10/07/25 06:12:38 0037 1                  0 0 uu 01 31383032334d303032303632            
10/07/25 06:13:50 0038 1                  0 0 uu 01 31383032334d303032303631            
10/07/25 06:13:50 0039 1                  0 0 uu 01 31383032334d303032303633            
10/07/25 06:13:55 0040 1                  0 0 uu 01 31383032334d303032323434            
10/07/25 06:13:55 0041 1                  0 0 uu 01 3231303032334d3034343138            
10/07/25 06:13:56 0042 1                  0 0 uu 01 31383032334d303032323432            
10/07/25 06:16:33 0043 1                  0 0 uu 01 3234303032334d3030323038            
10/07/25 06:16:49 0044 1                  0 0 uu 01 31383032334d303131343330            
10/07/25 06:17:34 0045 1                  0 0 uu 01 31383032334d303131343231            
10/07/25 06:17:48 0046 1                  0 0 uu 01 31383032334d303131353932            
10/07/25 06:19:09 0047 1                  0 0 uu 01 31383032334d303032303037            
10/07/25 06:19:10 0048 1                  0 0 uu 01 31383032334d303032333139            
10/07/25 06:19:46 0049 1                  0 0 uu 01 3234303032334d3032303138            
10/07/25 06:19:48 0050 1                  0 0 uu 01 31383032334d303032333136            
10/07/25 06:19:50 0051 1                  0 0 uu 01 31383032334d303032333137            
10/07/25 06:20:50 0052 1                  0 0 uu 01 3232303032334d3031383837            
10/07/25 06:21:27 0053 1                  0 0 uu 01 3233303032334d3030363737            
10/07/25 06:22:19 0054 1                  44.755152 8.789031 uu 01 31383032334d303131343538            
10/07/25 06:22:19 0055 1                  44.755152 8.789031 uu 01 31383032334d303131343630            
10/07/25 06:22:20 0056 1                  44.755118 8.789012 uu 01 31383032334d303131353631            
10/07/25 06:23:31 0057 1                  44.754778 8.789269 uu 01 3231303032334d3031363035            
10/07/25 06:23:32 0058 1                  44.754743 8.789288 uu 01 3234303032334d3030313231            
10/07/25 06:24:29 0059 1                  44.753689 8.790192 uu 01 31383032334d303032323034            
10/07/25 06:30:12 0060 1                  44.748513 8.789889 uu 01 3234303032334d3030303930            
10/07/25 06:31:34 0061 1                  44.744222 8.789181 uu 01 3234303032334d3030373739            
10/07/25 06:31:35 0062 1                  44.744168 8.789240 uu 01 31383032334d303032333237            
10/07/25 06:31:36 0063 1                  44.744099 8.789290 uu 01 31383032334d303131323735            
10/07/25 06:31:37 0064 1                  44.744084 8.789308 uu 01 31383032334d303131323733            
10/07/25 06:33:46 0065 1                  44.746480 8.790866 uu 01 3234303032334d3030383136            
10/07/25 06:34:14 0066 1                  44.746380 8.790394 uu 01 3234303032334d3031393130            
10/07/25 06:36:45 0067 1                  44.747563 8.793834 uu 01 3233303032334d3030373334            
10/07/25 06:37:53 0068 1                  44.747814 8.792395 uu 01 323030323545303036343431            
10/07/25 06:39:15 0069 1                  44.747814 8.792395 uu 01 3234303032334d3031343936            
10/07/25 06:39:46 0070 1                  44.747814 8.792395 uu 01 31383032334d303135323837            
10/07/25 06:39:55 0071 1                  44.747814 8.792395 uu 01 3231303032334d3030323638            
10/07/25 06:40:50 0072 1                  44.747814 8.792395 uu 01 31383032334d303135333339            
10/07/25 06:40:51 0073 1                  44.747814 8.792395 uu 01 31383032334d303135323838            
10/07/25 06:40:56 0074 1                  44.747814 8.792395 uu 01 31383032334d303139313433            
10/07/25 06:40:57 0075 1                  44.747814 8.792395 uu 01 3232303032334d3031323033            
10/07/25 06:40:58 0076 1                  44.747814 8.792395 uu 01 3233303032334d3030363633            
10/07/25 06:41:00 0077 1                  44.747814 8.792395 uu 01 3233303032334d3030363538            
10/07/25 06:42:52 0078 1                  44.747814 8.792395 uu 01 323032343055303030303835            
10/07/25 06:42:52 0079 1                  44.747814 8.792395 uu 01 323032343055303030303938            
10/07/25 06:45:06 0080 1                  44.757927 8.784464 uu 01 31383032334d303131333935            
10/07/25 06:46:30 0081 1                  44.757287 8.784091 uu 01 31383032334d303131333631            
10/07/25 06:47:13 0082 1                  44.755447 8.782924 uu 01 3231303032334d3033353733            
10/07/25 06:48:33 0083 1                  44.753374 8.780009 uu 01 31383032334d303131333832            
10/07/25 06:52:28 0084 1                  44.756639 8.774218 uu 01 31383032334d303131353430            
10/07/25 06:54:33 0085 1                  44.755936 8.771687 uu 01 323030323545303036303637            
10/07/25 06:55:25 0086 1                  44.755917 8.771190 uu 01 323030323545303032343733            
10/07/25 06:56:34 0087 1                  44.754684 8.769682 uu 01 323030323545303032383337            
10/07/25 06:56:35 0088 1                  44.754708 8.769729 uu 01 323030323545303032353432            
10/07/25 06:57:30 0089 1                  44.755016 8.770116 uu 01 3232303032334d3030373531            
10/07/25 06:59:33 0090 1                  44.758669 8.775069 uu 01 323030323545303032313433            
10/07/25 07:06:12 0091 1                  44.748934 8.809805 uu 01 31383032334d303135333730            
10/07/25 07:07:42 0092 1                  44.745923 8.810891 uu 01 323032343055303030303032            
10/07/25 07:11:20 0093 1                  44.738727 8.824659 uu 01 31383032334d303135323639            
10/07/25 07:11:24 0094 1                  44.738720 8.824705 uu 01 31383032334d303034343536            
10/07/25 07:11:55 0095 1                  44.738670 8.824687 uu 01 3232303032334d3030363830            
10/07/25 07:12:08 0096 1                  44.738695 8.824597 uu 01 31383032334d303032313739            
10/07/25 07:12:59 0097 1                  44.739360 8.825378 uu 01 31383032334d303135323732            
10/07/25 07:14:49 0098 1                  44.736712 8.829976 uu 01 3231303234304a3032393732            
10/07/25 07:17:01 0099 1                  44.739014 8.829621 uu 01 31383032334d303036393038            
10/07/25 07:18:49 0100 1                  44.738797 8.828210 uu 01 31383032334d303135323637            
10/07/25 07:19:27 0101 1                  44.738598 8.828549 uu 01 3231303032334d3035383934            
10/07/25 07:19:44 0102 1                  44.738692 8.828609 uu 01 3234303032334d3030383437            
