25/01/25 05:03:00 0000 s 00562ver01 44.753072 8.812225 pp 01
25/01/25 05:03:03 0001 1                  0 0 pp 01 323032323036323330303034            
25/01/25 05:28:30 0002 1                  0 0 pp 01 3230303033304d3038393539            
25/01/25 05:28:31 0003 1                  0 0 pp 01 3234303033304d3030333930            
25/01/25 05:28:32 0004 1                  0 0 pp 01 3231303033304d3032393335            
25/01/25 05:28:42 0005 1                  0 0 pp 01 3230303033304d3038383538            
25/01/25 05:28:50 0006 1                  0 0 pp 01 3230303033304d3038393930            
25/01/25 05:29:01 0007 1                  0 0 pp 01 3233303033304d3030343436            
25/01/25 05:29:16 0008 1                  0 0 pp 01 3230303033304d3038393536            
25/01/25 05:29:31 0009 1                  0 0 pp 01 3231303032334d3030313131            
25/01/25 05:32:03 0010 1                  0 0 pp 01 3233303033304d3030343630            
25/01/25 05:32:36 0011 1                  0 0 pp 01 3230303033304d3038393134            
25/01/25 05:33:04 0012 1                  0 0 pp 01 3230303033304d3039303239            
25/01/25 05:33:28 0013 1                  0 0 pp 01 313931323050303035373135            
25/01/25 05:33:39 0014 1                  0 0 pp 01 3231303033304d3032373939            
25/01/25 05:33:58 0015 1                  0 0 pp 01 3234303033304d3030333537            
25/01/25 05:34:28 0016 1                  0 0 pp 01 3231303033304d3032363733            
25/01/25 05:49:54 0017 1                  0 0 pp 01 313931323050303130373133            
25/01/25 06:00:31 0018 1                  0 0 pp 01 313931323050303036313639            
25/01/25 06:01:44 0019 1                  0 0 pp 01 313931323050303033393637            
25/01/25 06:06:20 0020 1                  0 0 pp 01 313931323050303038373134            
25/01/25 06:08:06 0021 1                  0 0 pp 01 313932343050303030353536            
25/01/25 06:12:19 0022 1                  0 0 pp 01 313931323050303035363932            
25/01/25 06:13:44 0023 1                  0 0 pp 01 3231303033304d3032353834            
25/01/25 06:17:13 0024 1                  0 0 pp 01 3231303033304d3032363336            
25/01/25 06:19:52 0025 1                  0 0 pp 01 313931323050303038303832            
25/01/25 06:27:05 0026 1                  0 0 pp 01 3035ebbc54476f800b0427d2            
25/01/25 06:27:14 0027 1                  0 0 pp 01 3231303234304a3031333137            
25/01/25 06:32:14 0028 1                  0 0 pp 01 31383132304a303234333834            
25/01/25 06:36:15 0029 1                  0 0 pp 01 313931323050303132303830            
25/01/25 06:36:38 0030 1                  0 0 pp 01 313931323050303039333534            
25/01/25 06:39:20 0031 1                  0 0 pp 01 3233303132304a3030353739            
25/01/25 06:47:22 0032 1                  0 0 pp 01 3231303032334d3031363639            
25/01/25 06:54:14 0033 1                  0 0 pp 01 3233303234304a3030353435            
25/01/25 07:04:15 0034 1                  0 0 pp 01 3233303033304d3030343536            
25/01/25 07:09:38 0035 1                  0 0 pp 01 3231303234304a3030303636            
25/01/25 07:14:19 0036 1                  0 0 pp 01 3231303234304a3031333437            
25/01/25 07:14:20 0037 1                  0 0 pp 01 3231303234304a3031333438            
25/01/25 07:14:55 0038 1                  0 0 pp 01 323130323c304a3031333437            
25/01/25 07:29:20 0039 1                  0 0 pp 01 3234303033304d3030343132            
25/01/25 07:31:13 0040 1                  0 0 pp 01 3231303234304a3030303638            
25/01/25 07:35:14 0041 1                  0 0 pp 01 3233303234304a3030353936            
25/01/25 07:46:25 0042 1                  0 0 pp 01 313931323050303037323439            
25/01/25 08:51:36 0000 s 00562ver01 44.755797 8.799188 pp 01
25/01/25 08:57:16 0043 1                  44.766008 8.788861 pp 01 313931323050303037323532            
25/01/25 08:58:04 0044 1                  44.765105 8.788624 pp 01 3234303033304d3030333436            
25/01/25 09:03:40 0045 1                  44.763489 8.788067 pp 01 31383132304a303233313832            
25/01/25 09:04:45 0046 1                  44.764792 8.788541 pp 01 313931323050303032313539            
25/01/25 09:06:18 0047 1                  44.765107 8.788707 pp 01 3234303234304a3030343330            
