30/06/25 04:50:00 0000 s 00901ver01 44.752735 8.812272 pp 01
30/06/25 04:50:05 0000 s 00901ver01 44.752908 8.812245 pp 01
30/06/25 05:37:05 0001 1                  0 0 pp 01 313931323050303032303036            
30/06/25 05:37:05 0002 1                  0 0 pp 01 323030323545303034303336            
30/06/25 05:37:05 0003 1                  0 0 pp 01 313931323050303032303033            
30/06/25 05:37:05 0004 1                  0 0 pp 01 313931323050303131323731            
30/06/25 05:37:05 0005 1                  0 0 pp 01 313931323050303131323730            
30/06/25 05:37:05 0006 1                  0 0 pp 01 302c09896810d3c000004646            
30/06/25 05:37:05 0007 1                  0 0 pp 01 313931323050303032303031            
30/06/25 05:37:05 0008 1                  0 0 pp 01 3230303033304d3033333134            
30/06/25 05:37:05 0009 1                  0 0 pp 01 323032323036323330303133            
30/06/25 05:37:15 0010 1                  44.699626 8.838504 pp 01 313931323050303132393036            
30/06/25 05:39:26 0011 1                  44.701014 8.836615 pp 01 313931323050303035333333            
30/06/25 05:41:57 0012 1                  44.696645 8.837408 pp 01 313931323050303132383937            
30/06/25 05:46:54 0013 1                  44.697316 8.829615 pp 01 313931323050303131383133            
30/06/25 05:50:00 0014 1                  44.695534 8.828157 pp 01 313931323050303130373534            
30/06/25 05:51:15 0015 1                  44.697137 8.827957 pp 01 313931323050303131363136            
30/06/25 05:53:39 0016 1                  44.697746 8.829065 pp 01 313931323050303131363134            
30/06/25 05:55:17 0017 1                  44.696013 8.825722 pp 01 313931323050303131363133            
30/06/25 05:57:16 0018 1                  44.698726 8.826351 pp 01 31383033304d303034363930            
30/06/25 05:57:21 0019 1                  44.698712 8.826347 pp 01 313931323050303036363737            
30/06/25 05:57:46 0020 1                  44.698728 8.826365 pp 01 31383033304d303036313234            
30/06/25 06:05:04 0021 1                  44.690588 8.842164 pp 01 31383033304d303036303534            
30/06/25 06:08:10 0022 1                  44.686877 8.844970 pp 01 313931323050303131393231            
30/06/25 06:08:15 0023 1                  44.686870 8.844970 pp 01 313931323050303032353832            
30/06/25 06:08:17 0024 1                  44.686855 8.844958 pp 01 313931323050303032353739            
